account_id,ring_id,bank,state,city,account_type,account_age_days,total_case_count,final_reputation_score,reused_in_multiple_cases
ACC001518,R0313,Bank_A,Maharashtra,Mumbai,SAVINGS,607,8,0.9392,1
ACC001519,R0314,Bank_C,Odisha,Delhi,CURRENT,906,5,0.8262,1
ACC001520,R0314,Bank_C,Odisha,Ahmedabad,SAVINGS,1849,5,0.8262,1
ACC001521,R0314,Bank_B,Odisha,Bengaluru,CURRENT,1286,5,0.8262,1
ACC001522,R0315,Bank_C,Odisha,Pune,SAVINGS,926,6,0.8775,1
ACC001523,R0315,Bank_E,Odisha,Mumbai,SAVINGS,2161,6,0.8775,1
ACC001524,R0315,Bank_C,Telangana,Hyderabad,SAVINGS,1837,6,0.8775,1
ACC001525,R0316,Bank_B,Telangana,Hyderabad,SAVINGS,1404,7,0.9137,1
ACC001526,R0316,Bank_A,Odisha,Bengaluru,CURRENT,2038,7,0.9137,1
ACC001527,R0316,Bank_A,Odisha,Lucknow,SAVINGS,1855,7,0.9137,1
ACC001528,R0317,Bank_E,Maharashtra,Pune,SAVINGS,468,9,0.9571,1
ACC001529,R0317,Bank_A,Telangana,Hyderabad,SAVINGS,624,9,0.9571,1
ACC001530,R0317,Bank_C,Telangana,Hyderabad,SAVINGS,1497,9,0.9571,1
ACC001531,R0318,Bank_B,Andhra Pradesh,Bengaluru,SAVINGS,251,5,0.8262,1
ACC001532,R0318,Bank_B,Telangana,Hyderabad,SAVINGS,2143,5,0.8262,1
ACC001533,R0318,Bank_B,Telangana,Hyderabad,CURRENT,1964,5,0.8262,1
ACC001534,R0319,Bank_B,Telangana,Hyderabad,CURRENT,1440,6,0.8775,1
ACC001535,R0319,Bank_B,Maharashtra,Mumbai,SAVINGS,1667,6,0.8775,1
ACC001536,R0319,Bank_D,Maharashtra,Mumbai,SAVINGS,65,7,0.9137,1
ACC001537,R0319,Bank_B,Maharashtra,Mumbai,SAVINGS,141,7,0.9137,1
ACC001538,R0320,Bank_B,Telangana,Hyderabad,SAVINGS,834,2,0.5034,1
ACC001539,R0320,Bank_D,Telangana,Hyderabad,SAVINGS,264,5,0.8262,1
ACC001540,R0320,Bank_D,Telangana,Hyderabad,SAVINGS,18,6,0.8775,1
ACC001541,R0320,Bank_E,Telangana,Hyderabad,SAVINGS,324,5,0.8262,1
ACC001542,R0320,Bank_E,Telangana,Hyderabad,SAVINGS,1884,5,0.8262,1
ACC001543,R0320,Bank_D,Telangana,Hyderabad,SAVINGS,757,5,0.8262,1
ACC001544,R0320,Bank_B,Telangana,Hyderabad,CURRENT,1137,4,0.7534,1
ACC001545,R0321,Bank_E,Telangana,Hyderabad,SAVINGS,31,5,0.8262,1
ACC001546,R0321,Bank_C,Bihar,Patna,SAVINGS,1051,5,0.8262,1
ACC001547,R0321,Bank_D,Telangana,Hyderabad,SAVINGS,800,5,0.8262,1
ACC001548,R0322,Bank_A,Telangana,Hyderabad,CURRENT,51,4,0.7534,1
ACC001549,R0322,Bank_D,Telangana,Hyderabad,CURRENT,1636,2,0.5034,1
ACC001550,R0322,Bank_A,Telangana,Hyderabad,SAVINGS,639,4,0.7534,1
ACC001551,R0323,Bank_E,Odisha,Bengaluru,SAVINGS,1638,4,0.7534,1
ACC001552,R0323,Bank_D,Odisha,Bengaluru,SAVINGS,1261,3,0.6501,1
ACC001553,R0323,Bank_D,Bihar,Patna,SAVINGS,1043,5,0.8262,1
ACC001554,R0323,Bank_A,Maharashtra,Mumbai,CURRENT,550,3,0.6501,1
ACC001555,R0323,Bank_B,Odisha,Chennai,SAVINGS,1823,4,0.7534,1
ACC001556,R0323,Bank_D,Telangana,Hyderabad,SAVINGS,1118,2,0.5034,1
ACC001557,R0323,Bank_C,Telangana,Hyderabad,SAVINGS,624,3,0.6501,1
ACC001558,R0323,Bank_B,Odisha,Kolkata,SAVINGS,1180,5,0.8262,1
ACC001559,R0323,Bank_E,Odisha,Chennai,SAVINGS,528,1,0.2953,0
ACC001560,R0323,Bank_C,Odisha,Hyderabad,SAVINGS,105,3,0.6501,1
ACC001561,R0323,Bank_E,Telangana,Hyderabad,SAVINGS,1455,3,0.6501,1
ACC001562,R0323,Bank_C,Odisha,Ahmedabad,SAVINGS,1678,5,0.8262,1
ACC001563,R0323,Bank_D,Odisha,Mumbai,SAVINGS,927,7,0.9137,1
ACC001564,R0323,Bank_D,Odisha,Mumbai,SAVINGS,559,3,0.6501,1
ACC001565,R0323,Bank_D,Odisha,Pune,SAVINGS,261,4,0.7534,1
ACC001566,R0323,Bank_C,Odisha,Jaipur,SAVINGS,1919,3,0.6501,1
ACC001567,R0323,Bank_D,Telangana,Hyderabad,SAVINGS,1514,5,0.8262,1
ACC001568,R0323,Bank_B,Odisha,Bengaluru,CURRENT,910,3,0.6501,1
ACC001569,R0324,Bank_C,Telangana,Hyderabad,SAVINGS,246,4,0.7534,1
ACC001570,R0324,Bank_A,Telangana,Hyderabad,SAVINGS,1186,6,0.8775,1
ACC001571,R0324,Bank_B,Telangana,Hyderabad,CURRENT,135,4,0.7534,1
ACC001572,R0324,Bank_D,Telangana,Hyderabad,SAVINGS,1509,5,0.8262,1
ACC001573,R0324,Bank_B,Telangana,Hyderabad,SAVINGS,715,4,0.7534,1
ACC001574,R0324,Bank_B,Telangana,Hyderabad,SAVINGS,465,3,0.6501,1
ACC001575,R0324,Bank_E,Telangana,Hyderabad,SAVINGS,942,5,0.8262,1
ACC001576,R0324,Bank_B,Telangana,Hyderabad,CURRENT,2032,4,0.7534,1
ACC001577,R0324,Bank_C,Telangana,Hyderabad,SAVINGS,1518,6,0.8775,1
ACC001578,R0325,Bank_A,Chhattisgarh,Hyderabad,SAVINGS,510,9,0.9571,1
ACC001579,R0325,Bank_D,Telangana,Hyderabad,SAVINGS,1363,10,0.9698,1
ACC001580,R0325,Bank_D,Maharashtra,Pune,SAVINGS,571,10,0.9698,1
ACC001581,R0326,Bank_D,Telangana,Hyderabad,SAVINGS,87,5,0.8262,1
ACC001582,R0326,Bank_C,Telangana,Hyderabad,SAVINGS,372,5,0.8262,1
ACC001583,R0326,Bank_C,Telangana,Hyderabad,SAVINGS,469,5,0.8262,1
ACC001584,R0327,Bank_D,Telangana,Hyderabad,SAVINGS,87,3,0.6501,1
ACC001585,R0327,Bank_B,Telangana,Hyderabad,SAVINGS,1733,3,0.6501,1
ACC001586,R0327,Bank_B,Telangana,Hyderabad,SAVINGS,437,3,0.6501,1
ACC001587,R0328,Bank_E,Telangana,Hyderabad,SAVINGS,1604,4,0.7534,1
ACC001588,R0328,Bank_D,Telangana,Hyderabad,CURRENT,796,4,0.7534,1
ACC001589,R0328,Bank_A,Telangana,Hyderabad,SAVINGS,1172,3,0.6501,1
ACC001590,R0329,Bank_C,Maharashtra,Pune,SAVINGS,1729,5,0.8262,1
ACC001591,R0329,Bank_D,Telangana,Hyderabad,SAVINGS,1611,5,0.8262,1
ACC001592,R0329,Bank_D,Telangana,Hyderabad,SAVINGS,1717,5,0.8262,1
ACC001593,R0330,Bank_B,Maharashtra,Pune,SAVINGS,1825,1,0.2953,0
ACC001594,R0330,Bank_B,Maharashtra,Pune,SAVINGS,359,1,0.2953,0
ACC001595,R0330,Bank_E,Maharashtra,Mumbai,SAVINGS,601,1,0.2953,0
ACC001596,R0330,Bank_B,Maharashtra,Pune,SAVINGS,2022,1,0.2953,0
ACC001597,R0330,Bank_B,Maharashtra,Pune,SAVINGS,2131,1,0.2953,0
ACC001598,R0330,Bank_D,Maharashtra,Mumbai,SAVINGS,1118,1,0.2953,0
ACC001599,R0331,Bank_C,Telangana,Hyderabad,SAVINGS,1057,5,0.8262,1
ACC001600,R0331,Bank_D,Telangana,Hyderabad,SAVINGS,941,5,0.8262,1
ACC001601,R0331,Bank_B,Telangana,Hyderabad,SAVINGS,1226,4,0.7534,1
ACC001602,R0332,Bank_B,Kerala,Jaipur,SAVINGS,905,6,0.8775,1
ACC001603,R0332,Bank_B,Kerala,Patna,SAVINGS,872,6,0.8775,1
ACC001604,R0332,Bank_B,Kerala,Jaipur,SAVINGS,2001,5,0.8262,1
ACC001605,R0332,Bank_A,Telangana,Hyderabad,SAVINGS,2118,6,0.8775,1
ACC001606,R0333,Bank_A,Telangana,Hyderabad,CURRENT,851,2,0.5034,1
ACC001607,R0333,Bank_E,Telangana,Hyderabad,SAVINGS,1936,1,0.2953,0
ACC001608,R0333,Bank_D,Telangana,Hyderabad,SAVINGS,2091,1,0.2953,0
ACC001609,R0333,Bank_C,Telangana,Hyderabad,SAVINGS,1253,1,0.2953,0
ACC001610,R0333,Bank_B,Telangana,Hyderabad,SAVINGS,1611,1,0.2953,0
ACC001611,R0333,Bank_B,Telangana,Hyderabad,SAVINGS,310,2,0.5034,1
ACC001612,R0333,Bank_A,Telangana,Hyderabad,SAVINGS,1317,2,0.5034,1
ACC001613,R0333,Bank_B,Telangana,Hyderabad,CURRENT,866,1,0.2953,0
ACC001614,R0333,Bank_B,Telangana,Hyderabad,SAVINGS,1208,1,0.2953,0
ACC001615,R0333,Bank_E,Telangana,Hyderabad,CURRENT,564,1,0.2953,0
ACC001616,R0333,Bank_E,Telangana,Hyderabad,SAVINGS,1878,1,0.2953,0
ACC001617,R0333,Bank_B,Telangana,Hyderabad,SAVINGS,207,1,0.2953,0
ACC001618,R0333,Bank_D,Telangana,Hyderabad,SAVINGS,1213,2,0.5034,1
ACC001619,R0333,Bank_D,Andhra Pradesh,Mumbai,SAVINGS,2151,1,0.2953,0
ACC001620,R0333,Bank_E,Telangana,Hyderabad,SAVINGS,329,3,0.6501,1
ACC001621,R0333,Bank_D,Telangana,Hyderabad,SAVINGS,1720,2,0.5034,1
ACC001622,R0333,Bank_A,Telangana,Hyderabad,SAVINGS,1176,1,0.2953,0
ACC001623,R0333,Bank_A,Telangana,Hyderabad,SAVINGS,444,2,0.5034,1
ACC001624,R0334,Bank_B,Telangana,Hyderabad,SAVINGS,195,7,0.9137,1
ACC001625,R0334,Bank_A,Telangana,Hyderabad,CURRENT,1575,7,0.9137,1
ACC001626,R0334,Bank_B,Telangana,Hyderabad,SAVINGS,1551,6,0.8775,1
ACC001627,R0335,Bank_B,Bihar,Patna,SAVINGS,2134,3,0.6501,1
ACC001628,R0335,Bank_B,Bihar,Patna,CURRENT,1983,2,0.5034,1
ACC001629,R0335,Bank_D,Bihar,Patna,SAVINGS,171,3,0.6501,1
ACC001630,R0336,Bank_B,Telangana,Hyderabad,SAVINGS,1553,8,0.9392,1
ACC001631,R0336,Bank_B,Telangana,Hyderabad,SAVINGS,1173,7,0.9137,1
ACC001632,R0336,Bank_E,Telangana,Hyderabad,SAVINGS,1307,7,0.9137,1
ACC001633,R0337,Bank_C,Bihar,Patna,SAVINGS,1923,3,0.6501,1
ACC001634,R0337,Bank_D,Bihar,Patna,SAVINGS,856,3,0.6501,1
ACC001635,R0337,Bank_C,Bihar,Patna,SAVINGS,1053,2,0.5034,1
ACC001636,R0337,Bank_B,Telangana,Hyderabad,SAVINGS,1697,2,0.5034,1
ACC001637,R0337,Bank_D,Bihar,Patna,SAVINGS,2154,1,0.2953,0
ACC001638,R0337,Bank_B,Bihar,Patna,SAVINGS,343,2,0.5034,1
ACC001639,R0337,Bank_A,Bihar,Patna,CURRENT,1693,3,0.6501,1
ACC001640,R0337,Bank_C,Rajasthan,Jaipur,SAVINGS,294,1,0.2953,0
ACC001641,R0337,Bank_B,Bihar,Patna,CURRENT,1589,6,0.8775,1
ACC001642,R0337,Bank_D,Bihar,Patna,SAVINGS,720,3,0.6501,1
ACC001643,R0337,Bank_D,Telangana,Hyderabad,SAVINGS,1993,4,0.7534,1
ACC001644,R0337,Bank_E,Bihar,Patna,CURRENT,2012,2,0.5034,1
ACC001645,R0337,Bank_A,Bihar,Patna,SAVINGS,1811,2,0.5034,1
ACC001646,R0337,Bank_E,Telangana,Hyderabad,SAVINGS,1602,3,0.6501,1
ACC001647,R0337,Bank_E,Bihar,Patna,SAVINGS,1458,2,0.5034,1
ACC001648,R0337,Bank_A,Bihar,Patna,SAVINGS,1900,2,0.5034,1
ACC001649,R0337,Bank_D,Bihar,Patna,SAVINGS,172,2,0.5034,1
ACC001650,R0338,Bank_E,Telangana,Hyderabad,SAVINGS,1920,1,0.2953,0
ACC001651,R0338,Bank_E,Telangana,Hyderabad,CURRENT,959,1,0.2953,0
ACC001652,R0338,Bank_C,Telangana,Hyderabad,SAVINGS,75,1,0.2953,0
ACC001653,R0339,Bank_E,Bihar,Patna,SAVINGS,213,5,0.8262,1
ACC001654,R0339,Bank_E,Bihar,Patna,CURRENT,730,5,0.8262,1
ACC001655,R0339,Bank_C,Bihar,Patna,SAVINGS,481,4,0.7534,1
ACC001656,R0340,Bank_A,Telangana,Hyderabad,SAVINGS,205,6,0.8775,1
ACC001657,R0340,Bank_C,Tamil Nadu,Chennai,SAVINGS,55,5,0.8262,1
ACC001658,R0340,Bank_E,Telangana,Hyderabad,SAVINGS,456,6,0.8775,1
ACC001659,R0341,Bank_E,Telangana,Hyderabad,SAVINGS,702,4,0.7534,1
ACC001660,R0341,Bank_A,Bihar,Patna,SAVINGS,1573,5,0.8262,1
ACC001661,R0341,Bank_D,Bihar,Patna,SAVINGS,1496,5,0.8262,1
ACC001662,R0342,Bank_D,Telangana,Hyderabad,SAVINGS,1747,5,0.8262,1
ACC001663,R0342,Bank_C,Telangana,Hyderabad,SAVINGS,1944,5,0.8262,1
ACC001664,R0342,Bank_A,Telangana,Hyderabad,SAVINGS,69,4,0.7534,1
ACC001665,R0343,Bank_C,Telangana,Hyderabad,SAVINGS,192,3,0.6501,1
ACC001666,R0343,Bank_B,Telangana,Hyderabad,SAVINGS,447,3,0.6501,1
ACC001667,R0343,Bank_B,Maharashtra,Pune,SAVINGS,1579,3,0.6501,1
ACC001668,R0344,Bank_E,Odisha,Ahmedabad,SAVINGS,1744,1,0.2953,0
ACC001669,R0344,Bank_C,Telangana,Hyderabad,SAVINGS,319,1,0.2953,0
ACC001670,R0344,Bank_C,Telangana,Hyderabad,SAVINGS,542,0,0.0,0
ACC001671,R0345,Bank_E,Telangana,Hyderabad,SAVINGS,873,3,0.6501,1
ACC001672,R0345,Bank_B,Telangana,Hyderabad,SAVINGS,74,4,0.7534,1
ACC001673,R0345,Bank_C,Telangana,Hyderabad,SAVINGS,250,4,0.7534,1
ACC001674,R0345,Bank_C,Telangana,Hyderabad,SAVINGS,1335,4,0.7534,1
ACC001675,R0345,Bank_E,Maharashtra,Mumbai,SAVINGS,1582,5,0.8262,1
ACC001676,R0345,Bank_B,Telangana,Hyderabad,SAVINGS,257,2,0.5034,1
ACC001677,R0345,Bank_A,Telangana,Hyderabad,SAVINGS,2139,3,0.6501,1
ACC001678,R0345,Bank_A,Telangana,Hyderabad,SAVINGS,245,3,0.6501,1
ACC001679,R0345,Bank_E,Telangana,Hyderabad,SAVINGS,1906,2,0.5034,1
ACC001680,R0346,Bank_C,Telangana,Hyderabad,SAVINGS,282,1,0.2953,0
ACC001681,R0346,Bank_B,Telangana,Hyderabad,SAVINGS,1492,1,0.2953,0
ACC001682,R0346,Bank_E,Telangana,Hyderabad,CURRENT,2194,1,0.2953,0
ACC001683,R0346,Bank_B,Telangana,Hyderabad,SAVINGS,89,1,0.2953,0
ACC001684,R0346,Bank_D,Telangana,Hyderabad,SAVINGS,2164,1,0.2953,0
ACC001685,R0347,Bank_E,Telangana,Hyderabad,SAVINGS,1149,9,0.9571,1
ACC001686,R0347,Bank_B,Telangana,Hyderabad,SAVINGS,1248,8,0.9392,1
ACC001687,R0347,Bank_C,Telangana,Hyderabad,SAVINGS,365,9,0.9571,1
ACC001688,R0347,Bank_D,Telangana,Hyderabad,SAVINGS,1856,9,0.9571,1
ACC001689,R0347,Bank_B,Telangana,Hyderabad,SAVINGS,1641,8,0.9392,1
ACC001690,R0348,Bank_A,Maharashtra,Mumbai,SAVINGS,1965,1,0.2953,0
ACC001691,R0348,Bank_E,Telangana,Hyderabad,CURRENT,1942,1,0.2953,0
ACC001692,R0348,Bank_E,Maharashtra,Mumbai,SAVINGS,1818,1,0.2953,0
ACC001693,R0348,Bank_E,Telangana,Hyderabad,SAVINGS,154,1,0.2953,0
ACC001694,R0348,Bank_B,Telangana,Hyderabad,SAVINGS,678,0,0.0,0
ACC001695,R0348,Bank_D,Maharashtra,Mumbai,CURRENT,24,1,0.2953,0
ACC001696,R0348,Bank_E,Maharashtra,Mumbai,SAVINGS,829,1,0.2953,0
ACC001697,R0348,Bank_C,Maharashtra,Mumbai,SAVINGS,383,1,0.2953,0
ACC001698,R0348,Bank_E,Maharashtra,Pune,SAVINGS,1713,1,0.2953,0
ACC001699,R0348,Bank_C,Madhya Pradesh,Bengaluru,SAVINGS,1334,1,0.2953,0
ACC001700,R0348,Bank_C,Bihar,Patna,CURRENT,868,1,0.2953,0
ACC001701,R0348,Bank_C,Maharashtra,Mumbai,CURRENT,1997,0,0.0,0
ACC001702,R0348,Bank_A,Bihar,Patna,CURRENT,1370,1,0.2953,0
ACC001703,R0348,Bank_A,Maharashtra,Mumbai,SAVINGS,894,0,0.0,0
ACC001704,R0348,Bank_B,Telangana,Hyderabad,SAVINGS,120,1,0.2953,0
ACC001705,R0348,Bank_A,Maharashtra,Mumbai,CURRENT,1237,2,0.5034,1
ACC001706,R0348,Bank_A,Maharashtra,Mumbai,CURRENT,1766,1,0.2953,0
ACC001707,R0348,Bank_D,Maharashtra,Pune,SAVINGS,232,1,0.2953,0
ACC001708,R0349,Bank_C,Telangana,Hyderabad,SAVINGS,39,4,0.7534,1
ACC001709,R0349,Bank_C,Telangana,Hyderabad,CURRENT,760,4,0.7534,1
ACC001710,R0349,Bank_A,Telangana,Hyderabad,SAVINGS,566,4,0.7534,1
ACC001711,R0350,Bank_A,Telangana,Hyderabad,SAVINGS,219,5,0.8262,1
ACC001712,R0350,Bank_B,Bihar,Patna,SAVINGS,1495,6,0.8775,1
ACC001713,R0350,Bank_E,Bihar,Patna,SAVINGS,140,5,0.8262,1
ACC001714,R0350,Bank_C,Bihar,Patna,SAVINGS,113,6,0.8775,1
ACC001715,R0351,Bank_E,Telangana,Hyderabad,SAVINGS,1210,6,0.8775,1
ACC001716,R0351,Bank_E,Telangana,Hyderabad,SAVINGS,19,6,0.8775,1
ACC001717,R0351,Bank_D,Kerala,Ahmedabad,SAVINGS,675,6,0.8775,1
ACC001718,R0352,Bank_E,Telangana,Hyderabad,SAVINGS,536,6,0.8775,1
ACC001719,R0352,Bank_D,Bihar,Patna,SAVINGS,1257,6,0.8775,1
ACC001720,R0352,Bank_D,Bihar,Patna,SAVINGS,69,7,0.9137,1
ACC001721,R0352,Bank_D,Bihar,Patna,SAVINGS,877,7,0.9137,1
ACC001722,R0352,Bank_D,Telangana,Hyderabad,CURRENT,2153,6,0.8775,1
ACC001723,R0353,Bank_A,Bihar,Patna,SAVINGS,1877,3,0.6501,1
ACC001724,R0353,Bank_C,Telangana,Hyderabad,CURRENT,91,3,0.6501,1
ACC001725,R0353,Bank_C,Telangana,Hyderabad,SAVINGS,544,3,0.6501,1
ACC001726,R0353,Bank_B,Telangana,Hyderabad,CURRENT,560,2,0.5034,1
ACC001727,R0354,Bank_C,Telangana,Hyderabad,CURRENT,34,4,0.7534,1
ACC001728,R0354,Bank_D,Telangana,Hyderabad,SAVINGS,949,4,0.7534,1
ACC001729,R0354,Bank_C,Telangana,Hyderabad,SAVINGS,1666,4,0.7534,1
ACC001730,R0355,Bank_C,Telangana,Hyderabad,SAVINGS,124,6,0.8775,1
ACC001731,R0355,Bank_B,Telangana,Hyderabad,SAVINGS,979,6,0.8775,1
ACC001732,R0355,Bank_D,Telangana,Hyderabad,SAVINGS,1059,6,0.8775,1
ACC001733,R0356,Bank_A,Telangana,Hyderabad,SAVINGS,541,4,0.7534,1
ACC001734,R0356,Bank_C,Telangana,Hyderabad,SAVINGS,1574,4,0.7534,1
ACC001735,R0356,Bank_B,Telangana,Hyderabad,SAVINGS,430,4,0.7534,1
ACC001736,R0356,Bank_C,Telangana,Hyderabad,SAVINGS,1221,2,0.5034,1
ACC001737,R0357,Bank_A,Telangana,Hyderabad,SAVINGS,1498,8,0.9392,1
ACC001738,R0357,Bank_C,Telangana,Hyderabad,CURRENT,732,5,0.8262,1
ACC001739,R0357,Bank_B,Telangana,Hyderabad,SAVINGS,1306,10,0.9698,1
ACC001740,R0357,Bank_B,Telangana,Hyderabad,CURRENT,854,8,0.9392,1
ACC001741,R0357,Bank_E,Telangana,Hyderabad,SAVINGS,849,10,0.9698,1
ACC001742,R0358,Bank_E,Telangana,Hyderabad,SAVINGS,1269,7,0.9137,1
ACC001743,R0358,Bank_D,Telangana,Hyderabad,SAVINGS,2014,7,0.9137,1
ACC001744,R0358,Bank_B,Telangana,Hyderabad,SAVINGS,2169,7,0.9137,1
ACC001745,R0359,Bank_D,Telangana,Hyderabad,SAVINGS,2146,1,0.2953,0
ACC001746,R0359,Bank_D,Telangana,Hyderabad,CURRENT,1329,3,0.6501,1
ACC001747,R0359,Bank_B,Telangana,Hyderabad,SAVINGS,335,2,0.5034,1
ACC001748,R0359,Bank_A,Telangana,Hyderabad,CURRENT,916,1,0.2953,0
ACC001749,R0359,Bank_B,Telangana,Hyderabad,SAVINGS,485,4,0.7534,1
ACC001750,R0359,Bank_B,Telangana,Hyderabad,SAVINGS,1524,2,0.5034,1
ACC001751,R0359,Bank_A,Telangana,Hyderabad,SAVINGS,532,1,0.2953,0
ACC001752,R0359,Bank_C,Telangana,Hyderabad,SAVINGS,1162,2,0.5034,1
ACC001753,R0359,Bank_E,Odisha,Patna,SAVINGS,2016,3,0.6501,1
ACC001754,R0359,Bank_E,Telangana,Hyderabad,SAVINGS,197,2,0.5034,1
ACC001755,R0359,Bank_C,Telangana,Hyderabad,SAVINGS,1796,1,0.2953,0
ACC001756,R0359,Bank_C,Telangana,Hyderabad,SAVINGS,2117,2,0.5034,1
ACC001757,R0359,Bank_C,Telangana,Hyderabad,SAVINGS,1887,2,0.5034,1
ACC001758,R0359,Bank_A,Telangana,Hyderabad,SAVINGS,2169,2,0.5034,1
ACC001759,R0359,Bank_A,Telangana,Hyderabad,SAVINGS,612,3,0.6501,1
ACC001760,R0359,Bank_C,Telangana,Hyderabad,SAVINGS,333,3,0.6501,1
ACC001761,R0359,Bank_D,Bihar,Patna,SAVINGS,329,1,0.2953,0
ACC001762,R0359,Bank_A,Telangana,Hyderabad,SAVINGS,1152,1,0.2953,0
ACC001763,R0360,Bank_C,Telangana,Hyderabad,SAVINGS,548,3,0.6501,1
ACC001764,R0360,Bank_A,Bihar,Patna,SAVINGS,1443,4,0.7534,1
ACC001765,R0360,Bank_A,Telangana,Hyderabad,SAVINGS,1225,4,0.7534,1
ACC001766,R0361,Bank_B,Telangana,Hyderabad,SAVINGS,149,3,0.6501,1
ACC001767,R0361,Bank_B,Telangana,Hyderabad,SAVINGS,1880,2,0.5034,1
ACC001768,R0361,Bank_E,Telangana,Hyderabad,SAVINGS,309,3,0.6501,1
ACC001769,R0362,Bank_B,Telangana,Hyderabad,SAVINGS,407,4,0.7534,1
ACC001770,R0362,Bank_A,Bihar,Patna,SAVINGS,1169,5,0.8262,1
ACC001771,R0362,Bank_E,Bihar,Patna,SAVINGS,410,4,0.7534,1
ACC001772,R0362,Bank_B,Telangana,Hyderabad,CURRENT,812,3,0.6501,1
ACC001773,R0362,Bank_B,Telangana,Hyderabad,SAVINGS,123,4,0.7534,1
ACC001774,R0363,Bank_A,Bihar,Patna,SAVINGS,377,8,0.9392,1
ACC001775,R0363,Bank_D,Bihar,Patna,SAVINGS,1728,8,0.9392,1
ACC001776,R0363,Bank_B,Bihar,Patna,SAVINGS,2088,8,0.9392,1
ACC001777,R0364,Bank_E,Bihar,Patna,SAVINGS,1260,1,0.2953,0
ACC001778,R0364,Bank_A,Telangana,Hyderabad,SAVINGS,329,1,0.2953,0
ACC001779,R0364,Bank_C,Bihar,Patna,SAVINGS,948,1,0.2953,0
ACC001780,R0364,Bank_A,Bihar,Patna,SAVINGS,1870,1,0.2953,0
ACC001781,R0364,Bank_C,Bihar,Patna,CURRENT,1805,1,0.2953,0
ACC001782,R0364,Bank_C,Bihar,Patna,CURRENT,876,2,0.5034,1
ACC001783,R0364,Bank_C,Bihar,Patna,SAVINGS,1838,2,0.5034,1
ACC001784,R0364,Bank_E,Bihar,Patna,CURRENT,2190,1,0.2953,0
ACC001785,R0364,Bank_C,Telangana,Hyderabad,CURRENT,2042,2,0.5034,1
ACC001786,R0364,Bank_A,Bihar,Patna,SAVINGS,1303,2,0.5034,1
ACC001787,R0364,Bank_C,Bihar,Patna,SAVINGS,1265,1,0.2953,0
ACC001788,R0364,Bank_D,Bihar,Patna,SAVINGS,318,1,0.2953,0
ACC001789,R0364,Bank_C,Bihar,Patna,CURRENT,218,1,0.2953,0
ACC001790,R0364,Bank_C,Bihar,Patna,SAVINGS,1621,2,0.5034,1
ACC001791,R0364,Bank_E,Bihar,Patna,SAVINGS,1028,1,0.2953,0
ACC001792,R0364,Bank_B,Bihar,Patna,SAVINGS,151,1,0.2953,0
ACC001793,R0364,Bank_C,Bihar,Patna,SAVINGS,682,1,0.2953,0
ACC001794,R0364,Bank_D,Bihar,Patna,CURRENT,1739,1,0.2953,0
ACC001795,R0365,Bank_C,Andhra Pradesh,Ahmedabad,SAVINGS,1337,4,0.7534,1
ACC001796,R0365,Bank_E,Telangana,Hyderabad,CURRENT,73,4,0.7534,1
ACC001797,R0365,Bank_C,Telangana,Hyderabad,SAVINGS,149,4,0.7534,1
ACC001798,R0366,Bank_B,Maharashtra,Mumbai,CURRENT,395,9,0.9571,1
ACC001799,R0366,Bank_C,Tamil Nadu,Chennai,SAVINGS,405,11,0.9787,1
ACC001800,R0366,Bank_C,Tamil Nadu,Chennai,SAVINGS,850,11,0.9787,1
ACC001801,R0367,Bank_C,Telangana,Hyderabad,CURRENT,1845,7,0.9137,1
ACC001802,R0367,Bank_B,Telangana,Hyderabad,CURRENT,712,7,0.9137,1
ACC001803,R0367,Bank_E,Telangana,Hyderabad,SAVINGS,1651,7,0.9137,1
ACC001804,R0367,Bank_C,Telangana,Hyderabad,SAVINGS,1942,8,0.9392,1
ACC001805,R0368,Bank_E,Telangana,Hyderabad,SAVINGS,557,4,0.7534,1
ACC001806,R0368,Bank_E,Telangana,Hyderabad,SAVINGS,828,4,0.7534,1
ACC001807,R0368,Bank_C,Telangana,Hyderabad,SAVINGS,1713,4,0.7534,1
ACC001808,R0369,Bank_D,Odisha,Lucknow,SAVINGS,1666,2,0.5034,1
ACC001809,R0369,Bank_A,Odisha,Chennai,SAVINGS,1408,3,0.6501,1
ACC001810,R0369,Bank_B,Odisha,Kolkata,CURRENT,1364,3,0.6501,1
ACC001811,R0370,Bank_B,Telangana,Hyderabad,SAVINGS,1770,5,0.8262,1
ACC001812,R0370,Bank_A,Telangana,Hyderabad,SAVINGS,723,5,0.8262,1
ACC001813,R0370,Bank_A,Telangana,Hyderabad,SAVINGS,577,5,0.8262,1
ACC001814,R0371,Bank_D,Maharashtra,Mumbai,SAVINGS,131,3,0.6501,1
ACC001815,R0371,Bank_C,Bihar,Patna,SAVINGS,885,4,0.7534,1
ACC001816,R0371,Bank_D,Telangana,Hyderabad,SAVINGS,992,4,0.7534,1
ACC001817,R0372,Bank_B,Telangana,Hyderabad,SAVINGS,1749,4,0.7534,1
ACC001818,R0372,Bank_D,Maharashtra,Pune,CURRENT,916,5,0.8262,1
ACC001819,R0372,Bank_C,Maharashtra,Mumbai,CURRENT,2123,5,0.8262,1
ACC001820,R0373,Bank_D,Odisha,Patna,SAVINGS,2164,2,0.5034,1
ACC001821,R0373,Bank_D,Odisha,Lucknow,SAVINGS,566,1,0.2953,0
