victim_id,state,city,age_bracket,bank,account_balance_tier,fraud_type
V0002130,Maharashtra,Pune,36-50,Bank_C,Low,Cheating
V0002131,Odisha,Lucknow,51+,Bank_C,High,Fake Profile
V0002132,Telangana,Hyderabad,26-35,Bank_B,Low,Fraud
V0002133,Maharashtra,Pune,51+,Bank_B,Low,Cheating
V0002134,Bihar,Patna,51+,Bank_C,Medium,Fake Profile
V0002135,Telangana,Hyderabad,51+,Bank_B,Medium,Cheating
V0002136,Bihar,Patna,36-50,Bank_D,High,Fraud
V0002137,Kerala,Patna,26-35,Bank_D,High,Fraud
V0002138,Bihar,Patna,36-50,Bank_A,High,Cheating
V0002139,Kerala,Delhi,51+,Bank_C,High,Cheating
V0002140,Bihar,Patna,18-25,Bank_A,Low,Fraud
V0002141,Odisha,Pune,26-35,Bank_D,High,Cheating
V0002142,Kerala,Hyderabad,36-50,Bank_D,Medium,Cheating
V0002143,Telangana,Hyderabad,51+,Bank_C,High,Cheating
V0002144,Bihar,Patna,36-50,Bank_D,Medium,Fraud
V0002145,Maharashtra,Pune,18-25,Bank_C,Low,Cheating
V0002146,Maharashtra,Pune,26-35,Bank_A,Medium,Cheating
V0002147,Telangana,Hyderabad,36-50,Bank_B,Low,Fraud
V0002148,Bihar,Patna,26-35,Bank_A,Low,Fraud
V0002149,Telangana,Hyderabad,18-25,Bank_A,Low,Cheating
V0002150,Telangana,Hyderabad,26-35,Bank_E,Medium,Cheating
V0002151,Bihar,Patna,51+,Bank_E,Medium,Cheating
V0002152,Telangana,Hyderabad,26-35,Bank_C,High,Fraud
V0002153,Telangana,Hyderabad,26-35,Bank_C,High,Cheating
V0002154,Telangana,Hyderabad,36-50,Bank_E,Medium,Cyber Blackmailing
V0002155,Delhi,Delhi,26-35,Bank_B,High,Cheating
V0002156,Bihar,Patna,51+,Bank_C,Medium,Cheating
V0002157,Bihar,Patna,51+,Bank_C,Medium,Cheating
V0002158,Bihar,Patna,18-25,Bank_B,Medium,Cheating
V0002159,Kerala,Delhi,51+,Bank_B,Medium,Fraud
V0002160,Tamil Nadu,Chennai,36-50,Bank_E,High,Cheating
V0002161,Telangana,Hyderabad,36-50,Bank_A,Low,Cheating
V0002162,Odisha,Patna,51+,Bank_E,Low,Fraud
V0002163,Bihar,Patna,18-25,Bank_A,Low,Fraud
V0002164,Telangana,Hyderabad,26-35,Bank_A,Medium,Cyber Blackmailing
V0002165,Telangana,Hyderabad,26-35,Bank_D,Medium,Cheating
V0002166,Bihar,Patna,36-50,Bank_A,High,Fraud
V0002167,Maharashtra,Mumbai,51+,Bank_C,High,Cheating
V0002168,Telangana,Hyderabad,26-35,Bank_A,Low,Cheating
V0002169,Andhra Pradesh,Kolkata,51+,Bank_E,Medium,Cheating
V0002170,Telangana,Hyderabad,51+,Bank_D,Medium,Cheating
V0002171,Odisha,Hyderabad,18-25,Bank_C,Low,Fraud
V0002172,Bihar,Patna,18-25,Bank_E,Medium,Fraud
V0002173,Maharashtra,Mumbai,36-50,Bank_B,Low,Cheating
V0002174,Maharashtra,Mumbai,18-25,Bank_A,Medium,Fraud
V0002175,Tamil Nadu,Chennai,36-50,Bank_A,Low,Fraud
V0002176,Maharashtra,Mumbai,26-35,Bank_A,High,Cheating
V0002177,Odisha,Ahmedabad,26-35,Bank_D,Low,Fraud
V0002178,Telangana,Hyderabad,51+,Bank_A,Medium,Fraud
V0002179,Odisha,Bengaluru,26-35,Bank_D,Low,Cheating
V0002180,Bihar,Patna,26-35,Bank_E,High,Fraud
V0002181,Bihar,Patna,26-35,Bank_A,High,Cheating
V0002182,Telangana,Hyderabad,26-35,Bank_B,High,Cheating
V0002183,Odisha,Hyderabad,51+,Bank_D,High,Cheating
V0002184,Telangana,Hyderabad,51+,Bank_B,Low,Fraud
V0002185,Bihar,Patna,18-25,Bank_B,Medium,Fraud
V0002186,Telangana,Hyderabad,36-50,Bank_E,High,Cheating
V0002187,Tamil Nadu,Chennai,36-50,Bank_B,Low,Fraud
V0002188,Telangana,Hyderabad,18-25,Bank_D,Low,Fraud
V0002189,Bihar,Patna,36-50,Bank_E,High,Fraud
V0002190,Telangana,Hyderabad,51+,Bank_C,Medium,Fraud
V0002191,Rajasthan,Jaipur,36-50,Bank_C,Medium,Fraud
V0002192,Tamil Nadu,Chennai,26-35,Bank_A,Low,Fraud
V0002193,Odisha,Chennai,36-50,Bank_E,Medium,Fraud
V0002194,Odisha,Hyderabad,18-25,Bank_A,Medium,Cheating
V0002195,Maharashtra,Pune,36-50,Bank_E,Medium,Fraud
V0002196,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0002197,Tamil Nadu,Chennai,36-50,Bank_B,Low,Cheating
V0002198,Telangana,Hyderabad,26-35,Bank_D,Low,Cheating
V0002199,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0002200,Telangana,Hyderabad,18-25,Bank_E,Medium,Fraud
V0002201,Telangana,Hyderabad,36-50,Bank_E,Medium,Fraud
V0002202,Tamil Nadu,Chennai,36-50,Bank_E,High,Fraud
V0002203,Odisha,Lucknow,36-50,Bank_C,Low,Fraud
V0002204,Telangana,Hyderabad,18-25,Bank_C,High,Fraud
V0002205,Bihar,Patna,51+,Bank_D,Medium,Fraud
V0002206,Telangana,Hyderabad,26-35,Bank_D,Low,Cheating
V0002207,Andhra Pradesh,Pune,18-25,Bank_B,Low,Fraud
V0002208,Telangana,Hyderabad,51+,Bank_C,Medium,Forgery
V0002209,Telangana,Hyderabad,36-50,Bank_D,High,Fraud
V0002210,Andhra Pradesh,Bengaluru,18-25,Bank_D,High,Fraud
V0002211,Bihar,Patna,18-25,Bank_B,Low,Cheating
V0002212,Bihar,Patna,18-25,Bank_A,High,Fraud
V0002213,Odisha,Pune,51+,Bank_B,Medium,Fraud
V0002214,Bihar,Patna,36-50,Bank_E,Medium,Fraud
V0002215,Telangana,Hyderabad,26-35,Bank_C,Low,Fraud
V0002216,Telangana,Hyderabad,18-25,Bank_D,Low,Cheating
V0002217,Odisha,Mumbai,18-25,Bank_D,Low,Cheating
V0002218,Telangana,Hyderabad,26-35,Bank_E,High,Fraud
V0002219,Telangana,Hyderabad,26-35,Bank_E,Low,Cheating
V0002220,Telangana,Hyderabad,36-50,Bank_B,Medium,Cheating
V0002221,Bihar,Patna,51+,Bank_B,High,Fraud
V0002222,Telangana,Hyderabad,18-25,Bank_C,Low,Cheating
V0002223,Telangana,Hyderabad,36-50,Bank_C,Low,Cyber Blackmailing
V0002224,Telangana,Hyderabad,26-35,Bank_A,High,Cheating
V0002225,Andhra Pradesh,Mumbai,18-25,Bank_A,Low,Fraud
V0002226,Telangana,Hyderabad,26-35,Bank_D,Medium,Cheating
V0002227,Telangana,Hyderabad,51+,Bank_D,Low,Fraud
V0002228,Bihar,Patna,18-25,Bank_B,Low,Cheating
V0002229,Telangana,Hyderabad,36-50,Bank_D,Low,Cheating
V0002230,Maharashtra,Mumbai,18-25,Bank_C,High,Cheating
V0002231,Bihar,Patna,18-25,Bank_E,Medium,Fraud
V0002232,Telangana,Hyderabad,51+,Bank_E,Medium,Fraud
V0002233,Tamil Nadu,Chennai,51+,Bank_D,Low,Fraud
V0002234,Telangana,Hyderabad,26-35,Bank_B,Medium,Fraud
V0002235,Maharashtra,Pune,26-35,Bank_C,Low,Cheating
V0002236,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0002237,Telangana,Hyderabad,18-25,Bank_E,Medium,Cheating
V0002238,Telangana,Hyderabad,36-50,Bank_A,Low,Cheating
V0002239,Tamil Nadu,Chennai,36-50,Bank_D,Medium,Fraud
V0002240,Telangana,Hyderabad,18-25,Bank_A,Medium,Fraud
V0002241,Odisha,Jaipur,51+,Bank_C,Medium,Fraud
V0002242,Kerala,Lucknow,36-50,Bank_B,High,Cheating
V0002243,Telangana,Hyderabad,36-50,Bank_D,Low,Fraud
V0002244,Telangana,Hyderabad,18-25,Bank_C,Low,Fraud
V0002245,Telangana,Hyderabad,51+,Bank_E,Medium,Cheating
V0002246,Bihar,Patna,51+,Bank_C,Medium,Cheating
V0002247,Telangana,Hyderabad,18-25,Bank_C,Low,Fraud
V0002248,Odisha,Delhi,26-35,Bank_E,Medium,Fraud
V0002249,Maharashtra,Pune,26-35,Bank_E,Low,Cheating
V0002250,Telangana,Hyderabad,36-50,Bank_E,Low,Cheating
V0002251,Telangana,Hyderabad,51+,Bank_E,Low,Cheating
V0002252,Telangana,Hyderabad,26-35,Bank_E,Medium,Cheating
V0002253,Bihar,Patna,36-50,Bank_E,Low,Fraud
V0002254,Telangana,Hyderabad,18-25,Bank_E,Medium,Cheating
V0002255,Telangana,Hyderabad,51+,Bank_C,Low,Cheating
V0002256,Telangana,Hyderabad,26-35,Bank_A,Low,Cheating
V0002257,Telangana,Hyderabad,18-25,Bank_D,Medium,Fraud
V0002258,Uttar Pradesh,Lucknow,26-35,Bank_B,High,Cheating
V0002259,Telangana,Hyderabad,36-50,Bank_E,Medium,Cheating
V0002260,Bihar,Patna,26-35,Bank_B,High,Cheating
V0002261,Odisha,Mumbai,26-35,Bank_D,Medium,Cheating
V0002262,Bihar,Patna,51+,Bank_B,Medium,Fraud
V0002263,Delhi,Delhi,51+,Bank_D,High,Cheating
V0002264,Telangana,Hyderabad,26-35,Bank_E,Low,Fraud
V0002265,Bihar,Patna,18-25,Bank_A,High,Fraud
V0002266,Kerala,Ahmedabad,26-35,Bank_A,High,Fraud
V0002267,Bihar,Patna,18-25,Bank_C,High,Cheating
V0002268,Telangana,Hyderabad,26-35,Bank_E,Medium,Cheating
V0002269,Andhra Pradesh,Chennai,36-50,Bank_E,Medium,Fraud
V0002270,Telangana,Hyderabad,26-35,Bank_E,Low,Fraud
V0002271,Bihar,Patna,26-35,Bank_B,Low,Fraud
V0002272,Andhra Pradesh,Patna,18-25,Bank_E,High,Fraud
V0002273,Telangana,Hyderabad,18-25,Bank_B,Medium,Cheating
V0002274,Telangana,Hyderabad,51+,Bank_A,Medium,Cheating
V0002275,Telangana,Hyderabad,26-35,Bank_C,High,Fraud
V0002276,Telangana,Hyderabad,51+,Bank_A,High,Fraud
V0002277,Telangana,Hyderabad,26-35,Bank_A,Low,Fraud
V0002278,Telangana,Hyderabad,51+,Bank_B,High,Cheating
V0002279,Bihar,Patna,36-50,Bank_E,Medium,Cheating
V0002280,Kerala,Patna,36-50,Bank_A,High,Cheating
V0002281,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0002282,Telangana,Hyderabad,51+,Bank_E,Low,Fraud
V0002283,Telangana,Hyderabad,26-35,Bank_A,Medium,Cheating
V0002284,Odisha,Ahmedabad,51+,Bank_A,Low,Cheating
V0002285,Telangana,Hyderabad,36-50,Bank_B,High,Fraud
V0002286,Bihar,Patna,26-35,Bank_B,High,Cheating
V0002287,Telangana,Hyderabad,51+,Bank_A,High,Cheating
V0002288,Bihar,Patna,51+,Bank_D,Medium,Fraud
V0002289,Telangana,Hyderabad,51+,Bank_B,High,Cheating
V0002290,Telangana,Hyderabad,51+,Bank_C,High,Fraud
V0002291,Telangana,Hyderabad,26-35,Bank_A,High,Cheating
V0002292,Telangana,Hyderabad,36-50,Bank_A,Low,Fraud
V0002293,Telangana,Hyderabad,18-25,Bank_C,Low,Cheating
V0002294,Gujarat,Ahmedabad,36-50,Bank_D,Medium,Cheating
V0002295,Telangana,Hyderabad,18-25,Bank_E,Medium,Cheating
V0002296,Odisha,Hyderabad,26-35,Bank_A,High,Fraud
V0002297,Telangana,Hyderabad,36-50,Bank_A,Medium,Fraud
V0002298,Telangana,Hyderabad,36-50,Bank_B,High,Cheating
V0002299,Telangana,Hyderabad,36-50,Bank_B,Medium,Cheating
V0002300,Telangana,Hyderabad,18-25,Bank_A,High,Cheating
V0002301,Odisha,Lucknow,36-50,Bank_B,High,Cheating
V0002302,Bihar,Patna,26-35,Bank_D,Low,Cheating
V0002303,Telangana,Hyderabad,36-50,Bank_A,Low,Cheating
V0002304,Tamil Nadu,Chennai,51+,Bank_D,Low,Cheating
V0002305,Telangana,Hyderabad,36-50,Bank_A,Low,Fraud
V0002306,Telangana,Hyderabad,36-50,Bank_D,High,Fraud
V0002307,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0002308,Tamil Nadu,Chennai,36-50,Bank_B,High,Cheating
V0002309,Telangana,Hyderabad,26-35,Bank_A,Medium,Cheating
V0002310,Telangana,Hyderabad,51+,Bank_D,Medium,Fraud
V0002311,Telangana,Hyderabad,18-25,Bank_E,High,Fraud
V0002312,Madhya Pradesh,Patna,26-35,Bank_C,High,Fraud
V0002313,Bihar,Patna,18-25,Bank_A,Low,Cheating
V0002314,Telangana,Hyderabad,36-50,Bank_D,Low,Cheating
V0002315,Telangana,Hyderabad,36-50,Bank_C,Medium,Cheating
V0002316,Telangana,Hyderabad,18-25,Bank_D,High,Cheating
V0002317,Andhra Pradesh,Pune,51+,Bank_D,High,Cheating
V0002318,Maharashtra,Pune,18-25,Bank_D,High,Fraud
V0002319,Tamil Nadu,Chennai,18-25,Bank_A,High,Cheating
V0002320,Andhra Pradesh,Jaipur,36-50,Bank_E,Medium,Cheating
V0002321,Telangana,Hyderabad,18-25,Bank_C,High,Cheating
V0002322,Telangana,Hyderabad,26-35,Bank_A,High,Cheating
V0002323,Telangana,Hyderabad,18-25,Bank_B,Medium,Fraud
V0002324,Bihar,Patna,36-50,Bank_B,High,Cheating
V0002325,Tamil Nadu,Chennai,51+,Bank_E,High,Fraud
V0002326,Telangana,Hyderabad,36-50,Bank_E,Low,Fraud
V0002327,Bihar,Patna,36-50,Bank_E,High,Fraud
V0002328,Telangana,Hyderabad,26-35,Bank_B,Medium,Fraud
V0002329,Telangana,Hyderabad,18-25,Bank_A,Low,Fraud
V0002330,Telangana,Hyderabad,26-35,Bank_C,Low,Fraud
V0002331,Andhra Pradesh,Lucknow,26-35,Bank_A,Low,Cheating
V0002332,Telangana,Hyderabad,51+,Bank_C,High,Cheating
V0002333,Gujarat,Ahmedabad,18-25,Bank_A,Low,Cheating
V0002334,Telangana,Hyderabad,51+,Bank_A,Low,Cheating
V0002335,Odisha,Pune,36-50,Bank_E,High,Fraud
V0002336,Telangana,Hyderabad,51+,Bank_C,Low,Fraud
V0002337,Bihar,Patna,18-25,Bank_D,High,Fraud
V0002338,Telangana,Hyderabad,36-50,Bank_A,Medium,Cheating
V0002339,Telangana,Hyderabad,36-50,Bank_E,High,Fraud
V0002340,Odisha,Bengaluru,18-25,Bank_C,Medium,Cheating
V0002341,Maharashtra,Mumbai,18-25,Bank_E,Low,Fraud
V0002342,Bihar,Patna,36-50,Bank_D,Medium,Fraud
V0002343,Telangana,Hyderabad,51+,Bank_C,High,Cheating
V0002344,Odisha,Ahmedabad,36-50,Bank_E,Low,Cheating
V0002345,Telangana,Hyderabad,36-50,Bank_D,Medium,Cyber Blackmailing
V0002346,Telangana,Hyderabad,36-50,Bank_E,High,Cheating
V0002347,Telangana,Hyderabad,18-25,Bank_C,Low,Fraud
V0002348,Andhra Pradesh,Pune,51+,Bank_C,High,Fraud
V0002349,Telangana,Hyderabad,26-35,Bank_E,Low,Fraud
V0002350,Telangana,Hyderabad,36-50,Bank_B,High,Cheating
V0002351,Telangana,Hyderabad,26-35,Bank_A,Medium,Fraud
V0002352,Telangana,Hyderabad,36-50,Bank_E,Low,Cheating
V0002353,Maharashtra,Pune,51+,Bank_C,Low,Fraud
V0002354,Bihar,Patna,18-25,Bank_C,Medium,Fraud
V0002355,Telangana,Hyderabad,26-35,Bank_D,Medium,Cheating
V0002356,Bihar,Patna,36-50,Bank_A,Low,Fraud
V0002357,Telangana,Hyderabad,51+,Bank_B,High,Cheating
V0002358,Delhi,Delhi,36-50,Bank_C,Medium,Cheating
V0002359,Maharashtra,Pune,51+,Bank_E,Medium,Fraud
V0002360,Telangana,Hyderabad,51+,Bank_E,High,Cheating
V0002361,Maharashtra,Mumbai,18-25,Bank_B,Medium,Cheating
V0002362,Odisha,Ahmedabad,51+,Bank_E,Low,Fraud
V0002363,Telangana,Hyderabad,36-50,Bank_B,Low,Cheating
V0002364,Kerala,Ahmedabad,18-25,Bank_B,High,Fraud
V0002365,Telangana,Hyderabad,18-25,Bank_B,High,Cheating
V0002366,Telangana,Hyderabad,36-50,Bank_B,High,Cheating
V0002367,Andhra Pradesh,Kolkata,18-25,Bank_A,Medium,Cheating
V0002368,Uttar Pradesh,Lucknow,36-50,Bank_A,Low,Cheating
V0002369,Odisha,Lucknow,36-50,Bank_D,Medium,Fraud
V0002370,Bihar,Patna,26-35,Bank_D,Medium,Fraud
V0002371,Maharashtra,Pune,18-25,Bank_C,Low,Fraud
V0002372,Odisha,Jaipur,51+,Bank_A,Medium,Cheating
V0002373,Tamil Nadu,Chennai,18-25,Bank_B,Low,Fraud
V0002374,Bihar,Patna,36-50,Bank_C,Medium,Cheating
V0002375,Bihar,Patna,51+,Bank_E,High,Cheating
V0002376,Telangana,Hyderabad,18-25,Bank_C,Low,Fraud
V0002377,Telangana,Hyderabad,26-35,Bank_D,Low,Cheating
V0002378,Maharashtra,Pune,51+,Bank_E,Medium,Fraud
V0002379,Telangana,Hyderabad,51+,Bank_A,Medium,Cheating
V0002380,Maharashtra,Pune,36-50,Bank_D,Low,Fraud
V0002381,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0002382,Telangana,Hyderabad,18-25,Bank_C,Medium,Fraud
V0002383,Telangana,Hyderabad,18-25,Bank_A,Medium,Cheating
V0002384,Bihar,Patna,36-50,Bank_D,High,Cheating
V0002385,Andhra Pradesh,Pune,51+,Bank_B,Low,Fraud
V0002386,Telangana,Hyderabad,36-50,Bank_C,High,Cheating
V0002387,Andhra Pradesh,Mumbai,26-35,Bank_C,Medium,Fraud
V0002388,Telangana,Hyderabad,36-50,Bank_C,Medium,Fraud
V0002389,Telangana,Hyderabad,26-35,Bank_E,High,Fraud
V0002390,Bihar,Patna,51+,Bank_C,Low,Fraud
V0002391,Andhra Pradesh,Ahmedabad,36-50,Bank_E,Medium,Cheating
V0002392,Bihar,Patna,26-35,Bank_D,Low,Fraud
V0002393,Andhra Pradesh,Bengaluru,51+,Bank_D,Medium,Fraud
V0002394,Telangana,Hyderabad,18-25,Bank_C,Low,Fraud
V0002395,Telangana,Hyderabad,18-25,Bank_B,Medium,Cheating
V0002396,Telangana,Hyderabad,18-25,Bank_B,Low,Cheating
V0002397,Telangana,Hyderabad,18-25,Bank_A,Low,Fraud
V0002398,Telangana,Hyderabad,51+,Bank_E,Low,Cheating
V0002399,Gujarat,Ahmedabad,26-35,Bank_B,High,Cheating
V0002400,Telangana,Hyderabad,51+,Bank_E,Medium,Fraud
V0002401,Maharashtra,Pune,36-50,Bank_B,Medium,Fraud
V0002402,Tamil Nadu,Chennai,51+,Bank_C,Low,Cheating
V0002403,Maharashtra,Mumbai,26-35,Bank_A,Medium,Cheating
V0002404,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0002405,Telangana,Hyderabad,18-25,Bank_B,High,Fraud
V0002406,Telangana,Hyderabad,36-50,Bank_B,Medium,Fraud
V0002407,Telangana,Hyderabad,51+,Bank_B,Low,Fraud
V0002408,Bihar,Patna,36-50,Bank_B,High,Cheating
V0002409,Bihar,Patna,18-25,Bank_C,Medium,Cheating
V0002410,Telangana,Hyderabad,18-25,Bank_E,High,Cheating
V0002411,Telangana,Hyderabad,18-25,Bank_A,High,Fraud
V0002412,Telangana,Hyderabad,36-50,Bank_B,High,Fraud
V0002413,Andhra Pradesh,Patna,18-25,Bank_A,Low,Fraud
V0002414,Telangana,Hyderabad,18-25,Bank_D,Low,Cheating
V0002415,Bihar,Patna,51+,Bank_B,Low,Fraud
V0002416,Telangana,Hyderabad,36-50,Bank_D,Low,Cheating
V0002417,Bihar,Patna,26-35,Bank_A,High,Cheating
V0002418,Telangana,Hyderabad,36-50,Bank_B,Medium,Fraud
V0002419,Odisha,Bengaluru,51+,Bank_A,Low,Fraud
V0002420,Telangana,Hyderabad,26-35,Bank_E,Medium,Fraud
V0002421,Tamil Nadu,Chennai,18-25,Bank_B,Low,Fraud
V0002422,Telangana,Hyderabad,36-50,Bank_B,Low,Fraud
V0002423,Maharashtra,Mumbai,36-50,Bank_C,High,Cheating
V0002424,Andhra Pradesh,Chennai,26-35,Bank_E,Low,Cheating
V0002425,Odisha,Lucknow,18-25,Bank_B,Medium,Fraud
V0002426,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0002427,Telangana,Hyderabad,51+,Bank_A,Medium,Cheating
V0002428,Telangana,Hyderabad,18-25,Bank_B,Medium,Cheating
V0002429,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0002430,Telangana,Hyderabad,26-35,Bank_A,Low,Fraud
V0002431,Telangana,Hyderabad,36-50,Bank_D,Low,Fraud
V0002432,Telangana,Hyderabad,26-35,Bank_D,High,Cheating
V0002433,Telangana,Hyderabad,36-50,Bank_D,Medium,Cyber Blackmailing
V0002434,Maharashtra,Mumbai,36-50,Bank_C,Medium,Fraud
V0002435,Telangana,Hyderabad,51+,Bank_D,Medium,Cheating
V0002436,Bihar,Patna,51+,Bank_C,Low,Cheating
V0002437,Tamil Nadu,Chennai,51+,Bank_E,Medium,Fraud
V0002438,Maharashtra,Pune,36-50,Bank_A,Medium,Fraud
V0002439,Telangana,Hyderabad,26-35,Bank_C,High,Fraud
V0002440,Odisha,Delhi,36-50,Bank_E,High,Fraud
V0002441,Telangana,Hyderabad,36-50,Bank_E,Low,Fraud
V0002442,Odisha,Mumbai,18-25,Bank_B,Medium,Cyber Blackmailing
V0002443,Telangana,Hyderabad,51+,Bank_D,Medium,Cheating
V0002444,Telangana,Hyderabad,26-35,Bank_E,Low,Fraud
V0002445,Bihar,Patna,51+,Bank_E,High,Fraud
V0002446,Telangana,Hyderabad,26-35,Bank_A,Low,Fraud
V0002447,Telangana,Hyderabad,18-25,Bank_D,Low,Fraud
V0002448,Andhra Pradesh,Patna,36-50,Bank_E,High,Fraud
V0002449,Telangana,Hyderabad,26-35,Bank_D,High,Cheating
V0002450,Maharashtra,Pune,36-50,Bank_D,Medium,Cheating
V0002451,Telangana,Hyderabad,18-25,Bank_B,High,Fraud
V0002452,Odisha,Delhi,26-35,Bank_A,High,Cheating
V0002453,Odisha,Chennai,26-35,Bank_B,Low,Cheating
V0002454,Tamil Nadu,Chennai,51+,Bank_A,High,Fraud
V0002455,Maharashtra,Pune,26-35,Bank_D,Low,Fraud
V0002456,Telangana,Hyderabad,36-50,Bank_E,Low,Fraud
V0002457,Telangana,Hyderabad,26-35,Bank_C,Medium,Fraud
V0002458,Telangana,Hyderabad,51+,Bank_D,Low,Fraud
V0002459,Maharashtra,Pune,18-25,Bank_B,High,Fraud
V0002460,Telangana,Hyderabad,51+,Bank_C,High,Cheating
V0002461,Telangana,Hyderabad,51+,Bank_D,Low,Cheating
V0002462,Andhra Pradesh,Jaipur,18-25,Bank_D,Low,Fraud
V0002463,Telangana,Hyderabad,51+,Bank_B,High,Fraud
V0002464,Telangana,Hyderabad,51+,Bank_A,Low,Cheating
V0002465,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0002466,Bihar,Patna,51+,Bank_D,Medium,Fake Profile
V0002467,Telangana,Hyderabad,18-25,Bank_C,Low,Fraud
V0002468,Telangana,Hyderabad,51+,Bank_E,Medium,Fraud
V0002469,Telangana,Hyderabad,51+,Bank_C,Medium,Fraud
V0002470,Maharashtra,Mumbai,36-50,Bank_C,High,Cheating
V0002471,Telangana,Hyderabad,36-50,Bank_C,Medium,Cheating
V0002472,Maharashtra,Pune,18-25,Bank_C,Medium,Cheating
V0002473,Telangana,Hyderabad,51+,Bank_D,High,Cheating
V0002474,Telangana,Hyderabad,51+,Bank_C,Low,Fraud
V0002475,Kerala,Kolkata,18-25,Bank_D,Low,Fraud
V0002476,Bihar,Patna,51+,Bank_D,High,Fraud
V0002477,Telangana,Hyderabad,26-35,Bank_B,Low,Cheating
V0002478,Rajasthan,Jaipur,18-25,Bank_E,High,Fraud
V0002479,Telangana,Hyderabad,18-25,Bank_C,Medium,Fraud
V0002480,Telangana,Hyderabad,18-25,Bank_B,High,Fraud
V0002481,Telangana,Hyderabad,36-50,Bank_A,High,Cheating
V0002482,Telangana,Hyderabad,18-25,Bank_E,Low,Fraud
V0002483,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0002484,Telangana,Hyderabad,18-25,Bank_B,Low,Cheating
V0002485,Telangana,Hyderabad,26-35,Bank_E,Medium,Fraud
V0002486,Maharashtra,Pune,18-25,Bank_D,High,Cheating
V0002487,Tamil Nadu,Chennai,36-50,Bank_A,Low,Cheating
V0002488,Telangana,Hyderabad,18-25,Bank_B,Medium,Cheating
V0002489,Maharashtra,Mumbai,18-25,Bank_E,High,Forgery
V0002490,Telangana,Hyderabad,26-35,Bank_A,Medium,Cheating
V0002491,Maharashtra,Mumbai,51+,Bank_E,High,Fraud
V0002492,Bihar,Patna,36-50,Bank_E,Medium,Fraud
V0002493,Maharashtra,Mumbai,26-35,Bank_C,Medium,Cheating
V0002494,Maharashtra,Mumbai,26-35,Bank_E,Medium,Fraud
V0002495,Telangana,Hyderabad,26-35,Bank_B,Low,Fraud
V0002496,Telangana,Hyderabad,26-35,Bank_D,High,Cheating
V0002497,Bihar,Patna,26-35,Bank_E,High,Cheating
V0002498,Odisha,Jaipur,18-25,Bank_A,High,Cheating
V0002499,Telangana,Hyderabad,51+,Bank_D,High,Cheating
V0002500,Odisha,Patna,51+,Bank_D,Low,Fraud
V0002501,Bihar,Patna,51+,Bank_B,High,Fraud
V0002502,Telangana,Hyderabad,18-25,Bank_B,High,Cheating
V0002503,Tamil Nadu,Chennai,18-25,Bank_B,High,Fraud
V0002504,Maharashtra,Mumbai,36-50,Bank_D,High,Fraud
V0002505,Telangana,Hyderabad,36-50,Bank_A,High,Cheating
V0002506,Telangana,Hyderabad,36-50,Bank_E,Medium,Fraud
V0002507,Bihar,Patna,18-25,Bank_C,Medium,Fraud
V0002508,Odisha,Kolkata,26-35,Bank_C,Medium,Fraud
V0002509,Maharashtra,Mumbai,18-25,Bank_D,Low,Cheating
V0002510,Telangana,Hyderabad,18-25,Bank_C,High,Fraud
V0002511,Telangana,Hyderabad,26-35,Bank_E,Low,Cheating
V0002512,Odisha,Kolkata,36-50,Bank_B,Low,Fraud
V0002513,Telangana,Hyderabad,26-35,Bank_C,High,Cyber Blackmailing
V0002514,Telangana,Hyderabad,18-25,Bank_E,High,Cheating
V0002515,Bihar,Patna,18-25,Bank_C,Medium,Cheating
V0002516,Bihar,Patna,51+,Bank_D,High,Fraud
V0002517,Telangana,Hyderabad,26-35,Bank_E,Low,Fraud
V0002518,Andhra Pradesh,Ahmedabad,18-25,Bank_A,Low,Cheating
V0002519,Telangana,Hyderabad,18-25,Bank_A,Low,Cheating
V0002520,Maharashtra,Mumbai,51+,Bank_C,High,Cheating
V0002521,Maharashtra,Mumbai,18-25,Bank_A,Low,Fraud
V0002522,Telangana,Hyderabad,18-25,Bank_D,Low,Cheating
V0002523,Bihar,Patna,36-50,Bank_A,Low,Fraud
V0002524,Madhya Pradesh,Hyderabad,36-50,Bank_C,Low,Cheating
V0002525,Telangana,Hyderabad,36-50,Bank_A,Medium,Fraud
V0002526,Telangana,Hyderabad,36-50,Bank_A,High,Cheating
V0002527,Bihar,Patna,51+,Bank_C,High,Fraud
V0002528,Bihar,Patna,51+,Bank_C,High,Cheating
V0002529,Odisha,Kolkata,36-50,Bank_C,High,Cheating
V0002530,Tamil Nadu,Chennai,18-25,Bank_E,Medium,Cheating
V0002531,Telangana,Hyderabad,26-35,Bank_B,Low,Cheating
V0002532,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0002533,Bihar,Patna,36-50,Bank_D,High,Fraud
