complaint_id,account_id,hop_depth,chain_depth,incoming_amount,retained_amount_ratio,holding_time_minutes,outgoing_activity_in_case,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,is_terminal_node
C0005203,ACC000003,3,3,537278,1.0,0.0,0,1105,1.0,1227,3,SAVINGS,1
C0005204,ACC000002,1,3,476100,0.0288,22.52,1,1109,1.0,1451,3,SAVINGS,0
C0005204,ACC000003,2,3,289834,0.0198,20.39,1,1106,1.0,1227,3,SAVINGS,0
C0005204,ACC000001,2,3,172566,0.038,3.31,1,1119,1.0,870,3,SAVINGS,0
C0005204,ACC000003,3,3,739934,1.0,0.0,0,1106,1.0,1227,3,SAVINGS,1
C0005205,ACC000001,1,3,1000,0.0,21.94,1,1120,1.0,870,3,SAVINGS,0
C0005205,ACC000003,2,3,1000,0.0,21.35,1,1107,1.0,1227,3,SAVINGS,0
C0005205,ACC000002,3,3,1000,1.0,0.0,0,1110,1.0,1451,3,SAVINGS,1
C0005206,ACC000243,1,4,8400,0.0357,3.73,1,12,0.985,89,4,SAVINGS,0
C0005206,ACC000244,2,4,2827,0.0449,21.56,1,11,0.9787,1628,4,SAVINGS,0
C0005206,ACC000241,2,4,5273,0.0138,8.81,1,13,0.9894,1616,4,SAVINGS,0
C0005206,ACC000242,3,4,7900,0.0253,8.87,1,12,0.985,1683,4,SAVINGS,0
C0005206,ACC000244,4,4,10527,1.0,0.0,0,11,0.9787,1628,4,SAVINGS,1
C0005207,ACC000004,1,3,1000,0.0,9.13,1,464,1.0,1654,3,SAVINGS,0
C0005207,ACC000006,2,3,167,0.0,23.22,1,471,1.0,1301,3,SAVINGS,0
C0005207,ACC000005,2,3,833,0.0396,24.71,1,471,1.0,1619,3,SAVINGS,0
C0005207,ACC000006,3,3,1167,1.0,0.0,0,471,1.0,1301,3,SAVINGS,1
C0005208,ACC000855,1,4,9900,0.0202,13.14,1,1,0.2953,1163,16,SAVINGS,0
C0005208,ACC000842,2,4,9700,0.0103,17.82,1,1,0.2953,1897,16,CURRENT,0
C0005208,ACC000840,3,4,517,0.0329,9.05,1,1,0.2953,1800,16,SAVINGS,0
C0005208,ACC000852,3,4,5930,0.0219,7.12,1,1,0.2953,2045,16,SAVINGS,0
C0005208,ACC000851,3,4,3154,0.0488,9.39,1,1,0.2953,507,16,SAVINGS,0
C0005208,ACC000849,4,4,9300,1.0,0.0,0,3,0.6501,2148,16,CURRENT,1
C0005209,ACC000003,1,3,71700,0.0335,22.1,1,1108,1.0,1227,3,SAVINGS,0
C0005209,ACC000001,2,3,69300,0.0173,16.1,1,1121,1.0,870,3,SAVINGS,0
C0005209,ACC000002,3,3,68100,1.0,0.0,0,1111,1.0,1451,3,SAVINGS,1
C0005210,ACC001789,1,4,62800,0.0223,18.71,1,0,0.0,218,18,CURRENT,0
C0005210,ACC001790,2,4,61400,0.0147,8.64,1,0,0.0,1621,18,SAVINGS,0
C0005210,ACC001777,3,4,21916,0.0235,18.89,1,0,0.0,1260,18,SAVINGS,0
C0005210,ACC001787,3,4,38584,0.0333,19.23,1,0,0.0,1265,18,SAVINGS,0
C0005210,ACC001786,4,4,58700,1.0,0.0,0,0,0.0,1303,18,SAVINGS,1
C0005211,ACC001725,1,4,20300,0.0148,14.68,1,0,0.0,544,4,SAVINGS,0
C0005211,ACC001723,2,4,20000,0.02,1.6,1,0,0.0,1877,4,SAVINGS,0
C0005211,ACC001724,3,4,19600,0.0204,15.24,1,0,0.0,91,4,CURRENT,0
C0005211,ACC001726,4,4,19200,1.0,0.0,0,0,0.0,560,4,CURRENT,1
C0005212,ACC000001,1,3,1900,0.0526,7.44,1,1122,1.0,870,3,SAVINGS,0
C0005212,ACC000003,2,3,1800,0.0,20.78,1,1109,1.0,1227,3,SAVINGS,0
C0005212,ACC000002,3,3,1800,1.0,0.0,0,1112,1.0,1451,3,SAVINGS,1
C0005213,ACC000247,1,3,255800,0.0391,16.29,1,18,0.9982,123,3,SAVINGS,0
C0005213,ACC000246,2,3,245800,0.0159,20.71,1,18,0.9982,415,3,CURRENT,0
C0005213,ACC000245,3,3,241900,1.0,0.0,0,18,0.9982,1023,3,SAVINGS,1
C0005214,ACC001071,1,3,328600,0.024,18.57,1,3,0.6501,80,3,CURRENT,0
C0005214,ACC001070,2,3,150753,0.0196,19.73,1,3,0.6501,876,3,SAVINGS,0
C0005214,ACC001072,2,3,317747,0.0285,7.3,1,2,0.5034,552,3,SAVINGS,0
C0005214,ACC001072,3,3,626447,1.0,0.0,0,2,0.5034,552,3,SAVINGS,1
C0005215,ACC000003,1,3,67300,0.0134,15.98,1,1110,1.0,1227,3,SAVINGS,0
C0005215,ACC000002,2,3,31496,0.0189,20.07,1,1113,1.0,1451,3,SAVINGS,0
C0005215,ACC000001,2,3,34904,0.0259,23.75,1,1123,1.0,870,3,SAVINGS,0
C0005215,ACC000003,3,3,132200,1.0,0.0,0,1110,1.0,1227,3,SAVINGS,1
C0005216,ACC000001,1,3,2300,0.0435,4.53,1,1124,1.0,870,3,SAVINGS,0
C0005216,ACC000002,2,3,33,1.0,17.31,1,1114,1.0,1451,3,SAVINGS,0
C0005216,ACC000003,2,3,2167,0.0309,10.81,1,1111,1.0,1227,3,SAVINGS,0
C0005216,ACC000003,3,3,4267,1.0,0.0,0,1111,1.0,1227,3,SAVINGS,1
C0005217,ACC000259,1,3,8200,0.0122,2.04,1,15,0.9948,215,3,SAVINGS,0
C0005217,ACC000260,2,3,5446,0.0084,24.23,1,16,0.9963,711,3,SAVINGS,0
C0005217,ACC000258,2,3,2654,0.0203,8.49,1,16,0.9963,94,3,SAVINGS,0
C0005217,ACC000260,3,3,13446,1.0,0.0,0,16,0.9963,711,3,SAVINGS,1
C0005218,ACC000051,1,4,67000,0.0149,16.32,1,79,1.0,800,5,SAVINGS,0
C0005218,ACC000050,2,4,37358,0.0096,21.55,1,73,1.0,395,5,SAVINGS,0
C0005218,ACC000053,2,4,28642,0.0119,23.32,1,74,1.0,228,5,CURRENT,0
C0005218,ACC000054,3,4,29157,0.0294,21.03,1,71,1.0,277,5,SAVINGS,0
C0005218,ACC000052,3,4,36143,0.0233,16.57,1,80,1.0,1346,5,SAVINGS,0
C0005218,ACC000054,4,4,92757,1.0,0.0,0,71,1.0,277,5,SAVINGS,1
C0005219,ACC000016,1,4,44500,0.036,4.36,1,104,1.0,1394,12,SAVINGS,0
C0005219,ACC000015,2,4,42900,0.014,20.71,1,129,1.0,1880,12,CURRENT,0
C0005219,ACC000011,3,4,42300,0.0165,1.78,1,125,1.0,625,12,SAVINGS,0
C0005219,ACC000018,4,4,41600,1.0,0.0,0,113,1.0,1680,12,SAVINGS,1
C0005220,ACC000157,1,4,1600,0.0625,12.82,1,13,0.9894,1564,6,CURRENT,0
C0005220,ACC000161,2,4,1500,0.0667,13.02,1,21,0.9994,207,6,SAVINGS,0
C0005220,ACC000158,3,4,823,0.0279,22.06,1,21,0.9994,1052,6,SAVINGS,0
C0005220,ACC000159,3,4,521,0.0403,20.06,1,19,0.9987,1954,6,SAVINGS,0
C0005220,ACC000162,3,4,56,0.0,24.01,1,16,0.9963,172,6,CURRENT,0
C0005220,ACC000160,4,4,1400,1.0,0.0,0,20,0.9991,381,6,CURRENT,1
C0005221,ACC000003,1,3,1000,0.0,21.4,1,1112,1.0,1227,3,SAVINGS,0
C0005221,ACC000001,2,3,429,0.0676,14.05,1,1125,1.0,870,3,SAVINGS,0
C0005221,ACC000002,2,3,571,0.0,19.33,1,1115,1.0,1451,3,SAVINGS,0
C0005221,ACC000003,3,3,2000,1.0,0.0,0,1112,1.0,1227,3,SAVINGS,1
C0005222,ACC000092,1,5,2500,0.04,23.66,1,14,0.9926,1801,18,CURRENT,0
C0005222,ACC000096,2,5,2400,0.0,1.54,1,16,0.9963,1437,18,SAVINGS,0
C0005222,ACC000095,3,5,2178,0.0358,17.83,1,9,0.9571,1455,18,SAVINGS,0
C0005222,ACC000099,3,5,222,0.0991,17.59,1,19,0.9987,1779,18,SAVINGS,0
C0005222,ACC000097,4,5,1361,0.0448,8.86,1,12,0.985,968,18,SAVINGS,0
C0005222,ACC000093,4,5,939,0.0415,2.89,1,16,0.9963,99,18,CURRENT,0
C0005222,ACC000088,5,5,2200,1.0,0.0,0,9,0.9571,482,18,CURRENT,1
C0005223,ACC000164,1,2,115300,0.0225,20.32,1,28,0.9999,767,3,SAVINGS,0
C0005223,ACC000165,2,2,112700,1.0,0.0,0,28,0.9999,934,3,SAVINGS,1
C0005224,ACC000020,1,3,46000,0.0174,3.4,1,232,1.0,1797,3,SAVINGS,0
C0005224,ACC000021,2,3,33175,0.0173,17.03,1,235,1.0,1756,3,SAVINGS,0
C0005224,ACC000019,2,3,12025,0.027,24.94,1,229,1.0,574,3,SAVINGS,0
C0005224,ACC000021,3,3,77475,1.0,0.0,0,235,1.0,1756,3,SAVINGS,1
C0005225,ACC000031,1,3,377600,0.0122,14.16,1,164,1.0,1935,3,SAVINGS,0
C0005225,ACC000030,2,3,373000,0.0241,10.25,1,164,1.0,1649,3,SAVINGS,0
C0005225,ACC000032,3,3,364000,1.0,0.0,0,154,1.0,157,3,SAVINGS,1
C0005226,ACC000019,1,2,13400,0.0299,18.1,1,230,1.0,574,3,SAVINGS,0
C0005226,ACC000021,2,2,13000,1.0,0.0,0,236,1.0,1756,3,SAVINGS,1
C0005227,ACC000001,1,3,8300,0.0241,5.37,1,1126,1.0,870,3,SAVINGS,0
C0005227,ACC000002,2,3,8100,0.037,24.25,1,1116,1.0,1451,3,SAVINGS,0
C0005227,ACC000003,3,3,7800,1.0,0.0,0,1113,1.0,1227,3,SAVINGS,1
C0005228,ACC000017,1,5,94400,0.0201,19.27,1,110,1.0,2033,12,CURRENT,0
C0005228,ACC000015,2,5,92500,0.0238,1.45,1,130,1.0,1880,12,CURRENT,0
C0005228,ACC000018,3,5,30375,0.0058,15.66,1,114,1.0,1680,12,SAVINGS,0
C0005228,ACC000009,3,5,59925,0.0171,22.66,1,128,1.0,1772,12,SAVINGS,0
C0005228,ACC000016,4,5,41510,0.0195,14.88,1,105,1.0,1394,12,SAVINGS,0
C0005228,ACC000008,4,5,27489,0.0251,21.52,1,100,1.0,297,12,SAVINGS,0
C0005228,ACC000011,4,5,20101,0.01,21.9,1,126,1.0,625,12,SAVINGS,0
C0005228,ACC000010,5,5,87400,1.0,0.0,0,115,1.0,387,12,SAVINGS,1
C0005229,ACC000003,1,3,87100,0.0103,3.0,1,1114,1.0,1227,3,SAVINGS,0
C0005229,ACC000001,2,3,86200,0.0244,11.01,1,1127,1.0,870,3,SAVINGS,0
C0005229,ACC000002,3,3,84100,1.0,0.0,0,1117,1.0,1451,3,SAVINGS,1
C0005230,ACC000029,1,3,29700,0.0101,10.21,1,104,1.0,1482,8,SAVINGS,0
C0005230,ACC000024,2,3,29400,0.0068,2.48,1,116,1.0,602,8,SAVINGS,0
C0005230,ACC000028,3,3,29200,1.0,0.0,0,106,1.0,707,8,CURRENT,1
C0005231,ACC000001,1,3,4100,0.0244,21.27,1,1128,1.0,870,3,SAVINGS,0
C0005231,ACC000002,2,3,4000,0.0,17.54,1,1118,1.0,1451,3,SAVINGS,0
C0005231,ACC000003,3,3,4000,1.0,0.0,0,1115,1.0,1227,3,SAVINGS,1
C0005232,ACC000907,1,3,9500,0.0316,5.08,1,4,0.7534,1036,7,SAVINGS,0
C0005232,ACC000913,2,3,9200,0.0217,8.62,1,2,0.5034,292,7,SAVINGS,0
C0005232,ACC000912,3,3,9000,1.0,0.0,0,2,0.5034,1827,7,SAVINGS,1
C0005233,ACC000263,1,3,4200,0.0,21.75,1,12,0.985,1700,3,SAVINGS,0
C0005233,ACC000261,2,3,4200,0.0,7.89,1,12,0.985,567,3,SAVINGS,0
C0005233,ACC000262,3,3,4200,1.0,0.0,0,13,0.9894,1383,3,SAVINGS,1
C0005234,ACC000002,1,3,43700,0.0389,8.21,1,1119,1.0,1451,3,SAVINGS,0
C0005234,ACC000001,2,3,42000,0.0048,1.46,1,1129,1.0,870,3,SAVINGS,0
C0005234,ACC000003,3,3,41800,1.0,0.0,0,1116,1.0,1227,3,SAVINGS,1
C0005235,ACC000004,1,3,65500,0.026,8.1,1,465,1.0,1654,3,SAVINGS,0
C0005235,ACC000005,2,3,33038,0.0405,18.68,1,472,1.0,1619,3,SAVINGS,0
C0005235,ACC000006,2,3,62462,0.0138,20.31,1,472,1.0,1301,3,SAVINGS,0
C0005235,ACC000006,3,3,124062,1.0,0.0,0,472,1.0,1301,3,SAVINGS,1
C0005236,ACC000246,1,2,16800,0.006,13.72,1,19,0.9987,415,3,CURRENT,0
C0005236,ACC000245,2,2,16700,1.0,0.0,0,19,0.9987,1023,3,SAVINGS,1
C0005237,ACC001765,1,3,11600,0.0086,5.75,1,1,0.2953,1225,3,SAVINGS,0
C0005237,ACC001763,2,3,11500,0.0348,13.05,1,1,0.2953,548,3,SAVINGS,0
C0005237,ACC001764,3,3,11100,1.0,0.0,0,1,0.2953,1443,3,SAVINGS,1
C0005238,ACC000505,1,3,502800,0.0062,20.0,1,6,0.8775,552,3,CURRENT,0
C0005238,ACC000504,2,3,499700,0.0386,9.19,1,6,0.8775,947,3,CURRENT,0
C0005238,ACC000503,3,3,480400,1.0,0.0,0,7,0.9137,347,3,SAVINGS,1
C0005239,ACC000003,1,3,174700,0.0223,11.55,1,1117,1.0,1227,3,SAVINGS,0
C0005239,ACC000002,2,3,170800,0.0293,9.08,1,1120,1.0,1451,3,SAVINGS,0
C0005239,ACC000001,3,3,165800,1.0,0.0,0,1130,1.0,870,3,SAVINGS,1
C0005240,ACC000021,1,2,22900,0.0175,15.05,1,237,1.0,1756,3,SAVINGS,0
C0005240,ACC000020,2,2,22500,1.0,0.0,0,233,1.0,1797,3,SAVINGS,1
C0005241,ACC000001,1,3,12600,0.0238,3.54,1,1131,1.0,870,3,SAVINGS,0
C0005241,ACC000002,2,3,12300,0.0325,6.52,1,1121,1.0,1451,3,SAVINGS,0
C0005241,ACC000003,3,3,11900,1.0,0.0,0,1118,1.0,1227,3,SAVINGS,1
C0005242,ACC001870,1,3,359400,0.0384,19.47,1,1,0.2953,1732,3,SAVINGS,0
C0005242,ACC001869,2,3,345600,0.033,18.9,1,1,0.2953,1968,3,SAVINGS,0
C0005242,ACC001868,3,3,334200,1.0,0.0,0,1,0.2953,1439,3,SAVINGS,1
C0005243,ACC000173,1,3,121200,0.0272,12.63,1,32,1.0,1167,3,SAVINGS,0
C0005243,ACC000174,2,3,33448,0.0164,19.27,1,29,1.0,1139,3,SAVINGS,0
C0005243,ACC000175,2,3,117352,0.0362,19.29,1,32,1.0,1035,3,SAVINGS,0
C0005243,ACC000175,3,3,230452,1.0,0.0,0,32,1.0,1035,3,SAVINGS,1
C0005244,ACC000021,1,3,36800,0.038,6.11,1,238,1.0,1756,3,SAVINGS,0
C0005244,ACC000020,2,3,5954,0.0259,18.61,1,234,1.0,1797,3,SAVINGS,0
C0005244,ACC000019,2,3,29446,0.0321,18.32,1,231,1.0,574,3,SAVINGS,0
C0005244,ACC000021,3,3,71100,1.0,0.0,0,238,1.0,1756,3,SAVINGS,1
C0005245,ACC000004,1,3,296500,0.0219,14.85,1,466,1.0,1654,3,SAVINGS,0
C0005245,ACC000006,2,3,171005,0.0299,14.7,1,473,1.0,1301,3,SAVINGS,0
C0005245,ACC000005,2,3,118995,0.01,13.74,1,473,1.0,1619,3,SAVINGS,0
C0005245,ACC000006,3,3,454705,1.0,0.0,0,473,1.0,1301,3,SAVINGS,1
C0005246,ACC000475,1,4,278500,0.0072,2.72,1,6,0.8775,1408,4,SAVINGS,0
C0005246,ACC000477,2,4,120271,0.0189,9.79,1,6,0.8775,1086,4,SAVINGS,0
C0005246,ACC000478,2,4,156229,0.0392,7.71,1,5,0.8262,1098,4,SAVINGS,0
C0005246,ACC000476,3,4,268100,0.0168,5.74,1,5,0.8262,959,4,SAVINGS,0
C0005246,ACC000478,4,4,419829,1.0,0.0,0,5,0.8262,1098,4,SAVINGS,1
C0005247,ACC000002,1,3,1300,0.0,3.99,1,1122,1.0,1451,3,SAVINGS,0
C0005247,ACC000003,2,3,1300,0.0,7.83,1,1119,1.0,1227,3,SAVINGS,0
C0005247,ACC000001,3,3,1300,1.0,0.0,0,1132,1.0,870,3,SAVINGS,1
C0005248,ACC000030,1,3,1600,0.0,14.54,1,165,1.0,1649,3,SAVINGS,0
C0005248,ACC000031,2,3,1600,0.0,8.73,1,165,1.0,1935,3,SAVINGS,0
C0005248,ACC000032,3,3,1600,1.0,0.0,0,155,1.0,157,3,SAVINGS,1
C0005249,ACC000114,1,4,33700,0.0178,3.73,1,34,1.0,1648,5,SAVINGS,0
C0005249,ACC000116,2,4,21495,0.023,4.61,1,30,1.0,537,5,SAVINGS,0
C0005249,ACC000115,2,4,11605,0.0349,21.66,1,31,1.0,800,5,SAVINGS,0
C0005249,ACC000112,3,4,13775,0.0345,10.46,1,31,1.0,608,5,SAVINGS,0
C0005249,ACC000113,3,4,18425,0.0339,23.23,1,30,1.0,1554,5,SAVINGS,0
C0005249,ACC000116,4,4,52595,1.0,0.0,0,30,1.0,537,5,SAVINGS,1
C0005250,ACC000210,1,4,4500,0.0222,23.22,1,12,0.985,689,5,SAVINGS,0
C0005250,ACC000209,2,4,2259,0.0261,4.02,1,14,0.9926,1197,5,CURRENT,0
C0005250,ACC000208,2,4,2141,0.0191,13.85,1,12,0.985,1055,5,SAVINGS,0
C0005250,ACC000211,3,4,2465,0.0264,13.75,1,14,0.9926,1130,5,SAVINGS,0
C0005250,ACC000212,3,4,4235,0.0083,24.13,1,13,0.9894,1764,5,SAVINGS,0
C0005250,ACC000212,4,4,8435,1.0,0.0,0,13,0.9894,1764,5,SAVINGS,1
C0005251,ACC000004,1,3,30600,0.0065,21.56,1,467,1.0,1654,3,SAVINGS,0
C0005251,ACC000006,2,3,16832,0.0078,11.01,1,474,1.0,1301,3,SAVINGS,0
C0005251,ACC000005,2,3,13568,0.0345,22.57,1,474,1.0,1619,3,SAVINGS,0
C0005251,ACC000006,3,3,46632,1.0,0.0,0,474,1.0,1301,3,SAVINGS,1
C0005252,ACC000009,1,3,2300,0.0435,6.66,1,129,1.0,1772,12,SAVINGS,0
C0005252,ACC000016,2,3,1237,0.0299,17.93,1,106,1.0,1394,12,SAVINGS,0
C0005252,ACC000014,2,3,963,0.0,13.5,1,123,1.0,886,12,SAVINGS,0
C0005252,ACC000017,3,3,2200,1.0,0.0,0,111,1.0,2033,12,CURRENT,1
C0005253,ACC000174,1,3,9500,0.0316,9.82,1,30,1.0,1139,3,SAVINGS,0
C0005253,ACC000175,2,3,9200,0.0109,2.02,1,33,1.0,1035,3,SAVINGS,0
C0005253,ACC000173,3,3,9100,1.0,0.0,0,33,1.0,1167,3,SAVINGS,1
C0005254,ACC000172,1,3,33300,0.027,4.72,1,25,0.9998,1675,4,SAVINGS,0
C0005254,ACC000171,2,3,21383,0.0132,2.01,1,22,0.9995,1636,4,SAVINGS,0
C0005254,ACC000169,2,3,11017,0.0379,7.26,1,23,0.9997,1487,4,SAVINGS,0
C0005254,ACC000170,3,3,31700,1.0,0.0,0,22,0.9995,905,4,SAVINGS,1
C0005255,ACC000022,1,4,154700,0.0323,1.7,1,103,1.0,431,8,CURRENT,0
C0005255,ACC000029,2,4,54419,0.0279,17.72,1,105,1.0,1482,8,SAVINGS,0
C0005255,ACC000027,2,4,50671,0.0192,5.67,1,88,1.0,1141,8,CURRENT,0
C0005255,ACC000024,2,4,44610,0.0204,7.31,1,117,1.0,602,8,SAVINGS,0
C0005255,ACC000023,3,4,146300,0.0267,17.45,1,98,1.0,2053,8,SAVINGS,0
C0005255,ACC000028,4,4,142400,1.0,0.0,0,107,1.0,707,8,CURRENT,1
C0005256,ACC000015,1,2,29100,0.0206,11.19,1,131,1.0,1880,12,CURRENT,0
C0005256,ACC000012,2,2,28500,1.0,0.0,0,123,1.0,2096,12,SAVINGS,1
C0005257,ACC000006,1,3,70500,0.0213,9.08,1,475,1.0,1301,3,SAVINGS,0
C0005257,ACC000004,2,3,69000,0.013,16.07,1,468,1.0,1654,3,SAVINGS,0
C0005257,ACC000005,3,3,68100,1.0,0.0,0,475,1.0,1619,3,SAVINGS,1
C0005258,ACC000003,1,3,179600,0.0284,15.09,1,1120,1.0,1227,3,SAVINGS,0
C0005258,ACC000002,2,3,174500,0.0292,8.31,1,1123,1.0,1451,3,SAVINGS,0
C0005258,ACC000001,3,3,169400,1.0,0.0,0,1133,1.0,870,3,SAVINGS,1
C0005259,ACC000002,1,3,9400,0.0426,23.36,1,1124,1.0,1451,3,SAVINGS,0
C0005259,ACC000001,2,3,2207,0.0485,10.85,1,1134,1.0,870,3,SAVINGS,0
C0005259,ACC000003,2,3,8893,0.0329,15.81,1,1121,1.0,1227,3,SAVINGS,0
C0005259,ACC000003,3,3,17493,1.0,0.0,0,1121,1.0,1227,3,SAVINGS,1
C0005260,ACC000025,1,3,213300,0.0272,21.24,1,105,1.0,396,8,CURRENT,0
C0005260,ACC000026,2,3,207500,0.0222,12.45,1,107,1.0,1512,8,SAVINGS,0
C0005260,ACC000022,3,3,202900,1.0,0.0,0,104,1.0,431,8,CURRENT,1
C0005261,ACC000087,1,3,2220000,0.0226,16.2,1,63,1.0,1365,5,CURRENT,0
C0005261,ACC000083,2,3,2169900,0.0389,14.34,1,59,1.0,267,5,CURRENT,0
C0005261,ACC000085,3,3,2085400,1.0,0.0,0,61,1.0,148,5,SAVINGS,1
C0005262,ACC000039,1,4,395500,0.0235,19.8,1,96,1.0,1441,5,SAVINGS,0
C0005262,ACC000040,2,4,133018,0.0107,23.17,1,92,1.0,2146,5,CURRENT,0
C0005262,ACC000038,2,4,253182,0.0335,10.7,1,92,1.0,1812,5,SAVINGS,0
C0005262,ACC000036,3,4,376300,0.0058,8.87,1,98,1.0,815,5,SAVINGS,0
C0005262,ACC000037,4,4,374100,1.0,0.0,0,90,1.0,270,5,SAVINGS,1
C0005263,ACC000215,1,3,12900,0.0388,15.93,1,12,0.985,942,4,SAVINGS,0
C0005263,ACC000214,2,3,2878,0.0271,21.38,1,11,0.9787,469,4,SAVINGS,0
C0005263,ACC000216,2,3,4250,0.0353,10.4,1,9,0.9571,1673,4,SAVINGS,0
C0005263,ACC000213,2,3,8073,0.0338,13.8,1,9,0.9571,419,4,SAVINGS,0
C0005263,ACC000216,3,3,16150,1.0,0.0,0,9,0.9571,1673,4,SAVINGS,1
C0005264,ACC000001,1,3,156100,0.0218,18.57,1,1135,1.0,870,3,SAVINGS,0
C0005264,ACC000003,2,3,137320,0.0256,12.3,1,1122,1.0,1227,3,SAVINGS,0
C0005264,ACC000002,2,3,15380,0.0377,18.08,1,1125,1.0,1451,3,SAVINGS,0
C0005264,ACC000003,3,3,285920,1.0,0.0,0,1122,1.0,1227,3,SAVINGS,1
C0005265,ACC000114,1,3,2500,0.04,23.97,1,35,1.0,1648,5,SAVINGS,0
C0005265,ACC000116,2,3,2400,0.0,12.57,1,31,1.0,537,5,SAVINGS,0
C0005265,ACC000112,3,3,2400,1.0,0.0,0,32,1.0,608,5,SAVINGS,1
C0005266,ACC000690,1,3,53800,0.0056,3.31,1,2,0.5034,534,3,CURRENT,0
C0005266,ACC000692,2,3,53500,0.0224,2.15,1,2,0.5034,1640,3,CURRENT,0
C0005266,ACC000691,3,3,52300,1.0,0.0,0,2,0.5034,541,3,SAVINGS,1
C0005267,ACC000138,1,3,3600,0.0278,10.05,1,21,0.9994,269,3,SAVINGS,0
C0005267,ACC000137,2,3,2423,0.0508,18.12,1,20,0.9991,430,3,SAVINGS,0
C0005267,ACC000139,2,3,3377,0.0228,8.41,1,21,0.9994,502,3,SAVINGS,0
C0005267,ACC000139,3,3,6677,1.0,0.0,0,21,0.9994,502,3,SAVINGS,1
C0005268,ACC000012,1,4,375500,0.0221,3.41,1,124,1.0,2096,12,SAVINGS,0
C0005268,ACC000015,2,4,192840,0.0111,18.07,1,132,1.0,1880,12,CURRENT,0
C0005268,ACC000014,2,4,77546,0.0341,9.55,1,124,1.0,886,12,SAVINGS,0
C0005268,ACC000016,2,4,96814,0.0384,16.2,1,107,1.0,1394,12,SAVINGS,0
C0005268,ACC000013,3,4,358700,0.0371,18.46,1,109,1.0,711,12,SAVINGS,0
C0005268,ACC000010,4,4,345400,1.0,0.0,0,116,1.0,387,12,SAVINGS,1
C0005269,ACC000001,1,3,2300,0.0435,17.12,1,1136,1.0,870,3,SAVINGS,0
C0005269,ACC000002,2,3,1134,0.03,16.29,1,1126,1.0,1451,3,SAVINGS,0
C0005269,ACC000003,2,3,2166,0.0305,1.98,1,1123,1.0,1227,3,SAVINGS,0
C0005269,ACC000003,3,3,4266,1.0,0.0,0,1123,1.0,1227,3,SAVINGS,1
C0005270,ACC000255,1,3,4400,0.0227,1.42,1,13,0.9894,573,3,CURRENT,0
C0005270,ACC000257,2,3,4300,0.0233,22.21,1,13,0.9894,921,3,SAVINGS,0
C0005270,ACC000256,3,3,4200,1.0,0.0,0,13,0.9894,1444,3,CURRENT,1
C0005271,ACC000004,1,3,81200,0.0345,15.66,1,469,1.0,1654,3,SAVINGS,0
C0005271,ACC000005,2,3,55,0.0,4.11,1,476,1.0,1619,3,SAVINGS,0
C0005271,ACC000006,2,3,78445,0.0069,12.7,1,476,1.0,1301,3,SAVINGS,0
C0005271,ACC000006,3,3,156345,1.0,0.0,0,476,1.0,1301,3,SAVINGS,1
C0005272,ACC000003,1,3,2100,0.0476,8.9,1,1124,1.0,1227,3,SAVINGS,0
C0005272,ACC000001,2,3,925,0.027,19.22,1,1137,1.0,870,3,SAVINGS,0
C0005272,ACC000002,2,3,1075,0.0,12.29,1,1127,1.0,1451,3,SAVINGS,0
C0005272,ACC000003,3,3,4100,1.0,0.0,0,1124,1.0,1227,3,SAVINGS,1
C0005273,ACC000702,1,3,228900,0.0157,24.51,1,4,0.7534,1181,3,SAVINGS,0
C0005273,ACC000703,2,3,225300,0.0129,16.36,1,4,0.7534,677,3,SAVINGS,0
C0005273,ACC000704,3,3,222400,1.0,0.0,0,3,0.6501,1306,3,SAVINGS,1
C0005274,ACC000003,1,3,1500,0.0,16.35,1,1125,1.0,1227,3,SAVINGS,0
C0005274,ACC000001,2,3,1500,0.0,2.57,1,1138,1.0,870,3,SAVINGS,0
C0005274,ACC000002,3,3,1500,1.0,0.0,0,1128,1.0,1451,3,SAVINGS,1
C0005275,ACC000042,1,4,2220000,0.0181,18.62,1,57,1.0,1566,9,CURRENT,0
C0005275,ACC000041,2,4,2179800,0.0279,13.32,1,49,1.0,1619,9,SAVINGS,0
C0005275,ACC000046,3,4,1001976,0.0391,2.37,1,53,1.0,154,9,SAVINGS,0
C0005275,ACC000049,3,4,1116924,0.0075,4.83,1,42,1.0,438,9,SAVINGS,0
C0005275,ACC000045,4,4,2071400,1.0,0.0,0,51,1.0,1153,9,SAVINGS,1
C0005276,ACC000017,1,4,38300,0.0104,6.7,1,112,1.0,2033,12,CURRENT,0
C0005276,ACC000015,2,4,37900,0.0396,18.64,1,133,1.0,1880,12,CURRENT,0
C0005276,ACC000007,3,4,28711,0.0213,7.7,1,118,1.0,1026,12,SAVINGS,0
C0005276,ACC000012,3,4,7689,0.0116,19.2,1,125,1.0,2096,12,SAVINGS,0
C0005276,ACC000009,4,4,35700,1.0,0.0,0,130,1.0,1772,12,SAVINGS,1
C0005277,ACC000107,1,4,1621200,0.031,20.85,1,32,1.0,1321,6,SAVINGS,0
C0005277,ACC000109,2,4,339324,0.0189,22.45,1,31,1.0,1382,6,SAVINGS,0
C0005277,ACC000106,2,4,657355,0.017,3.51,1,32,1.0,771,6,SAVINGS,0
C0005277,ACC000110,2,4,574320,0.0333,9.41,1,34,1.0,228,6,SAVINGS,0
