account_id,transaction_velocity_24h,unique_counterparties_7d,incoming_outgoing_ratio,avg_holding_time_minutes,ring_membership,prior_case_count,is_fraud_account
NACC003267,1.789,3,1.274,156.53,0,0,0
NACC003268,1.456,2,1.212,108.71,0,0,0
NACC003269,4.536,5,0.925,366.97,0,0,0
NACC003270,1.423,4,1.269,700.13,0,0,0
NACC003271,2.744,1,1.312,305.04,0,0,0
NACC003272,1.174,1,1.455,961.5,0,0,0
NACC003273,5.163,4,0.827,331.28,0,0,0
NACC003274,1.086,5,0.731,69.87,0,0,0
NACC003275,5.221,3,0.816,625.58,0,0,0
NACC003276,0.873,2,0.813,259.1,0,0,0
NACC003277,3.893,3,1.11,525.5,0,0,0
NACC003278,7.151,1,0.674,411.03,0,0,0
NACC003279,0.161,3,1.306,1129.91,0,0,0
NACC003280,1.358,3,0.909,462.64,0,0,0
NACC003281,1.649,2,0.753,1282.0,0,0,0
NACC003282,3.244,5,0.87,670.92,0,0,0
NACC003283,4.077,4,1.049,359.46,0,0,0
NACC003284,0.471,2,1.389,728.22,0,0,0
NACC003285,2.411,4,0.881,243.89,0,0,0
NACC003286,1.935,2,1.061,329.01,0,0,0
NACC003287,0.901,1,0.658,854.64,0,0,0
NACC003288,2.982,5,1.154,353.24,0,0,0
NACC003289,2.557,3,1.1,448.44,0,0,0
NACC003290,2.28,5,1.035,413.19,0,0,0
NACC003291,0.977,3,1.333,397.45,0,0,0
NACC003292,3.603,1,1.163,299.93,0,0,0
NACC003293,8.237,4,1.469,184.49,0,0,0
NACC003294,2.635,1,0.672,581.01,0,0,0
NACC003295,3.222,4,1.246,317.42,0,0,0
NACC003296,3.162,3,0.949,575.87,0,0,0
NACC003297,1.02,3,0.8,279.8,0,0,0
NACC003298,2.13,5,1.205,252.8,0,0,0
NACC003299,3.385,2,1.498,429.7,0,0,0
NACC003300,3.022,1,0.735,130.5,0,0,0
NACC003301,2.133,1,1.035,409.72,0,0,0
NACC003302,1.695,3,1.165,758.31,0,0,0
NACC003303,3.373,3,1.42,441.11,0,0,0
NACC003304,2.38,1,1.026,154.38,0,0,0
NACC003305,2.09,5,0.603,378.41,0,0,0
NACC003306,4.198,3,0.964,120.3,0,0,0
NACC003307,4.155,4,0.718,595.43,0,0,0
NACC003308,3.898,1,0.623,212.88,0,0,0
NACC003309,4.318,3,0.778,143.91,0,0,0
NACC003310,5.259,4,1.058,372.36,0,0,0
NACC003311,1.51,3,1.347,492.12,0,0,0
NACC003312,2.826,1,0.788,459.3,0,0,0
NACC003313,1.535,2,1.352,555.54,0,0,0
NACC003314,3.932,5,1.373,473.9,0,0,0
NACC003315,0.925,2,1.469,261.51,0,0,0
NACC003316,2.909,1,1.285,356.18,0,0,0
NACC003317,3.895,1,1.204,745.92,0,0,0
NACC003318,0.811,3,1.009,221.72,0,0,0
NACC003319,1.283,3,1.075,583.62,0,0,0
NACC003320,1.527,5,1.358,464.42,0,0,0
NACC003321,1.523,4,1.224,224.12,0,0,0
NACC003322,0.874,2,1.124,876.32,0,0,0
NACC003323,2.576,1,1.073,333.92,0,0,0
NACC003324,4.047,2,0.608,648.71,0,0,0
NACC003325,1.729,5,1.378,451.71,0,0,0
NACC003326,2.714,3,1.297,211.01,0,0,0
NACC003327,3.338,3,1.372,493.47,0,0,0
NACC003328,2.214,3,1.014,301.65,0,0,0
NACC003329,1.967,3,1.334,1206.89,0,0,0
NACC003330,1.372,1,1.35,492.14,0,0,0
NACC003331,2.909,5,0.605,659.37,0,0,0
NACC003332,3.17,4,0.674,228.13,0,0,0
NACC003333,1.006,3,1.476,530.49,0,0,0
NACC003334,0.638,4,0.89,667.35,0,0,0
NACC003335,0.324,1,1.035,599.25,0,0,0
NACC003336,0.929,1,0.683,207.65,0,0,0
NACC003337,2.235,5,0.769,399.57,0,0,0
NACC003338,2.772,2,0.902,693.69,0,0,0
NACC003339,0.856,4,1.431,466.57,0,0,0
NACC003340,1.803,2,1.146,143.81,0,0,0
NACC003341,4.88,2,0.776,274.82,0,0,0
NACC003342,5.575,4,1.117,660.35,0,0,0
NACC003343,5.425,4,0.705,388.44,0,0,0
NACC003344,3.05,2,0.823,264.52,0,0,0
NACC003345,0.673,4,1.189,518.15,0,0,0
NACC003346,0.784,2,1.149,510.53,0,0,0
NACC003347,2.6,2,0.951,385.44,0,0,0
NACC003348,3.165,1,1.482,1196.92,0,0,0
NACC003349,1.232,4,1.391,570.66,0,0,0
NACC003350,2.879,2,1.034,264.3,0,0,0
NACC003351,4.464,2,0.87,275.76,0,0,0
NACC003352,8.878,1,1.492,297.83,0,0,0
NACC003353,0.586,2,0.637,558.17,0,0,0
NACC003354,0.776,2,0.806,136.0,0,0,0
NACC003355,1.18,4,1.049,365.51,0,0,0
NACC003356,2.532,3,1.294,567.94,0,0,0
NACC003357,2.537,1,0.84,754.54,0,0,0
NACC003358,2.614,5,1.383,616.84,0,0,0
NACC003359,2.277,5,1.324,357.85,0,0,0
NACC003360,0.171,1,0.918,323.88,0,0,0
NACC003361,10.924,5,0.779,556.08,0,0,0
NACC003362,1.97,4,0.665,521.87,0,0,0
NACC003363,4.328,5,1.0,673.14,0,0,0
NACC003364,3.323,1,0.851,128.93,0,0,0
NACC003365,1.773,3,1.295,269.63,0,0,0
NACC003366,3.875,3,1.214,743.1,0,0,0
NACC003367,3.769,2,1.366,381.05,0,0,0
NACC003368,1.948,3,1.023,505.73,0,0,0
NACC003369,2.555,2,1.049,521.0,0,0,0
NACC003370,1.977,5,1.076,198.58,0,0,0
NACC003371,0.869,5,1.265,244.69,0,0,0
NACC003372,0.379,1,1.399,754.07,0,0,0
NACC003373,3.388,1,1.044,744.73,0,0,0
NACC003374,1.531,2,0.963,143.31,0,0,0
NACC003375,0.842,1,1.334,309.45,0,0,0
NACC003376,0.73,1,1.347,640.43,0,0,0
NACC003377,2.584,1,1.046,355.16,0,0,0
NACC003378,3.547,2,0.601,444.06,0,0,0
NACC003379,2.889,4,0.853,596.58,0,0,0
NACC003380,1.737,1,1.36,1021.03,0,0,0
NACC003381,0.937,4,1.321,789.09,0,0,0
NACC003382,5.684,5,1.108,587.98,0,0,0
NACC003383,2.364,5,1.218,749.38,0,0,0
NACC003384,0.893,2,1.072,68.57,0,0,0
NACC003385,0.69,4,0.986,419.18,0,0,0
NACC003386,1.544,3,0.821,112.71,0,0,0
NACC003387,2.009,1,1.068,408.04,0,0,0
NACC003388,0.265,4,1.165,246.6,0,0,0
NACC003389,0.754,1,1.067,494.27,0,0,0
NACC003390,2.796,1,0.693,739.75,0,0,0
NACC003391,1.57,2,0.919,442.0,0,0,0
NACC003392,0.83,2,0.852,260.01,0,0,0
NACC003393,2.666,4,1.458,250.07,0,0,0
NACC003394,5.405,2,0.81,516.83,0,0,0
NACC003395,0.704,4,1.226,211.24,0,0,0
NACC003396,3.885,5,0.975,1033.35,0,0,0
NACC003397,2.514,5,0.831,268.69,0,0,0
NACC003398,1.562,1,1.285,327.51,0,0,0
NACC003399,1.835,1,0.678,871.48,0,0,0
NACC003400,3.95,1,0.659,310.85,0,0,0
NACC003401,0.327,5,0.766,572.32,0,0,0
NACC003402,3.966,4,1.192,281.85,0,0,0
NACC003403,2.509,1,1.348,142.19,0,0,0
NACC003404,1.72,1,1.258,317.69,0,0,0
NACC003405,0.971,4,1.496,610.18,0,0,0
NACC003406,2.49,3,0.948,252.2,0,0,0
NACC003407,1.751,2,1.317,445.2,0,0,0
NACC003408,3.854,2,1.283,347.27,0,0,0
NACC003409,2.066,1,0.821,503.51,0,0,0
NACC003410,0.824,2,1.214,767.71,0,0,0
NACC003411,2.355,1,1.301,1029.43,0,0,0
NACC003412,1.552,3,1.279,394.14,0,0,0
NACC003413,2.338,5,1.495,516.93,0,0,0
NACC003414,0.583,5,0.851,299.23,0,0,0
NACC003415,2.528,2,0.95,800.0,0,0,0
NACC003416,0.592,5,0.639,466.01,0,0,0
NACC003417,4.186,3,0.82,168.23,0,0,0
NACC003418,3.582,2,1.227,1146.03,0,0,0
NACC003419,2.939,3,1.415,338.38,0,0,0
NACC003420,1.08,5,0.981,375.23,0,0,0
NACC003421,6.637,4,0.748,470.61,0,0,0
NACC003422,3.494,2,0.641,634.9,0,0,0
NACC003423,3.308,4,0.825,382.71,0,0,0
NACC003424,2.747,1,1.147,461.03,0,0,0
NACC003425,1.159,3,0.755,349.97,0,0,0
NACC003426,2.356,3,0.946,631.76,0,0,0
NACC003427,2.216,4,1.172,1125.02,0,0,0
NACC003428,0.5,1,1.266,769.62,0,0,0
NACC003429,3.133,2,1.393,339.08,0,0,0
NACC003430,0.428,1,0.681,741.48,0,0,0
NACC003431,2.978,2,0.97,512.61,0,0,0
NACC003432,0.803,3,1.176,552.29,0,0,0
NACC003433,3.163,5,1.131,258.94,0,0,0
NACC003434,0.817,5,1.085,416.27,0,0,0
NACC003435,3.091,1,1.08,205.46,0,0,0
NACC003436,2.04,5,0.833,469.45,0,0,0
NACC003437,3.873,2,0.861,581.31,0,0,0
NACC003438,3.577,5,1.225,430.47,0,0,0
NACC003439,6.012,2,1.192,626.69,0,0,0
NACC003440,3.392,1,1.159,403.7,0,0,0
NACC003441,2.743,2,0.89,264.42,0,0,0
NACC003442,1.719,5,0.835,376.53,0,0,0
NACC003443,1.675,5,0.968,580.96,0,0,0
NACC003444,7.762,3,0.945,131.23,0,0,0
NACC003445,0.654,2,0.951,648.78,0,0,0
NACC003446,2.05,3,0.999,182.14,0,0,0
NACC003447,0.429,1,1.189,458.44,0,0,0
NACC003448,0.573,5,0.891,788.09,0,0,0
NACC003449,1.244,4,1.162,546.37,0,0,0
NACC003450,2.731,3,0.628,255.09,0,0,0
NACC003451,2.994,4,1.362,423.74,0,0,0
NACC003452,2.183,2,1.219,489.39,0,0,0
NACC003453,6.314,4,1.141,464.56,0,0,0
NACC003454,2.308,1,1.38,238.77,0,0,0
NACC003455,0.934,1,0.91,762.95,0,0,0
NACC003456,1.679,4,1.183,321.52,0,0,0
NACC003457,1.162,4,1.425,700.96,0,0,0
NACC003458,0.761,5,1.368,419.36,0,0,0
NACC003459,2.624,2,1.107,593.92,0,0,0
NACC003460,2.989,4,1.311,434.16,0,0,0
NACC003461,3.868,4,1.226,1015.19,0,0,0
NACC003462,3.646,3,1.325,590.54,0,0,0
NACC003463,2.218,4,0.835,418.94,0,0,0
NACC003464,1.829,3,1.042,582.61,0,0,0
NACC003465,1.27,5,1.327,607.5,0,0,0
NACC003466,3.474,2,1.211,591.36,0,0,0
NACC003467,0.561,1,0.741,831.38,0,0,0
NACC003468,2.215,4,0.742,656.91,0,0,0
NACC003469,1.736,4,0.625,273.34,0,0,0
NACC003470,0.966,1,1.484,165.48,0,0,0
NACC003471,2.64,3,0.862,488.07,0,0,0
NACC003472,1.311,3,1.441,618.42,0,0,0
NACC003473,0.619,4,1.486,348.48,0,0,0
NACC003474,4.166,5,1.162,357.1,0,0,0
NACC003475,0.396,1,0.893,226.45,0,0,0
NACC003476,1.026,5,1.395,495.86,0,0,0
NACC003477,7.034,1,0.855,414.02,0,0,0
NACC003478,4.265,5,0.746,122.32,0,0,0
NACC003479,1.463,4,1.17,334.59,0,0,0
NACC003480,0.657,4,1.162,200.51,0,0,0
NACC003481,1.142,2,1.218,283.57,0,0,0
NACC003482,3.997,4,1.098,460.88,0,0,0
NACC003483,1.544,2,0.674,100.33,0,0,0
NACC003484,0.725,5,1.217,593.38,0,0,0
NACC003485,1.329,5,1.264,701.93,0,0,0
NACC003486,3.278,1,1.387,387.51,0,0,0
NACC003487,5.008,1,1.354,507.42,0,0,0
NACC003488,2.371,3,1.124,632.94,0,0,0
NACC003489,2.34,2,0.758,620.6,0,0,0
NACC003490,3.157,4,1.47,481.2,0,0,0
NACC003491,2.086,1,1.019,111.62,0,0,0
NACC003492,0.511,3,1.338,1437.91,0,0,0
NACC003493,5.147,3,1.287,319.91,0,0,0
NACC003494,2.766,1,1.331,912.03,0,0,0
NACC003495,3.182,2,0.989,440.68,0,0,0
NACC003496,1.558,3,1.429,230.51,0,0,0
NACC003497,2.004,1,1.058,647.79,0,0,0
NACC003498,1.735,5,1.27,565.78,0,0,0
NACC003499,0.939,2,0.813,1043.49,0,0,0
NACC003500,1.315,2,0.616,272.07,0,0,0
NACC003501,0.124,4,0.888,554.99,0,0,0
NACC003502,0.799,4,1.062,315.15,0,0,0
NACC003503,0.622,1,1.071,459.8,0,0,0
NACC003504,1.958,2,0.731,320.52,0,0,0
NACC003505,1.244,1,1.235,233.78,0,0,0
NACC003506,1.029,5,1.124,371.41,0,0,0
NACC003507,1.117,2,0.984,942.86,0,0,0
NACC003508,0.669,5,1.328,262.15,0,0,0
NACC003509,3.572,2,0.637,477.26,0,0,0
NACC003510,4.326,2,0.969,538.06,0,0,0
NACC003511,1.039,2,0.864,503.85,0,0,0
NACC003512,2.397,4,0.707,212.37,0,0,0
NACC003513,2.053,5,1.269,618.98,0,0,0
NACC003514,4.586,1,1.094,472.79,0,0,0
NACC003515,1.834,1,1.178,840.39,0,0,0
NACC003516,1.19,2,0.766,165.37,0,0,0
NACC003517,1.045,1,1.41,722.52,0,0,0
NACC003518,1.052,3,1.064,779.95,0,0,0
NACC003519,0.888,3,1.132,395.42,0,0,0
NACC003520,1.107,4,0.671,1008.38,0,0,0
NACC003521,0.61,1,1.197,377.73,0,0,0
NACC003522,6.725,1,0.807,289.55,0,0,0
NACC003523,4.954,3,1.275,492.25,0,0,0
NACC003524,6.702,1,0.825,169.8,0,0,0
NACC003525,3.11,4,1.472,220.43,0,0,0
NACC003526,0.852,1,1.352,438.93,0,0,0
NACC003527,3.007,1,0.998,395.64,0,0,0
NACC003528,4.377,2,1.252,229.09,0,0,0
NACC003529,1.825,4,1.278,867.96,0,0,0
NACC003530,3.12,4,1.109,598.13,0,0,0
NACC003531,1.18,5,1.226,835.01,0,0,0
NACC003532,6.433,2,1.163,1393.41,0,0,0
NACC003533,1.092,1,0.833,334.27,0,0,0
NACC003534,0.635,1,1.489,451.1,0,0,0
NACC003535,1.59,5,0.731,702.63,0,0,0
NACC003536,5.955,2,1.251,311.71,0,0,0
NACC003537,1.048,3,0.612,465.77,0,0,0
NACC003538,3.792,3,1.302,487.12,0,0,0
NACC003539,0.998,4,1.376,754.68,0,0,0
NACC003540,0.313,5,1.497,199.18,0,0,0
NACC003541,1.111,5,1.06,202.69,0,0,0
NACC003542,0.747,2,0.918,247.76,0,0,0
NACC003543,0.416,5,0.8,696.08,0,0,0
NACC003544,5.267,4,0.955,187.9,0,0,0
NACC003545,1.867,2,1.021,828.62,0,0,0
NACC003546,4.303,1,1.465,203.26,0,0,0
NACC003547,1.802,4,0.926,316.13,0,0,0
NACC003548,2.291,3,0.835,134.9,0,0,0
NACC003549,2.803,1,0.941,606.21,0,0,0
NACC003550,7.844,5,0.676,481.25,0,0,0
NACC003551,1.991,1,0.943,419.42,0,0,0
NACC003552,1.812,4,1.174,662.31,0,0,0
NACC003553,0.997,3,1.246,169.14,0,0,0
NACC003554,1.916,3,0.831,269.49,0,0,0
NACC003555,2.422,1,0.653,742.15,0,0,0
NACC003556,3.964,3,0.843,380.7,0,0,0
NACC003557,2.207,1,1.466,146.83,0,0,0
NACC003558,1.849,2,0.782,305.27,0,0,0
NACC003559,8.171,4,1.08,264.28,0,0,0
NACC003560,0.622,3,1.008,352.88,0,0,0
NACC003561,0.829,1,0.745,525.31,0,0,0
NACC003562,2.335,3,1.368,590.87,0,0,0
NACC003563,0.447,1,1.399,713.29,0,0,0
NACC003564,1.928,3,1.387,510.27,0,0,0
NACC003565,5.497,1,1.402,519.01,0,0,0
NACC003566,1.728,5,0.857,215.84,0,0,0
NACC003567,1.226,5,1.415,317.49,0,0,0
NACC003568,2.209,5,0.798,117.02,0,0,0
NACC003569,1.576,3,1.144,459.52,0,0,0
NACC003570,0.889,4,0.847,721.41,0,0,0
NACC003571,1.649,1,0.773,456.79,0,0,0
NACC003572,3.318,5,0.601,354.42,0,0,0
NACC003573,0.345,4,1.416,747.24,0,0,0
NACC003574,2.52,1,0.712,409.48,0,0,0
NACC003575,1.378,2,0.851,611.61,0,0,0
NACC003576,1.565,1,1.057,643.06,0,0,0
NACC003577,4.533,4,1.341,1120.44,0,0,0
NACC003578,1.48,3,0.827,386.05,0,0,0
NACC003579,0.448,2,0.769,224.9,0,0,0
NACC003580,2.504,5,0.67,818.89,0,0,0
NACC003581,2.58,2,0.662,770.59,0,0,0
NACC003582,2.495,3,0.684,740.31,0,0,0
NACC003583,3.802,1,1.198,761.84,0,0,0
NACC003584,2.086,2,0.966,302.93,0,0,0
NACC003585,2.446,5,1.23,497.56,0,0,0
NACC003586,1.48,3,1.222,507.46,0,0,0
NACC003587,2.234,1,0.675,330.63,0,0,0
NACC003588,7.237,4,1.484,408.44,0,0,0
NACC003589,0.993,4,0.774,912.64,0,0,0
NACC003590,2.677,4,1.437,546.45,0,0,0
NACC003591,2.499,5,0.898,491.12,0,0,0
NACC003592,2.2,1,0.945,494.05,0,0,0
NACC003593,2.688,4,0.859,437.07,0,0,0
NACC003594,1.555,1,1.31,520.68,0,0,0
NACC003595,1.039,2,1.328,232.12,0,0,0
NACC003596,2.175,1,0.637,240.74,0,0,0
NACC003597,2.147,4,0.685,532.04,0,0,0
NACC003598,1.425,1,0.673,437.97,0,0,0
NACC003599,1.412,5,1.472,200.29,0,0,0
NACC003600,2.991,5,1.062,252.75,0,0,0
NACC003601,3.032,3,1.047,461.75,0,0,0
NACC003602,2.902,3,1.482,996.04,0,0,0
NACC003603,2.37,2,0.7,369.4,0,0,0
NACC003604,0.386,5,1.061,636.96,0,0,0
NACC003605,2.47,2,1.346,437.56,0,0,0
NACC003606,2.967,2,0.873,717.17,0,0,0
NACC003607,6.299,5,1.33,684.72,0,0,0
NACC003608,2.343,5,0.662,157.72,0,0,0
NACC003609,1.923,1,0.993,551.6,0,0,0
NACC003610,0.709,4,0.658,180.42,0,0,0
NACC003611,1.56,2,0.975,310.18,0,0,0
NACC003612,1.319,3,0.865,539.12,0,0,0
NACC003613,2.133,3,0.646,306.51,0,0,0
NACC003614,5.011,1,0.606,1144.94,0,0,0
NACC003615,1.339,3,1.169,288.85,0,0,0
NACC003616,1.527,2,1.361,427.1,0,0,0
NACC003617,4.201,3,1.161,373.58,0,0,0
NACC003618,1.686,2,0.914,136.3,0,0,0
NACC003619,12.172,2,0.641,134.0,0,0,0
NACC003620,3.326,2,1.247,202.6,0,0,0
NACC003621,0.586,2,0.882,565.26,0,0,0
NACC003622,2.654,2,1.036,616.44,0,0,0
NACC003623,0.731,5,1.124,1010.43,0,0,0
NACC003624,1.952,5,0.627,618.6,0,0,0
NACC003625,1.984,1,0.827,452.15,0,0,0
NACC003626,0.662,4,1.475,299.33,0,0,0
NACC003627,3.109,4,0.749,659.52,0,0,0
NACC003628,1.963,4,0.963,245.66,0,0,0
NACC003629,1.79,2,0.616,655.01,0,0,0
NACC003630,6.649,1,1.284,302.42,0,0,0
NACC003631,3.175,4,0.746,221.57,0,0,0
NACC003632,2.482,2,1.051,417.4,0,0,0
NACC003633,2.279,1,1.375,617.0,0,0,0
NACC003634,0.643,2,1.477,135.88,0,0,0
NACC003635,1.763,5,0.91,271.73,0,0,0
NACC003636,5.722,5,1.038,168.25,0,0,0
NACC003637,1.635,5,1.021,575.22,0,0,0
NACC003638,3.059,1,0.708,416.68,0,0,0
NACC003639,2.058,5,0.654,266.56,0,0,0
NACC003640,0.677,5,0.886,649.55,0,0,0
NACC003641,0.855,3,1.333,527.06,0,0,0
NACC003642,1.818,5,0.984,852.86,0,0,0
NACC003643,0.666,1,1.405,169.9,0,0,0
NACC003644,0.859,3,0.927,227.4,0,0,0
NACC003645,1.369,3,1.326,666.79,0,0,0
NACC003646,1.625,4,1.315,302.87,0,0,0
NACC003647,7.965,5,0.829,413.29,0,0,0
NACC003648,0.067,4,0.688,446.94,0,0,0
NACC003649,3.089,4,1.206,597.64,0,0,0
NACC003650,0.408,2,0.975,419.23,0,0,0
NACC003651,0.253,4,1.371,538.03,0,0,0
NACC003652,4.097,2,0.721,324.61,0,0,0
NACC003653,1.65,1,1.245,748.83,0,0,0
NACC003654,1.522,2,0.741,252.82,0,0,0
NACC003655,2.047,1,0.828,923.01,0,0,0
NACC003656,3.285,2,0.784,510.64,0,0,0
NACC003657,4.181,2,0.734,249.66,0,0,0
NACC003658,3.031,2,0.806,323.4,0,0,0
NACC003659,3.347,1,0.718,532.55,0,0,0
NACC003660,3.602,4,0.88,390.18,0,0,0
NACC003661,5.078,3,0.912,700.15,0,0,0
NACC003662,4.648,2,1.062,511.99,0,0,0
NACC003663,3.055,3,1.437,654.0,0,0,0
NACC003664,0.846,5,1.436,751.48,0,0,0
NACC003665,0.736,2,0.742,500.12,0,0,0
NACC003666,3.535,1,1.149,288.06,0,0,0
NACC003667,2.684,4,1.448,280.69,0,0,0
NACC003668,3.845,5,0.817,335.69,0,0,0
NACC003669,1.654,4,1.003,301.25,0,0,0
NACC003670,3.874,3,1.345,352.67,0,0,0
NACC003671,3.508,4,1.275,563.06,0,0,0
NACC003672,5.403,5,0.874,910.67,0,0,0
NACC003673,1.31,2,0.874,158.6,0,0,0
NACC003674,6.583,3,0.686,900.55,0,0,0
NACC003675,2.302,5,0.608,424.78,0,0,0
NACC003676,2.833,5,0.808,414.05,0,0,0
NACC003677,2.236,2,1.263,440.37,0,0,0
NACC003678,0.243,1,1.213,522.76,0,0,0
NACC003679,0.278,3,1.088,159.51,0,0,0
NACC003680,1.706,4,1.144,197.95,0,0,0
NACC003681,0.994,2,1.435,297.06,0,0,0
NACC003682,0.706,1,1.128,713.36,0,0,0
NACC003683,2.298,4,0.947,1046.08,0,0,0
NACC003684,1.512,2,1.475,393.16,0,0,0
NACC003685,5.804,5,0.824,540.3,0,0,0
NACC003686,5.113,5,0.756,138.25,0,0,0
NACC003687,2.611,5,1.431,583.9,0,0,0
NACC003688,3.105,4,1.275,464.96,0,0,0
NACC003689,0.709,1,0.604,816.86,0,0,0
NACC003690,2.42,4,0.741,912.14,0,0,0
NACC003691,4.72,5,0.974,403.17,0,0,0
NACC003692,1.14,2,1.468,137.99,0,0,0
NACC003693,0.798,4,1.117,403.46,0,0,0
NACC003694,1.279,1,1.275,1098.37,0,0,0
NACC003695,1.081,1,1.13,617.77,0,0,0
NACC003696,1.725,4,0.819,749.64,0,0,0
NACC003697,7.714,2,1.122,436.63,0,0,0
NACC003698,0.891,3,0.84,302.11,0,0,0
NACC003699,3.87,3,1.054,648.16,0,0,0
NACC003700,1.517,3,1.437,395.08,0,0,0
NACC003701,1.808,3,1.358,293.32,0,0,0
NACC003702,2.214,5,1.141,365.11,0,0,0
NACC003703,5.186,2,0.979,580.77,0,0,0
NACC003704,0.662,1,1.334,1122.47,0,0,0
NACC003705,4.456,1,1.279,628.28,0,0,0
NACC003706,1.33,4,1.264,493.59,0,0,0
NACC003707,1.08,5,1.331,615.54,0,0,0
NACC003708,3.327,3,1.063,526.93,0,0,0
NACC003709,1.445,4,1.493,901.0,0,0,0
NACC003710,3.865,2,1.478,457.34,0,0,0
NACC003711,3.4,4,1.011,117.8,0,0,0
NACC003712,1.049,3,0.895,104.04,0,0,0
NACC003713,1.975,2,0.631,447.29,0,0,0
NACC003714,4.774,2,0.643,228.04,0,0,0
NACC003715,1.368,5,1.346,293.56,0,0,0
NACC003716,3.281,1,0.626,289.52,0,0,0
NACC003717,2.523,5,1.332,331.5,0,0,0
NACC003718,1.379,3,1.457,866.52,0,0,0
NACC003719,0.574,3,1.345,187.38,0,0,0
NACC003720,1.15,3,0.915,415.4,0,0,0
NACC003721,4.082,3,0.763,203.37,0,0,0
NACC003722,2.013,4,1.006,628.74,0,0,0
NACC003723,2.225,5,0.64,461.78,0,0,0
NACC003724,1.896,2,1.111,128.18,0,0,0
NACC003725,2.508,1,1.193,351.35,0,0,0
NACC003726,1.401,2,1.368,357.01,0,0,0
NACC003727,4.649,2,1.138,324.41,0,0,0
NACC003728,0.109,2,0.672,605.81,0,0,0
NACC003729,1.595,4,0.917,126.3,0,0,0
NACC003730,1.471,4,0.859,709.29,0,0,0
NACC003731,2.087,5,1.346,366.45,0,0,0
NACC003732,2.025,3,1.112,805.87,0,0,0
NACC003733,1.622,1,1.028,882.9,0,0,0
NACC003734,2.576,5,1.108,513.35,0,0,0
NACC003735,0.949,3,0.956,731.81,0,0,0
NACC003736,0.295,3,1.077,522.32,0,0,0
NACC003737,0.717,2,1.158,493.28,0,0,0
NACC003738,1.084,4,0.748,309.72,0,0,0
NACC003739,2.524,5,0.928,561.67,0,0,0
NACC003740,0.852,2,0.685,514.35,0,0,0
NACC003741,1.279,5,1.388,548.76,0,0,0
NACC003742,0.677,2,1.294,550.96,0,0,0
NACC003743,1.054,3,0.923,877.07,0,0,0
NACC003744,1.163,4,0.716,457.51,0,0,0
NACC003745,1.75,4,0.801,723.83,0,0,0
NACC003746,2.345,3,0.858,1051.29,0,0,0
NACC003747,2.942,2,0.974,739.87,0,0,0
NACC003748,0.358,1,1.075,257.19,0,0,0
NACC003749,2.337,2,0.713,498.69,0,0,0
NACC003750,4.062,4,0.999,226.13,0,0,0
NACC003751,1.409,3,1.431,135.58,0,0,0
NACC003752,2.594,3,0.747,396.57,0,0,0
NACC003753,0.961,4,1.471,485.82,0,0,0
NACC003754,2.874,3,0.733,439.68,0,0,0
NACC003755,2.461,5,0.913,220.81,0,0,0
NACC003756,0.644,5,1.363,324.52,0,0,0
NACC003757,2.245,5,0.735,578.04,0,0,0
NACC003758,2.562,2,0.829,993.4,0,0,0
NACC003759,2.135,3,1.27,295.67,0,0,0
NACC003760,0.225,2,0.732,313.93,0,0,0
NACC003761,1.854,5,0.608,625.84,0,0,0
NACC003762,2.457,2,1.288,299.86,0,0,0
NACC003763,1.589,3,1.435,1031.58,0,0,0
NACC003764,0.266,1,0.872,412.51,0,0,0
NACC003765,7.049,4,1.431,222.06,0,0,0
NACC003766,3.511,4,1.329,211.05,0,0,0
NACC003767,1.628,1,0.614,250.44,0,0,0
NACC003768,2.473,4,0.767,363.55,0,0,0
NACC003769,4.772,3,0.904,320.12,0,0,0
NACC003770,2.202,2,1.331,242.47,0,0,0
NACC003771,2.312,1,0.841,426.64,0,0,0
NACC003772,0.711,2,0.663,637.71,0,0,0
NACC003773,1.023,1,0.803,233.18,0,0,0
NACC003774,0.21,1,1.499,219.19,0,0,0
NACC003775,1.035,1,1.164,943.9,0,0,0
NACC003776,1.182,4,0.978,472.47,0,0,0
NACC003777,2.528,2,1.325,193.65,0,0,0
NACC003778,2.477,1,1.24,792.22,0,0,0
NACC003779,2.666,2,0.8,391.7,0,0,0
NACC003780,0.614,5,1.396,683.08,0,0,0
NACC003781,1.228,4,1.464,717.89,0,0,0
NACC003782,0.657,4,1.47,704.27,0,0,0
NACC003783,6.003,3,1.201,215.71,0,0,0
NACC003784,3.734,1,0.701,285.39,0,0,0
NACC003785,4.002,1,1.3,258.75,0,0,0
NACC003786,2.021,5,0.885,1172.76,0,0,0
NACC003787,1.749,4,0.858,781.1,0,0,0
NACC003788,0.706,4,1.206,615.01,0,0,0
NACC003789,3.533,3,1.222,496.26,0,0,0
NACC003790,2.487,3,1.189,701.55,0,0,0
NACC003791,6.474,1,0.969,354.86,0,0,0
NACC003792,1.793,1,0.659,388.88,0,0,0
NACC003793,0.886,4,0.964,848.49,0,0,0
NACC003794,3.032,2,1.292,350.77,0,0,0
NACC003795,3.692,5,1.432,417.27,0,0,0
NACC003796,0.619,5,1.345,631.35,0,0,0
NACC003797,0.865,4,1.381,366.34,0,0,0
NACC003798,1.153,5,1.115,202.58,0,0,0
NACC003799,0.335,1,0.924,700.67,0,0,0
NACC003800,1.77,3,1.242,743.25,0,0,0
