complaint_id,victim_id,fraud_type,amount,state,city,destination_account,bank,complaint_timestamp,free_text_description,ring_id
C0006408,V0006408,Cheating,24300.0,Telangana,Hyderabad,ACC000012,Bank_D,2026-01-02T04:31:12.213207,Victim reported suspected cheating fraud of INR 24300 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0006409,V0006409,Fraud,23900.0,Telangana,Hyderabad,ACC000004,Bank_A,2026-01-02T04:31:32.806443,Victim reported suspected fraud fraud of INR 23900 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0006410,V0006410,Cheating,134100.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-02T04:31:51.165225,Victim reported suspected cheating fraud of INR 134100 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0006411,V0006411,Cheating,53000.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-02T04:31:52.389814,Victim reported suspected cheating fraud of INR 53000 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0006412,V0006412,Fraud,85000.0,Telangana,Hyderabad,ACC000062,Bank_B,2026-01-02T04:32:08.598087,Victim reported suspected fraud fraud of INR 85000 from Hyderabad. Transaction details and beneficiary account were provided.,R0012
C0006413,V0006413,Cheating,41300.0,Telangana,Hyderabad,ACC000005,Bank_D,2026-01-02T04:32:14.616676,Victim reported suspected cheating fraud of INR 41300 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0006414,V0006414,Cheating,65800.0,Bihar,Patna,ACC000195,Bank_E,2026-01-02T04:32:18.060764,Victim reported suspected cheating fraud of INR 65800 from Patna. Transaction details and beneficiary account were provided.,R0033
C0006415,V0006415,Cheating,261900.0,Telangana,Hyderabad,ACC000205,Bank_C,2026-01-02T04:32:36.257866,Victim reported suspected cheating fraud of INR 261900 from Hyderabad. Transaction details and beneficiary account were provided.,R0034
C0006416,V0006416,Cheating,16700.0,Bihar,Patna,ACC000020,Bank_D,2026-01-02T04:32:36.902659,Victim reported suspected cheating fraud of INR 16700 from Patna. Transaction details and beneficiary account were provided.,R0004
C0006417,V0006417,Cheating,165400.0,Maharashtra,Mumbai,ACC000002,Bank_D,2026-01-02T04:32:37.049796,Victim reported suspected cheating fraud of INR 165400 from Mumbai. Transaction details and beneficiary account were provided.,R0001
C0006418,V0006418,Forgery,1800.0,Bihar,Patna,ACC000006,Bank_D,2026-01-02T04:32:37.691508,Victim reported suspected forgery fraud of INR 1800 from Patna. Transaction details and beneficiary account were provided.,R0002
C0006419,V0006419,Fraud,195600.0,Telangana,Hyderabad,ACC000005,Bank_D,2026-01-02T04:32:47.492269,Victim reported suspected fraud fraud of INR 195600 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0006420,V0006420,Fraud,10900.0,Telangana,Hyderabad,ACC000021,Bank_C,2026-01-02T04:32:56.591931,Victim reported suspected fraud fraud of INR 10900 from Hyderabad. Transaction details and beneficiary account were provided.,R0004
C0006421,V0006421,Cheating,2220000.0,Delhi,Delhi,ACC000586,Bank_D,2026-01-02T04:33:00.744673,Victim reported suspected cheating fraud of INR 2220000 from Delhi. Transaction details and beneficiary account were provided.,R0116
C0006422,V0006422,Cheating,1076000.0,Telangana,Hyderabad,ACC001582,Bank_C,2026-01-02T04:33:25.317880,Victim reported suspected cheating fraud of INR 1076000 from Hyderabad. Transaction details and beneficiary account were provided.,R0326
C0006423,V0006423,Cheating,70400.0,Maharashtra,Mumbai,ACC000035,Bank_C,2026-01-02T04:33:25.887109,Victim reported suspected cheating fraud of INR 70400 from Mumbai. Transaction details and beneficiary account were provided.,R0007
C0006424,V0006424,Cheating,69200.0,Telangana,Hyderabad,ACC000505,Bank_C,2026-01-02T04:33:40.849142,Victim reported suspected cheating fraud of INR 69200 from Hyderabad. Transaction details and beneficiary account were provided.,R0095
C0006425,V0006425,Fraud,475900.0,Telangana,Hyderabad,ACC000021,Bank_C,2026-01-02T04:33:45.271755,Victim reported suspected fraud fraud of INR 475900 from Hyderabad. Transaction details and beneficiary account were provided.,R0004
C0006426,V0006426,Fraud,435300.0,Telangana,Hyderabad,ACC000070,Bank_C,2026-01-02T04:33:45.664427,Victim reported suspected fraud fraud of INR 435300 from Hyderabad. Transaction details and beneficiary account were provided.,R0013
C0006427,V0006427,Fraud,32700.0,Tamil Nadu,Chennai,ACC000018,Bank_B,2026-01-02T04:33:58.730766,Victim reported suspected fraud fraud of INR 32700 from Chennai. Transaction details and beneficiary account were provided.,R0003
C0006428,V0006428,Fraud,63800.0,Telangana,Hyderabad,ACC000015,Bank_E,2026-01-02T04:34:01.163524,Victim reported suspected fraud fraud of INR 63800 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0006429,V0006429,Cheating,1265300.0,Maharashtra,Mumbai,ACC001133,Bank_C,2026-01-02T04:34:34.712540,Victim reported suspected cheating fraud of INR 1265300 from Mumbai. Transaction details and beneficiary account were provided.,R0240
C0006430,V0006430,Fraud,121500.0,Telangana,Hyderabad,ACC000206,Bank_B,2026-01-02T04:34:42.044666,Victim reported suspected fraud fraud of INR 121500 from Hyderabad. Transaction details and beneficiary account were provided.,R0034
C0006431,V0006431,Cheating,57600.0,Telangana,Hyderabad,ACC000136,Bank_A,2026-01-02T04:34:49.710024,Victim reported suspected cheating fraud of INR 57600 from Hyderabad. Transaction details and beneficiary account were provided.,R0021
C0006432,V0006432,Cyber Blackmailing,38300.0,Maharashtra,Pune,ACC000740,Bank_B,2026-01-02T04:35:26.241937,Victim reported suspected cyber blackmailing fraud of INR 38300 from Pune. Transaction details and beneficiary account were provided.,R0153
C0006433,V0006433,Cheating,38500.0,Telangana,Hyderabad,ACC000013,Bank_A,2026-01-02T04:35:39.610755,Victim reported suspected cheating fraud of INR 38500 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0006434,V0006434,Fraud,42100.0,Telangana,Hyderabad,ACC000170,Bank_A,2026-01-02T04:35:50.069891,Victim reported suspected fraud fraud of INR 42100 from Hyderabad. Transaction details and beneficiary account were provided.,R0030
C0006435,V0006435,Cheating,164500.0,Odisha,Chennai,ACC000028,Bank_B,2026-01-02T04:36:17.409816,Victim reported suspected cheating fraud of INR 164500 from Chennai. Transaction details and beneficiary account were provided.,R0005
C0006436,V0006436,Cheating,1700.0,Telangana,Hyderabad,ACC000972,Bank_E,2026-01-02T04:36:35.676487,Victim reported suspected cheating fraud of INR 1700 from Hyderabad. Transaction details and beneficiary account were provided.,R0202
C0006437,V0006437,Cheating,16700.0,Maharashtra,Pune,ACC000320,Bank_E,2026-01-02T04:36:49.598495,Victim reported suspected cheating fraud of INR 16700 from Pune. Transaction details and beneficiary account were provided.,R0060
C0006438,V0006438,Fraud,34600.0,Telangana,Hyderabad,ACC000030,Bank_B,2026-01-02T04:36:53.470111,Victim reported suspected fraud fraud of INR 34600 from Hyderabad. Transaction details and beneficiary account were provided.,R0006
C0006439,V0006439,Cheating,1100.0,Maharashtra,Pune,ACC000837,Bank_B,2026-01-02T04:37:26.511133,Victim reported suspected cheating fraud of INR 1100 from Pune. Transaction details and beneficiary account were provided.,R0171
C0006440,V0006440,Fraud,647900.0,Bihar,Patna,ACC000002,Bank_D,2026-01-02T04:37:47.393399,Victim reported suspected fraud fraud of INR 647900 from Patna. Transaction details and beneficiary account were provided.,R0001
C0006441,V0006441,Cheating,9600.0,Telangana,Hyderabad,ACC000148,Bank_B,2026-01-02T04:37:52.325536,Victim reported suspected cheating fraud of INR 9600 from Hyderabad. Transaction details and beneficiary account were provided.,R0024
C0006442,V0006442,Fraud,182300.0,Andhra Pradesh,Patna,ACC001631,Bank_B,2026-01-02T04:37:58.059002,Victim reported suspected fraud fraud of INR 182300 from Patna. Transaction details and beneficiary account were provided.,R0336
C0006443,V0006443,Fraud,8300.0,Maharashtra,Mumbai,ACC000033,Bank_B,2026-01-02T04:37:58.825794,Victim reported suspected fraud fraud of INR 8300 from Mumbai. Transaction details and beneficiary account were provided.,R0007
C0006444,V0006444,Cheating,188700.0,Odisha,Ahmedabad,ACC000003,Bank_C,2026-01-02T04:38:31.805053,Victim reported suspected cheating fraud of INR 188700 from Ahmedabad. Transaction details and beneficiary account were provided.,R0001
C0006445,V0006445,Fraud,46100.0,Telangana,Hyderabad,ACC000085,Bank_E,2026-01-02T04:38:41.433505,Victim reported suspected fraud fraud of INR 46100 from Hyderabad. Transaction details and beneficiary account were provided.,R0014
C0006446,V0006446,Cheating,6600.0,Odisha,Patna,ACC000005,Bank_D,2026-01-02T04:39:03.595225,Victim reported suspected cheating fraud of INR 6600 from Patna. Transaction details and beneficiary account were provided.,R0002
C0006447,V0006447,Fraud,238300.0,Telangana,Hyderabad,ACC000165,Bank_A,2026-01-02T04:39:20.219929,Victim reported suspected fraud fraud of INR 238300 from Hyderabad. Transaction details and beneficiary account were provided.,R0028
C0006448,V0006448,Cheating,10900.0,Odisha,Bengaluru,ACC000013,Bank_A,2026-01-02T04:39:25.306092,Victim reported suspected cheating fraud of INR 10900 from Bengaluru. Transaction details and beneficiary account were provided.,R0003
C0006449,V0006449,Fraud,71500.0,Telangana,Hyderabad,ACC000019,Bank_B,2026-01-02T04:39:27.857384,Victim reported suspected fraud fraud of INR 71500 from Hyderabad. Transaction details and beneficiary account were provided.,R0004
C0006450,V0006450,Fraud,64100.0,Telangana,Hyderabad,ACC001327,Bank_C,2026-01-02T04:39:34.913644,Victim reported suspected fraud fraud of INR 64100 from Hyderabad. Transaction details and beneficiary account were provided.,R0276
C0006451,V0006451,Fraud,340000.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-02T04:40:26.181305,Victim reported suspected fraud fraud of INR 340000 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0006452,V0006452,Cheating,300400.0,Andhra Pradesh,Bengaluru,ACC000035,Bank_C,2026-01-02T04:40:27.091660,Victim reported suspected cheating fraud of INR 300400 from Bengaluru. Transaction details and beneficiary account were provided.,R0007
C0006453,V0006453,Fraud,2103100.0,Telangana,Hyderabad,ACC000006,Bank_D,2026-01-02T04:40:28.059216,Victim reported suspected fraud fraud of INR 2103100 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0006454,V0006454,Fraud,21200.0,Maharashtra,Pune,ACC000009,Bank_D,2026-01-02T04:40:31.365722,Victim reported suspected fraud fraud of INR 21200 from Pune. Transaction details and beneficiary account were provided.,R0003
C0006455,V0006455,Fraud,31500.0,Tamil Nadu,Chennai,ACC000002,Bank_D,2026-01-02T04:40:54.505392,Victim reported suspected fraud fraud of INR 31500 from Chennai. Transaction details and beneficiary account were provided.,R0001
C0006456,V0006456,Fraud,316900.0,Telangana,Hyderabad,ACC000201,Bank_C,2026-01-02T04:40:58.142644,Victim reported suspected fraud fraud of INR 316900 from Hyderabad. Transaction details and beneficiary account were provided.,R0033
C0006457,V0006457,Fraud,179400.0,Tamil Nadu,Chennai,ACC000823,Bank_C,2026-01-02T04:41:04.062624,Victim reported suspected fraud fraud of INR 179400 from Chennai. Transaction details and beneficiary account were provided.,R0168
C0006458,V0006458,Fraud,27000.0,Uttarakhand,Lucknow,ACC000178,Bank_E,2026-01-02T04:41:10.199760,Victim reported suspected fraud fraud of INR 27000 from Lucknow. Transaction details and beneficiary account were provided.,R0032
C0006459,V0006459,Fraud,3700.0,Telangana,Hyderabad,ACC000004,Bank_A,2026-01-02T04:41:15.817847,Victim reported suspected fraud fraud of INR 3700 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0006460,V0006460,Cheating,83200.0,Odisha,Delhi,ACC000001,Bank_C,2026-01-02T04:41:28.918782,Victim reported suspected cheating fraud of INR 83200 from Delhi. Transaction details and beneficiary account were provided.,R0001
C0006461,V0006461,Fraud,228600.0,Bihar,Patna,ACC000002,Bank_D,2026-01-02T04:42:02.311968,Victim reported suspected fraud fraud of INR 228600 from Patna. Transaction details and beneficiary account were provided.,R0001
C0006462,V0006462,Fraud,175900.0,Bihar,Patna,ACC000627,Bank_C,2026-01-02T04:42:09.723480,Victim reported suspected fraud fraud of INR 175900 from Patna. Transaction details and beneficiary account were provided.,R0127
C0006463,V0006463,Cheating,562000.0,Telangana,Hyderabad,ACC001327,Bank_C,2026-01-02T04:42:10.409519,Victim reported suspected cheating fraud of INR 562000 from Hyderabad. Transaction details and beneficiary account were provided.,R0276
C0006464,V0006464,Cheating,279800.0,Bihar,Patna,ACC000118,Bank_A,2026-01-02T04:42:10.943905,Victim reported suspected cheating fraud of INR 279800 from Patna. Transaction details and beneficiary account were provided.,R0018
C0006465,V0006465,Cheating,1000.0,Maharashtra,Mumbai,ACC000363,Bank_C,2026-01-02T04:42:32.067850,Victim reported suspected cheating fraud of INR 1000 from Mumbai. Transaction details and beneficiary account were provided.,R0068
C0006466,V0006466,Cheating,7800.0,Telangana,Hyderabad,ACC000111,Bank_B,2026-01-02T04:42:48.978625,Victim reported suspected cheating fraud of INR 7800 from Hyderabad. Transaction details and beneficiary account were provided.,R0016
C0006467,V0006467,Cheating,110700.0,Telangana,Hyderabad,ACC001832,Bank_A,2026-01-02T04:43:21.013328,Victim reported suspected cheating fraud of INR 110700 from Hyderabad. Transaction details and beneficiary account were provided.,R0376
C0006468,V0006468,Fraud,11600.0,Telangana,Hyderabad,ACC000620,Bank_E,2026-01-02T04:43:21.796054,Victim reported suspected fraud fraud of INR 11600 from Hyderabad. Transaction details and beneficiary account were provided.,R0125
C0006469,V0006469,Fraud,12700.0,Bihar,Patna,ACC000003,Bank_C,2026-01-02T04:43:25.903940,Victim reported suspected fraud fraud of INR 12700 from Patna. Transaction details and beneficiary account were provided.,R0001
C0006470,V0006470,Cheating,167600.0,Telangana,Hyderabad,ACC000005,Bank_D,2026-01-02T04:43:26.302220,Victim reported suspected cheating fraud of INR 167600 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0006471,V0006471,Cyber Blackmailing,152700.0,Maharashtra,Pune,ACC000139,Bank_E,2026-01-02T04:43:39.328050,Victim reported suspected cyber blackmailing fraud of INR 152700 from Pune. Transaction details and beneficiary account were provided.,R0022
C0006472,V0006472,Fraud,2220000.0,Telangana,Hyderabad,ACC000095,Bank_A,2026-01-02T04:43:46.500174,Victim reported suspected fraud fraud of INR 2220000 from Hyderabad. Transaction details and beneficiary account were provided.,R0015
C0006473,V0006473,Cheating,6000.0,Telangana,Hyderabad,ACC000621,Bank_B,2026-01-02T04:43:48.669615,Victim reported suspected cheating fraud of INR 6000 from Hyderabad. Transaction details and beneficiary account were provided.,R0125
C0006474,V0006474,Cheating,34400.0,Maharashtra,Mumbai,ACC000243,Bank_B,2026-01-02T04:44:25.880956,Victim reported suspected cheating fraud of INR 34400 from Mumbai. Transaction details and beneficiary account were provided.,R0040
C0006475,V0006475,Fraud,561000.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-02T04:44:26.422431,Victim reported suspected fraud fraud of INR 561000 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0006476,V0006476,Fraud,27300.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-02T04:45:32.551870,Victim reported suspected fraud fraud of INR 27300 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0006477,V0006477,Fraud,532100.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-02T04:45:44.222598,Victim reported suspected fraud fraud of INR 532100 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
