complaint_id,fraud_type,amount,state,city,chain_depth,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,channel
C0006250,Cheating,2000.0,Telangana,Hyderabad,3,1318,1.0,1227,3,SAVINGS,BRANCH
C0006251,Cheating,687900.0,Tamil Nadu,Chennai,3,3,0.6501,415,10,SAVINGS,BRANCH
C0006252,Fraud,21700.0,Rajasthan,Jaipur,3,21,0.9994,648,3,SAVINGS,ATM
C0006253,Cheating,2186400.0,Telangana,Hyderabad,3,194,1.0,1935,3,SAVINGS,BRANCH
C0006254,Fraud,54200.0,Telangana,Hyderabad,3,4,0.7534,1196,3,SAVINGS,ATM
C0006255,Cheating,31700.0,Telangana,Hyderabad,3,1326,1.0,1451,3,SAVINGS,BRANCH
C0006256,Fraud,3400.0,Telangana,Hyderabad,3,1320,1.0,1227,3,SAVINGS,ATM
C0006257,Cyber Blackmailing,102700.0,Telangana,Hyderabad,3,1328,1.0,1451,3,SAVINGS,BRANCH
C0006258,Fraud,2220000.0,Telangana,Hyderabad,3,278,1.0,574,3,SAVINGS,ATM
C0006259,Forgery,1100.0,Telangana,Hyderabad,3,14,0.9926,1595,18,SAVINGS,ATM
C0006260,Fraud,71500.0,Telangana,Hyderabad,3,1339,1.0,870,3,SAVINGS,BRANCH
C0006261,Cheating,276500.0,Telangana,Hyderabad,3,570,1.0,1301,3,SAVINGS,BRANCH
C0006262,Fraud,58100.0,Bihar,Patna,3,1323,1.0,1227,3,SAVINGS,BRANCH
C0006263,Cheating,2125600.0,Telangana,Hyderabad,2,134,1.0,1482,8,SAVINGS,BRANCH
C0006264,Fraud,105600.0,Telangana,Hyderabad,3,571,1.0,1301,3,SAVINGS,ATM
C0006265,Cheating,2220000.0,Telangana,Hyderabad,3,1324,1.0,1227,3,SAVINGS,BRANCH
C0006266,Cheating,2220000.0,Telangana,Hyderabad,3,287,1.0,1756,3,SAVINGS,ATM
C0006267,Cheating,43600.0,Odisha,Patna,2,567,1.0,1654,3,SAVINGS,ATM
C0006268,Cheating,97100.0,Odisha,Kolkata,2,22,0.9995,640,8,SAVINGS,ATM
C0006269,Fraud,6600.0,Bihar,Patna,3,46,1.0,476,3,CURRENT,BRANCH
C0006270,Cheating,1694300.0,Madhya Pradesh,Mumbai,3,138,1.0,873,3,SAVINGS,BRANCH
C0006271,Cheating,1287400.0,Telangana,Hyderabad,3,6,0.8775,1518,5,SAVINGS,BRANCH
C0006272,Fraud,87000.0,Bihar,Patna,3,1325,1.0,1227,3,SAVINGS,ATM
C0006273,Cheating,298500.0,Andhra Pradesh,Delhi,3,27,0.9999,269,3,SAVINGS,BRANCH
C0006274,Fraud,23100.0,Telangana,Hyderabad,3,56,1.0,199,7,CURRENT,BRANCH
C0006275,Cheating,104000.0,Delhi,Delhi,3,1326,1.0,1227,3,SAVINGS,ATM
C0006276,Cheating,1627000.0,Maharashtra,Pune,3,45,1.0,205,3,SAVINGS,ATM
C0006277,Cheating,28800.0,Telangana,Hyderabad,3,30,1.0,2156,3,SAVINGS,ATM
C0006278,Cheating,122400.0,Maharashtra,Pune,3,1,0.2953,612,4,SAVINGS,BRANCH
C0006279,Forgery,16300.0,Telangana,Hyderabad,3,1344,1.0,870,3,SAVINGS,ATM
C0006280,Fraud,4500.0,Bihar,Patna,3,1328,1.0,1227,3,SAVINGS,BRANCH
C0006281,Fraud,105000.0,Telangana,Hyderabad,3,1329,1.0,1227,3,SAVINGS,ATM
C0006282,Forgery,37800.0,Telangana,Hyderabad,3,2,0.5034,1275,3,SAVINGS,ATM
C0006283,Fraud,19200.0,Telangana,Hyderabad,4,13,0.9894,1594,4,CURRENT,BRANCH
C0006284,Fraud,486400.0,Telangana,Hyderabad,4,6,0.8775,919,4,SAVINGS,BRANCH
C0006285,Cheating,27900.0,Maharashtra,Mumbai,3,14,0.9926,443,4,SAVINGS,ATM
C0006286,Fraud,143900.0,Telangana,Hyderabad,3,573,1.0,1301,3,SAVINGS,ATM
C0006287,Cheating,12200.0,Telangana,Hyderabad,3,130,1.0,1394,12,SAVINGS,BRANCH
C0006288,Fraud,178600.0,Tamil Nadu,Chennai,3,574,1.0,1301,3,SAVINGS,ATM
C0006289,Cheating,12700.0,Telangana,Hyderabad,3,575,1.0,1301,3,SAVINGS,ATM
C0006290,Cheating,2082400.0,Uttar Pradesh,Lucknow,3,288,1.0,1756,3,SAVINGS,BRANCH
C0006291,Cheating,355400.0,Maharashtra,Pune,3,1330,1.0,1227,3,SAVINGS,BRANCH
C0006292,Fraud,2220000.0,Bihar,Patna,3,576,1.0,1301,3,SAVINGS,ATM
C0006293,Fraud,78400.0,Telangana,Hyderabad,3,38,1.0,537,5,SAVINGS,ATM
C0006294,Cheating,33400.0,Telangana,Hyderabad,4,152,1.0,886,12,SAVINGS,ATM
C0006295,Fraud,1600.0,Bihar,Patna,3,9,0.9571,1841,5,SAVINGS,ATM
C0006296,Fraud,1000.0,Bihar,Patna,3,1331,1.0,1227,3,SAVINGS,ATM
C0006297,Fraud,2220000.0,Telangana,Hyderabad,3,1332,1.0,1227,3,SAVINGS,ATM
C0006298,Fraud,3500.0,Telangana,Hyderabad,3,289,1.0,1756,3,SAVINGS,BRANCH
C0006299,Fraud,16700.0,Telangana,Hyderabad,3,1333,1.0,1227,3,SAVINGS,BRANCH
C0006300,Cheating,2012500.0,Telangana,Hyderabad,3,20,0.9991,711,3,SAVINGS,BRANCH
C0006301,Fraud,1100.0,Telangana,Hyderabad,4,9,0.9571,1406,4,SAVINGS,ATM
C0006302,Fraud,64200.0,Bihar,Patna,3,7,0.9137,1972,3,SAVINGS,BRANCH
C0006303,Fraud,49000.0,Telangana,Hyderabad,3,156,1.0,1772,12,SAVINGS,ATM
C0006304,Fraud,820200.0,Telangana,Hyderabad,3,32,1.0,934,3,SAVINGS,BRANCH
C0006305,Cheating,3100.0,Telangana,Hyderabad,6,11,0.9787,1165,6,SAVINGS,BRANCH
C0006306,Cheating,533900.0,Maharashtra,Mumbai,3,3,0.6501,395,3,CURRENT,BRANCH
C0006307,Fraud,9400.0,Telangana,Hyderabad,5,125,1.0,431,8,CURRENT,BRANCH
C0006308,Cheating,363800.0,Telangana,Hyderabad,4,2,0.5034,1440,4,CURRENT,BRANCH
C0006309,Cheating,26300.0,Telangana,Hyderabad,5,131,1.0,1394,12,SAVINGS,ATM
C0006310,Fraud,269300.0,Bihar,Patna,4,133,1.0,1512,8,SAVINGS,BRANCH
C0006311,Fraud,409800.0,Telangana,Hyderabad,3,572,1.0,1654,3,SAVINGS,BRANCH
C0006312,Fraud,62800.0,Telangana,Hyderabad,3,1334,1.0,1227,3,SAVINGS,BRANCH
C0006313,Cheating,517200.0,Telangana,Hyderabad,3,578,1.0,1301,3,SAVINGS,BRANCH
C0006314,Fraud,1000.0,Telangana,Hyderabad,3,579,1.0,1301,3,SAVINGS,BRANCH
C0006315,Cheating,1000.0,Telangana,Hyderabad,4,3,0.6501,81,4,CURRENT,BRANCH
C0006316,Fraud,5400.0,Bihar,Patna,5,2,0.5034,834,18,SAVINGS,BRANCH
C0006317,Cheating,116100.0,Telangana,Hyderabad,4,11,0.9787,1822,8,SAVINGS,ATM
C0006318,Fraud,159200.0,Telangana,Hyderabad,2,1342,1.0,1451,3,SAVINGS,BRANCH
C0006319,Cheating,38900.0,Maharashtra,Mumbai,5,62,1.0,819,7,SAVINGS,BRANCH
C0006320,Fraud,105000.0,Telangana,Hyderabad,3,61,1.0,1566,9,CURRENT,BRANCH
C0006321,Cheating,50500.0,Telangana,Hyderabad,3,137,1.0,1812,3,CURRENT,BRANCH
C0006322,Cheating,30200.0,Telangana,Hyderabad,3,1335,1.0,1227,3,SAVINGS,BRANCH
C0006323,Fraud,1000.0,Telangana,Hyderabad,4,36,1.0,1382,6,SAVINGS,BRANCH
C0006324,Cheating,1500.0,Maharashtra,Pune,4,67,1.0,78,7,CURRENT,BRANCH
C0006325,Fraud,165200.0,Maharashtra,Mumbai,4,10,0.9698,1673,4,SAVINGS,BRANCH
C0006326,Fraud,5400.0,Telangana,Hyderabad,3,29,1.0,502,3,SAVINGS,ATM
C0006327,Cheating,14400.0,Maharashtra,Mumbai,3,1336,1.0,1227,3,SAVINGS,BRANCH
C0006328,Fraud,19500.0,Telangana,Hyderabad,3,290,1.0,1756,3,SAVINGS,BRANCH
C0006329,Fraud,10200.0,Telangana,Hyderabad,3,134,1.0,711,12,SAVINGS,ATM
C0006330,Cheating,5300.0,Telangana,Hyderabad,5,5,0.8262,372,5,SAVINGS,BRANCH
C0006331,Cheating,272800.0,Telangana,Hyderabad,4,153,1.0,1880,12,CURRENT,BRANCH
C0006332,Fraud,1000.0,Andhra Pradesh,Jaipur,3,1337,1.0,1227,3,SAVINGS,BRANCH
C0006333,Cheating,40700.0,Tamil Nadu,Chennai,3,582,1.0,1619,3,SAVINGS,ATM
C0006334,Fraud,41000.0,Bihar,Patna,4,74,1.0,1365,5,CURRENT,ATM
C0006335,Fraud,51900.0,Telangana,Hyderabad,3,28,0.9999,2002,3,SAVINGS,ATM
C0006336,Forgery,25800.0,Bihar,Patna,5,39,1.0,1169,6,SAVINGS,ATM
C0006337,Cheating,18800.0,Telangana,Hyderabad,3,1338,1.0,1227,3,SAVINGS,ATM
C0006338,Fraud,37800.0,Bihar,Patna,3,581,1.0,1301,3,SAVINGS,ATM
C0006339,Fraud,165700.0,Telangana,Hyderabad,3,1339,1.0,1227,3,SAVINGS,BRANCH
C0006340,Cheating,2000.0,Telangana,Hyderabad,2,1348,1.0,1451,3,SAVINGS,BRANCH
C0006341,Cheating,9400.0,Telangana,Hyderabad,3,1,0.2953,1494,10,SAVINGS,ATM
C0006342,Cheating,1000.0,Telangana,Hyderabad,3,138,1.0,1438,3,SAVINGS,ATM
C0006343,Cheating,4600.0,Odisha,Mumbai,3,46,1.0,205,3,SAVINGS,BRANCH
C0006344,Fraud,11400.0,Telangana,Hyderabad,3,196,1.0,1649,3,SAVINGS,ATM
C0006345,Fraud,2900.0,Telangana,Hyderabad,4,1,0.2953,1487,9,SAVINGS,ATM
C0006346,Fraud,28300.0,Telangana,Hyderabad,2,3,0.6501,717,10,SAVINGS,ATM
C0006347,Fraud,2800.0,Bihar,Patna,3,291,1.0,1756,3,SAVINGS,ATM
C0006348,Fraud,1862900.0,Telangana,Hyderabad,3,21,0.9994,1456,18,CURRENT,BRANCH
C0006349,Fraud,8900.0,Telangana,Hyderabad,3,113,1.0,1141,8,CURRENT,ATM
C0006350,Cheating,20300.0,Tamil Nadu,Chennai,3,7,0.9137,2084,3,CURRENT,ATM
C0006351,Cheating,14100.0,Maharashtra,Mumbai,3,582,1.0,1301,3,SAVINGS,BRANCH
C0006352,Fraud,30900.0,Telangana,Hyderabad,4,148,1.0,1680,12,SAVINGS,BRANCH
C0006353,Fraud,35000.0,Bihar,Patna,4,130,1.0,297,12,SAVINGS,ATM
C0006354,Cheating,12600.0,Telangana,Hyderabad,4,10,0.9698,971,5,CURRENT,BRANCH
C0006355,Fraud,198700.0,Delhi,Delhi,3,141,1.0,873,3,SAVINGS,BRANCH
C0006356,Fraud,2200.0,Telangana,Hyderabad,3,583,1.0,1301,3,SAVINGS,ATM
C0006357,Cheating,21500.0,Telangana,Hyderabad,3,9,0.9571,1975,11,SAVINGS,BRANCH
C0006358,Cheating,140200.0,Bihar,Patna,4,153,1.0,1026,12,SAVINGS,BRANCH
C0006359,Cheating,1039200.0,Madhya Pradesh,Pune,2,2,0.5034,1239,4,SAVINGS,BRANCH
C0006360,Cheating,1000.0,Bihar,Patna,3,584,1.0,1301,3,SAVINGS,ATM
C0006361,Fraud,598700.0,Maharashtra,Mumbai,3,585,1.0,1301,3,SAVINGS,BRANCH
C0006362,Fraud,412400.0,Telangana,Hyderabad,3,186,1.0,157,3,SAVINGS,BRANCH
C0006363,Cheating,888500.0,Telangana,Hyderabad,4,132,1.0,297,12,SAVINGS,BRANCH
C0006364,Fraud,25600.0,Bihar,Patna,3,187,1.0,157,3,SAVINGS,BRANCH
C0006365,Fraud,683900.0,Telangana,Hyderabad,3,2,0.5034,160,3,SAVINGS,ATM
C0006366,Fraud,2900.0,Maharashtra,Mumbai,4,23,0.9997,2138,4,SAVINGS,BRANCH
C0006367,Cheating,227300.0,Telangana,Hyderabad,2,1359,1.0,870,3,SAVINGS,BRANCH
C0006368,Fraud,755200.0,Odisha,Hyderabad,3,1341,1.0,1227,3,SAVINGS,BRANCH
C0006369,Cheating,85800.0,Telangana,Hyderabad,3,1361,1.0,870,3,SAVINGS,ATM
C0006370,Fraud,946100.0,Telangana,Hyderabad,2,1351,1.0,1451,3,SAVINGS,BRANCH
C0006371,Fraud,909200.0,Bihar,Patna,4,1,0.2953,1156,13,SAVINGS,BRANCH
C0006372,Fraud,3100.0,Telangana,Hyderabad,2,9,0.9571,1976,5,SAVINGS,ATM
C0006373,Cheating,187500.0,Telangana,Hyderabad,3,106,1.0,270,5,SAVINGS,ATM
C0006374,Cheating,280000.0,Maharashtra,Mumbai,3,586,1.0,1301,3,SAVINGS,BRANCH
C0006375,Fraud,66200.0,Telangana,Hyderabad,3,3,0.6501,1313,3,SAVINGS,ATM
C0006376,Fraud,38800.0,Telangana,Hyderabad,3,3,0.6501,749,3,SAVINGS,BRANCH
C0006377,Fraud,13300.0,Maharashtra,Pune,3,1363,1.0,870,3,SAVINGS,ATM
C0006378,Fraud,1000.0,Telangana,Hyderabad,3,292,1.0,1756,3,SAVINGS,ATM
C0006379,Fraud,40400.0,Maharashtra,Mumbai,3,29,1.0,430,3,SAVINGS,ATM
C0006380,Cheating,29600.0,Andhra Pradesh,Patna,5,11,0.9787,985,5,SAVINGS,ATM
C0006381,Cheating,521100.0,Bihar,Patna,2,15,0.9948,1131,4,SAVINGS,BRANCH
C0006382,Fake Profile,3300.0,Tamil Nadu,Chennai,3,1344,1.0,1227,3,SAVINGS,ATM
C0006383,Fraud,2220000.0,Telangana,Hyderabad,3,18,0.9982,1700,3,SAVINGS,BRANCH
C0006384,Cheating,133200.0,Telangana,Hyderabad,3,285,1.0,574,3,SAVINGS,BRANCH
C0006385,Cheating,6700.0,Maharashtra,Pune,6,160,1.0,1772,12,SAVINGS,BRANCH
C0006386,Fraud,12500.0,Bihar,Patna,2,56,1.0,997,7,SAVINGS,BRANCH
C0006387,Cyber Blackmailing,20900.0,Telangana,Hyderabad,3,1345,1.0,1227,3,SAVINGS,ATM
C0006388,Fraud,692700.0,Telangana,Hyderabad,3,1346,1.0,1227,3,SAVINGS,BRANCH
C0006389,Cheating,280200.0,Telangana,Hyderabad,3,107,1.0,270,5,SAVINGS,BRANCH
C0006390,Fraud,77500.0,Telangana,Hyderabad,4,2,0.5034,1647,18,SAVINGS,ATM
C0006391,Fraud,2220000.0,Bihar,Patna,2,34,1.0,767,3,SAVINGS,BRANCH
C0006392,Fraud,61200.0,Telangana,Hyderabad,4,154,1.0,387,12,SAVINGS,ATM
C0006393,Fraud,2220000.0,Bihar,Patna,3,1347,1.0,1227,3,SAVINGS,BRANCH
C0006394,Cheating,179400.0,Telangana,Hyderabad,3,140,1.0,1812,3,CURRENT,BRANCH
C0006395,Cheating,136300.0,Telangana,Hyderabad,3,0,0.0,1523,9,SAVINGS,ATM
C0006396,Cheating,11000.0,Andhra Pradesh,Lucknow,3,1357,1.0,1451,3,SAVINGS,ATM
C0006397,Cheating,159300.0,Andhra Pradesh,Delhi,5,156,1.0,1026,12,SAVINGS,ATM
C0006398,Cheating,7500.0,Telangana,Hyderabad,4,137,1.0,1394,12,SAVINGS,ATM
C0006399,Fraud,286300.0,Telangana,Hyderabad,3,138,1.0,1394,12,SAVINGS,ATM
C0006400,Cheating,1200400.0,Telangana,Hyderabad,2,587,1.0,1301,3,SAVINGS,BRANCH
C0006401,Fraud,58900.0,Odisha,Kolkata,3,1358,1.0,1451,3,SAVINGS,BRANCH
C0006402,Fraud,19200.0,Telangana,Hyderabad,3,1370,1.0,870,3,SAVINGS,BRANCH
C0006403,Fraud,10000.0,Maharashtra,Mumbai,3,198,1.0,1935,3,SAVINGS,ATM
C0006404,Fraud,1000.0,Telangana,Hyderabad,2,1360,1.0,1451,3,SAVINGS,BRANCH
C0006405,Cheating,32800.0,Bihar,Patna,3,1361,1.0,1451,3,SAVINGS,ATM
C0006406,Fraud,5900.0,Telangana,Hyderabad,2,0,0.0,2084,18,CURRENT,ATM
C0006407,Cyber Blackmailing,1500.0,Telangana,Hyderabad,3,1353,1.0,1227,3,SAVINGS,ATM
C0006408,Cheating,24300.0,Telangana,Hyderabad,3,161,1.0,1880,12,CURRENT,ATM
C0006409,Fraud,23900.0,Telangana,Hyderabad,3,588,1.0,1301,3,SAVINGS,BRANCH
C0006410,Cheating,134100.0,Telangana,Hyderabad,3,1373,1.0,870,3,SAVINGS,ATM
C0006411,Cheating,53000.0,Telangana,Hyderabad,3,1355,1.0,1227,3,SAVINGS,BRANCH
C0006412,Fraud,85000.0,Telangana,Hyderabad,3,69,1.0,2183,3,SAVINGS,BRANCH
C0006413,Cheating,41300.0,Telangana,Hyderabad,3,589,1.0,1301,3,SAVINGS,ATM
C0006414,Cheating,65800.0,Bihar,Patna,4,10,0.9698,1975,11,SAVINGS,BRANCH
C0006415,Cheating,261900.0,Telangana,Hyderabad,3,20,0.9991,2074,3,SAVINGS,BRANCH
C0006416,Cheating,16700.0,Bihar,Patna,3,294,1.0,1756,3,SAVINGS,ATM
C0006417,Cheating,165400.0,Maharashtra,Mumbai,3,1375,1.0,870,3,SAVINGS,ATM
C0006418,Forgery,1800.0,Bihar,Patna,3,590,1.0,1301,3,SAVINGS,ATM
C0006419,Fraud,195600.0,Telangana,Hyderabad,3,591,1.0,1301,3,SAVINGS,BRANCH
C0006420,Fraud,10900.0,Telangana,Hyderabad,3,295,1.0,1756,3,SAVINGS,BRANCH
C0006421,Cheating,2220000.0,Delhi,Delhi,4,3,0.6501,829,4,SAVINGS,BRANCH
C0006422,Cheating,1076000.0,Telangana,Hyderabad,3,0,0.0,469,3,SAVINGS,BRANCH
C0006423,Cheating,70400.0,Maharashtra,Mumbai,3,141,1.0,1812,3,CURRENT,ATM
C0006424,Cheating,69200.0,Telangana,Hyderabad,3,9,0.9571,347,3,SAVINGS,BRANCH
C0006425,Fraud,475900.0,Telangana,Hyderabad,3,296,1.0,1756,3,SAVINGS,BRANCH
C0006426,Fraud,435300.0,Telangana,Hyderabad,5,31,1.0,1282,18,SAVINGS,ATM
C0006427,Fraud,32700.0,Tamil Nadu,Chennai,2,135,1.0,297,12,SAVINGS,BRANCH
C0006428,Fraud,63800.0,Telangana,Hyderabad,4,136,1.0,297,12,SAVINGS,BRANCH
C0006429,Cheating,1265300.0,Maharashtra,Mumbai,3,0,0.0,324,3,SAVINGS,BRANCH
C0006430,Fraud,121500.0,Telangana,Hyderabad,3,21,0.9994,2074,3,SAVINGS,ATM
C0006431,Cheating,57600.0,Telangana,Hyderabad,3,42,1.0,1521,3,SAVINGS,BRANCH
C0006432,Cyber Blackmailing,38300.0,Maharashtra,Pune,4,3,0.6501,1887,10,SAVINGS,ATM
C0006433,Cheating,38500.0,Telangana,Hyderabad,3,138,1.0,2033,12,CURRENT,ATM
C0006434,Fraud,42100.0,Telangana,Hyderabad,3,29,1.0,1675,4,SAVINGS,BRANCH
C0006435,Cheating,164500.0,Odisha,Chennai,3,126,1.0,431,8,CURRENT,BRANCH
C0006436,Cheating,1700.0,Telangana,Hyderabad,2,5,0.8262,682,3,SAVINGS,ATM
C0006437,Cheating,16700.0,Maharashtra,Pune,3,11,0.9787,112,4,SAVINGS,BRANCH
C0006438,Fraud,34600.0,Telangana,Hyderabad,3,189,1.0,157,3,SAVINGS,BRANCH
C0006439,Cheating,1100.0,Maharashtra,Pune,3,10,0.9698,797,7,SAVINGS,ATM
C0006440,Fraud,647900.0,Bihar,Patna,3,1357,1.0,1227,3,SAVINGS,BRANCH
C0006441,Cheating,9600.0,Telangana,Hyderabad,3,26,0.9999,215,3,CURRENT,BRANCH
C0006442,Fraud,182300.0,Andhra Pradesh,Patna,2,1,0.2953,1553,3,SAVINGS,ATM
C0006443,Fraud,8300.0,Maharashtra,Mumbai,3,144,1.0,873,3,SAVINGS,ATM
C0006444,Cheating,188700.0,Odisha,Ahmedabad,3,1367,1.0,1451,3,SAVINGS,ATM
C0006445,Fraud,46100.0,Telangana,Hyderabad,3,75,1.0,1365,5,CURRENT,ATM
C0006446,Cheating,6600.0,Odisha,Patna,2,586,1.0,1654,3,SAVINGS,ATM
C0006447,Fraud,238300.0,Telangana,Hyderabad,3,33,1.0,934,3,SAVINGS,BRANCH
C0006448,Cheating,10900.0,Odisha,Bengaluru,6,163,1.0,1772,12,SAVINGS,BRANCH
C0006449,Fraud,71500.0,Telangana,Hyderabad,3,297,1.0,1756,3,SAVINGS,ATM
C0006450,Fraud,64100.0,Telangana,Hyderabad,3,1,0.2953,755,3,SAVINGS,ATM
C0006451,Fraud,340000.0,Telangana,Hyderabad,3,1359,1.0,1227,3,SAVINGS,BRANCH
C0006452,Cheating,300400.0,Andhra Pradesh,Bengaluru,3,143,1.0,1438,3,SAVINGS,BRANCH
C0006453,Fraud,2103100.0,Telangana,Hyderabad,3,592,1.0,1301,3,SAVINGS,BRANCH
C0006454,Fraud,21200.0,Maharashtra,Pune,4,140,1.0,1394,12,SAVINGS,BRANCH
C0006455,Fraud,31500.0,Tamil Nadu,Chennai,3,1360,1.0,1227,3,SAVINGS,BRANCH
C0006456,Fraud,316900.0,Telangana,Hyderabad,4,13,0.9894,50,11,SAVINGS,ATM
C0006457,Fraud,179400.0,Tamil Nadu,Chennai,2,4,0.7534,524,3,SAVINGS,ATM
C0006458,Fraud,27000.0,Uttarakhand,Lucknow,3,6,0.8775,912,18,SAVINGS,BRANCH
C0006459,Fraud,3700.0,Telangana,Hyderabad,3,593,1.0,1301,3,SAVINGS,BRANCH
C0006460,Cheating,83200.0,Odisha,Delhi,3,1361,1.0,1227,3,SAVINGS,ATM
C0006461,Fraud,228600.0,Bihar,Patna,3,1362,1.0,1227,3,SAVINGS,BRANCH
C0006462,Fraud,175900.0,Bihar,Patna,3,6,0.8775,1457,4,SAVINGS,BRANCH
C0006463,Cheating,562000.0,Telangana,Hyderabad,3,1,0.2953,1872,3,SAVINGS,ATM
C0006464,Cheating,279800.0,Bihar,Patna,5,36,1.0,1219,6,SAVINGS,BRANCH
C0006465,Cheating,1000.0,Maharashtra,Mumbai,3,11,0.9787,670,3,SAVINGS,ATM
C0006466,Cheating,7800.0,Telangana,Hyderabad,4,40,1.0,228,6,SAVINGS,ATM
C0006467,Cheating,110700.0,Telangana,Hyderabad,3,2,0.5034,452,3,SAVINGS,ATM
C0006468,Fraud,11600.0,Telangana,Hyderabad,2,6,0.8775,1578,3,SAVINGS,ATM
C0006469,Fraud,12700.0,Bihar,Patna,3,1363,1.0,1227,3,SAVINGS,ATM
C0006470,Cheating,167600.0,Telangana,Hyderabad,3,594,1.0,1301,3,SAVINGS,BRANCH
C0006471,Cyber Blackmailing,152700.0,Maharashtra,Pune,3,30,1.0,430,3,SAVINGS,ATM
C0006472,Fraud,2220000.0,Telangana,Hyderabad,4,17,0.9974,1898,18,SAVINGS,BRANCH
C0006473,Cheating,6000.0,Telangana,Hyderabad,3,7,0.9137,1350,3,SAVINGS,ATM
C0006474,Cheating,34400.0,Maharashtra,Mumbai,3,16,0.9963,1628,4,SAVINGS,ATM
C0006475,Fraud,561000.0,Telangana,Hyderabad,3,1364,1.0,1227,3,SAVINGS,BRANCH
C0006476,Fraud,27300.0,Telangana,Hyderabad,3,1384,1.0,870,3,SAVINGS,ATM
C0006477,Fraud,532100.0,Telangana,Hyderabad,3,1366,1.0,1227,3,SAVINGS,BRANCH
C0006478,Cheating,1147900.0,Telangana,Hyderabad,3,133,1.0,396,8,CURRENT,BRANCH
C0006479,Fraud,17400.0,Telangana,Hyderabad,2,2,0.5034,1167,4,SAVINGS,BRANCH
C0006480,Fraud,1000.0,Maharashtra,Mumbai,3,595,1.0,1301,3,SAVINGS,ATM
C0006481,Fraud,81100.0,Telangana,Hyderabad,3,1367,1.0,1227,3,SAVINGS,ATM
C0006482,Cheating,175000.0,Telangana,Hyderabad,4,160,1.0,387,12,SAVINGS,BRANCH
C0006483,Cheating,26300.0,Bihar,Patna,3,596,1.0,1301,3,SAVINGS,BRANCH
C0006484,Cheating,15300.0,Bihar,Patna,3,1,0.2953,31,3,SAVINGS,ATM
C0006485,Fraud,1146600.0,Telangana,Hyderabad,4,43,1.0,1648,5,SAVINGS,BRANCH
C0006486,Cheating,30900.0,Telangana,Hyderabad,4,160,1.0,1026,12,SAVINGS,ATM
C0006487,Fraud,125000.0,Telangana,Hyderabad,4,3,0.6501,1579,5,SAVINGS,ATM
C0006488,Cheating,118400.0,Maharashtra,Pune,3,1368,1.0,1227,3,SAVINGS,ATM
C0006489,Fraud,126800.0,Telangana,Hyderabad,3,298,1.0,1756,3,SAVINGS,BRANCH
C0006490,Fraud,84700.0,Telangana,Hyderabad,3,70,1.0,2183,3,SAVINGS,BRANCH
C0006491,Cheating,1000.0,Tamil Nadu,Chennai,3,1369,1.0,1227,3,SAVINGS,BRANCH
C0006492,Cyber Blackmailing,20700.0,Telangana,Hyderabad,2,110,1.0,1812,5,SAVINGS,ATM
C0006493,Cheating,2220000.0,Telangana,Hyderabad,3,34,1.0,525,8,SAVINGS,BRANCH
C0006494,Fraud,11400.0,Telangana,Hyderabad,2,16,0.9963,1132,18,SAVINGS,BRANCH
C0006495,Cheating,9300.0,Odisha,Jaipur,3,1370,1.0,1227,3,SAVINGS,BRANCH
C0006496,Fraud,3200.0,Telangana,Hyderabad,2,142,1.0,1394,12,SAVINGS,BRANCH
C0006497,Cheating,5200.0,Telangana,Hyderabad,4,94,1.0,277,5,SAVINGS,BRANCH
C0006498,Fraud,3100.0,Telangana,Hyderabad,3,299,1.0,1756,3,SAVINGS,ATM
C0006499,Cyber Blackmailing,23200.0,Telangana,Hyderabad,3,2,0.5034,1723,3,SAVINGS,ATM
C0006500,Cheating,13800.0,Telangana,Hyderabad,3,144,1.0,1438,3,SAVINGS,ATM
C0006501,Fraud,329700.0,Bihar,Patna,2,76,1.0,1365,5,CURRENT,BRANCH
C0006502,Cheating,1800.0,Maharashtra,Mumbai,3,1371,1.0,1227,3,SAVINGS,BRANCH
C0006503,Cheating,575100.0,Telangana,Hyderabad,2,1,0.2953,796,3,CURRENT,BRANCH
C0006504,Cheating,1700.0,Telangana,Hyderabad,3,3,0.6501,1628,18,CURRENT,ATM
C0006505,Fraud,1137700.0,Maharashtra,Mumbai,3,592,1.0,1654,3,SAVINGS,BRANCH
C0006506,Fraud,508600.0,Telangana,Hyderabad,3,200,1.0,1935,3,SAVINGS,BRANCH
C0006507,Fraud,23800.0,Telangana,Hyderabad,3,19,0.9987,1700,3,SAVINGS,BRANCH
C0006508,Cheating,229300.0,Telangana,Hyderabad,3,598,1.0,1301,3,SAVINGS,BRANCH
C0006509,Cheating,87600.0,Bihar,Patna,3,14,0.9926,50,11,SAVINGS,BRANCH
C0006510,Cheating,789200.0,Telangana,Hyderabad,2,1391,1.0,870,3,SAVINGS,BRANCH
C0006511,Fraud,74500.0,Bihar,Patna,5,95,1.0,228,5,CURRENT,BRANCH
C0006512,Fraud,38300.0,Telangana,Hyderabad,3,1373,1.0,1227,3,SAVINGS,ATM
C0006513,Cheating,62600.0,Telangana,Hyderabad,3,40,1.0,1035,3,SAVINGS,BRANCH
C0006514,Cheating,88800.0,Odisha,Bengaluru,3,23,0.9997,214,4,SAVINGS,BRANCH
C0006515,Fraud,1300.0,Telangana,Hyderabad,3,599,1.0,1301,3,SAVINGS,ATM
C0006516,Cheating,18800.0,Odisha,Delhi,3,1393,1.0,870,3,SAVINGS,BRANCH
