complaint_id,fraud_type,amount,complaint_state,complaint_city,chain_depth,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,channel,time_bucket,delay_minutes
C0000775,Cheating,258000.0,Telangana,Hyderabad,3,176,1.0,870,3,SAVINGS,BRANCH,BankingHours,
C0000776,Fraud,49400.0,Telangana,Hyderabad,4,11,0.9787,1482,8,SAVINGS,BRANCH,BankingHours,
C0000777,Fraud,13100.0,Telangana,Hyderabad,6,0,0.0,1245,8,SAVINGS,BRANCH,BankingHours,1551.0632893333334
C0000778,Cheating,54800.0,Odisha,Kolkata,3,58,1.0,1301,3,SAVINGS,BRANCH,BankingHours,1367.8131163
C0000779,Cheating,374900.0,Telangana,Hyderabad,2,2,0.5034,1054,3,SAVINGS,BRANCH,BankingHours,1543.65869
C0000779,Cheating,374900.0,Telangana,Hyderabad,2,2,0.5034,1054,3,SAVINGS,BRANCH,BankingHours,1551.65869
C0000779,Cheating,374900.0,Telangana,Hyderabad,2,2,0.5034,1054,3,SAVINGS,BRANCH,BankingHours,1561.65869
C0000780,Cheating,2220000.0,Bihar,Patna,3,175,1.0,1227,3,SAVINGS,ATM,Evening,513.1648815833333
C0000780,Cheating,2220000.0,Bihar,Patna,3,175,1.0,1227,3,SAVINGS,ATM,Evening,518.1648815833333
C0000780,Cheating,2220000.0,Bihar,Patna,3,175,1.0,1227,3,SAVINGS,ATM,Evening,543.1648815833333
C0000781,Fraud,3200.0,Bihar,Patna,3,23,0.9997,1880,12,CURRENT,ATM,Night,663.0318444833333
C0000782,Fraud,1500.0,Telangana,Hyderabad,3,176,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1615.8528737666668
C0000783,Cheating,20900.0,Telangana,Hyderabad,4,5,0.8262,766,5,SAVINGS,ATM,Night,642.8158625166667
C0000784,Fraud,21000.0,Telangana,Hyderabad,3,2,0.5034,780,3,CURRENT,BRANCH,BankingHours,
C0000785,Cheating,9100.0,Telangana,Hyderabad,3,24,0.9998,574,3,SAVINGS,BRANCH,BankingHours,
C0000786,Fraud,28700.0,Bihar,Patna,3,1,0.2953,2097,11,SAVINGS,BRANCH,BankingHours,
C0000787,Cheating,14900.0,Bihar,Patna,5,14,0.9926,2053,8,SAVINGS,ATM,Night,650.7759807333333
C0000788,Cheating,231200.0,Telangana,Hyderabad,3,19,0.9987,873,3,SAVINGS,BRANCH,BankingHours,
C0000789,Fraud,4600.0,Telangana,Hyderabad,3,24,0.9998,1756,3,SAVINGS,BRANCH,BankingHours,1584.4577107333332
C0000790,Fraud,44000.0,Telangana,Hyderabad,2,31,1.0,1935,3,SAVINGS,ATM,Night,727.10652495
C0000791,Fraud,755900.0,Telangana,Hyderabad,4,3,0.6501,826,18,SAVINGS,BRANCH,BankingHours,
C0000791,Fraud,755900.0,Telangana,Hyderabad,4,3,0.6501,826,18,SAVINGS,BRANCH,BankingHours,
C0000792,Cheating,1400.0,Telangana,Hyderabad,3,177,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1704.7958081833335
C0000793,Cheating,129000.0,Telangana,Hyderabad,4,1,0.2953,619,4,SAVINGS,ATM,Night,706.6628991166667
C0000794,Fraud,5900.0,Telangana,Hyderabad,2,5,0.8262,951,8,SAVINGS,ATM,Evening,475.40717306666664
C0000795,Fraud,3000.0,Telangana,Hyderabad,3,21,0.9994,1680,12,SAVINGS,ATM,Night,642.3971571999999
C0000796,Cheating,21500.0,Andhra Pradesh,Bengaluru,3,178,1.0,1227,3,SAVINGS,ATM,Evening,422.34135511666665
C0000797,Cheating,1100.0,Bihar,Patna,3,26,0.9999,574,3,SAVINGS,ATM,Night,733.9505726
C0000798,Cheating,128500.0,Tamil Nadu,Chennai,3,179,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1605.8815105166666
C0000799,Fraud,24800.0,Telangana,Hyderabad,3,185,1.0,1451,3,SAVINGS,BRANCH,BankingHours,
C0000800,Cheating,11500.0,Telangana,Hyderabad,3,186,1.0,1451,3,SAVINGS,BRANCH,BankingHours,
C0000801,Fraud,54000.0,Andhra Pradesh,Lucknow,4,15,0.9948,2053,8,SAVINGS,ATM,Afternoon,324.6576683
C0000802,Cheating,48200.0,Andhra Pradesh,Hyderabad,3,3,0.6501,1360,18,SAVINGS,BRANCH,BankingHours,
C0000803,Cheating,1000.0,Kerala,Lucknow,3,20,0.9991,1438,3,SAVINGS,BRANCH,BankingHours,
C0000804,Fraud,328500.0,Gujarat,Ahmedabad,3,6,0.8775,934,3,SAVINGS,ATM,Night,648.3917858666666
C0000805,Fraud,51000.0,Telangana,Hyderabad,3,0,0.0,75,3,SAVINGS,ATM,Night,701.8857969166667
C0000806,Cheating,107900.0,Tamil Nadu,Chennai,3,21,0.9994,873,3,SAVINGS,ATM,Evening,549.7689492666667
C0000807,Fraud,6700.0,Maharashtra,Mumbai,3,184,1.0,870,3,SAVINGS,BRANCH,BankingHours,
C0000808,Cheating,46700.0,Telangana,Hyderabad,6,2,0.5034,1407,11,SAVINGS,ATM,Afternoon,123.5673325
C0000809,Cheating,15700.0,Telangana,Hyderabad,3,0,0.0,711,3,SAVINGS,ATM,Night,649.3839018
C0000810,Fraud,104400.0,Telangana,Hyderabad,3,26,0.9999,1756,3,SAVINGS,ATM,Evening,456.07165975000004
C0000811,Cheating,32200.0,Telangana,Hyderabad,5,1,0.2953,297,6,SAVINGS,BRANCH,BankingHours,
C0000812,Fraud,472600.0,Maharashtra,Pune,3,188,1.0,1451,3,SAVINGS,BRANCH,BankingHours,
C0000813,Fraud,860200.0,Telangana,Hyderabad,4,1,0.2953,1605,5,SAVINGS,BRANCH,BankingHours,
C0000813,Fraud,860200.0,Telangana,Hyderabad,4,1,0.2953,1605,5,SAVINGS,BRANCH,BankingHours,
C0000814,Fraud,11100.0,Telangana,Hyderabad,4,4,0.7534,1648,5,SAVINGS,ATM,Night,648.8712128999999
C0000815,Cheating,65200.0,Bihar,Patna,3,0,0.0,1884,7,SAVINGS,ATM,Afternoon,82.85104631666667
C0000816,Fraud,9400.0,Telangana,Hyderabad,3,2,0.5034,1595,18,SAVINGS,ATM,Afternoon,136.32421686666666
C0000817,Fraud,11700.0,Telangana,Hyderabad,3,22,0.9995,1812,3,CURRENT,ATM,Afternoon,215.25332166666666
C0000818,Fraud,77100.0,Maharashtra,Pune,3,184,1.0,1227,3,SAVINGS,ATM,Evening,1811.1818992333333
C0000819,Cheating,306700.0,Telangana,Hyderabad,3,23,0.9997,873,3,SAVINGS,BRANCH,BankingHours,1609.7851731166666
C0000820,Fraud,18000.0,Odisha,Mumbai,3,2,0.5034,1628,4,SAVINGS,ATM,Afternoon,180.69102741666666
C0000821,Fraud,32200.0,Telangana,Hyderabad,2,4,0.7534,476,3,CURRENT,BRANCH,BankingHours,1559.5011670499998
C0000822,Cheating,16700.0,Uttar Pradesh,Lucknow,3,185,1.0,1227,3,SAVINGS,ATM,Night,735.3377373333333
C0000823,Cheating,69400.0,Telangana,Hyderabad,3,3,0.6501,138,3,SAVINGS,ATM,Afternoon,128.06941811666667
C0000824,Fraud,1144700.0,Bihar,Patna,3,4,0.7534,289,18,SAVINGS,BRANCH,BankingHours,1418.9850890999999
C0000825,Cheating,77500.0,Telangana,Hyderabad,3,1,0.2953,1055,5,SAVINGS,BRANCH,BankingHours,
C0000826,Fraud,1200.0,Andhra Pradesh,Bengaluru,3,16,0.9963,431,8,CURRENT,BRANCH,BankingHours,
C0000827,Cheating,8400.0,Maharashtra,Pune,3,186,1.0,1227,3,SAVINGS,ATM,Evening,469.42731261666665
C0000828,Cyber Blackmailing,35700.0,Telangana,Hyderabad,3,4,0.7534,1173,3,SAVINGS,BRANCH,BankingHours,
C0000829,Fraud,19400.0,Maharashtra,Mumbai,3,6,0.8775,1425,9,CURRENT,ATM,Night,652.3672565833333
C0000830,Fraud,222600.0,Telangana,Hyderabad,3,187,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000831,Fraud,1000.0,Tamil Nadu,Chennai,3,0,0.0,226,3,SAVINGS,ATM,Night,656.2016872833334
C0000832,Cheating,72000.0,Tamil Nadu,Chennai,3,2,0.5034,648,3,SAVINGS,ATM,Night,712.99468565
C0000833,Cheating,15300.0,Telangana,Hyderabad,4,2,0.5034,1675,4,SAVINGS,BRANCH,BankingHours,
C0000834,Fraud,1000.0,Uttar Pradesh,Lucknow,3,2,0.5034,1059,3,SAVINGS,ATM,Evening,622.3577951999999
C0000835,Cheating,334600.0,Telangana,Hyderabad,3,0,0.0,1034,3,CURRENT,ATM,Evening,433.3151004
C0000835,Cheating,334600.0,Telangana,Hyderabad,3,0,0.0,1034,3,CURRENT,ATM,Evening,445.3151004
C0000836,Fraud,141500.0,Tamil Nadu,Chennai,2,0,0.0,1337,3,SAVINGS,BRANCH,BankingHours,
C0000837,Fraud,3100.0,Telangana,Hyderabad,3,188,1.0,1227,3,SAVINGS,ATM,Evening,473.5792080666667
C0000838,Fraud,5300.0,Maharashtra,Mumbai,3,59,1.0,1301,3,SAVINGS,ATM,Night,666.5623299166667
C0000839,Fraud,26000.0,Maharashtra,Pune,3,189,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000840,Fraud,53600.0,Telangana,Hyderabad,2,24,0.9998,1026,12,SAVINGS,BRANCH,BankingHours,
C0000841,Fraud,262200.0,Telangana,Hyderabad,3,27,0.9999,1756,3,SAVINGS,BRANCH,BankingHours,
C0000842,Fraud,6800.0,Gujarat,Ahmedabad,3,192,1.0,870,3,SAVINGS,BRANCH,BankingHours,
C0000843,Fraud,151200.0,Telangana,Hyderabad,3,191,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1586.7688497833333
C0000844,Fraud,2220000.0,Telangana,Hyderabad,4,2,0.5034,2035,18,CURRENT,BRANCH,BankingHours,
C0000844,Fraud,2220000.0,Telangana,Hyderabad,4,2,0.5034,2035,18,CURRENT,BRANCH,BankingHours,
C0000844,Fraud,2220000.0,Telangana,Hyderabad,4,2,0.5034,2035,18,CURRENT,BRANCH,BankingHours,
C0000845,Cheating,338400.0,Telangana,Hyderabad,4,22,0.9995,1680,12,SAVINGS,BRANCH,BankingHours,1580.51039395
C0000846,Fraud,289400.0,Telangana,Hyderabad,3,60,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0000847,Fraud,2220000.0,Odisha,Delhi,2,0,0.0,344,4,SAVINGS,BRANCH,BankingHours,1523.3844315833335
C0000847,Fraud,2220000.0,Odisha,Delhi,2,0,0.0,344,4,SAVINGS,BRANCH,BankingHours,1542.3844315833335
C0000848,Fraud,15600.0,Telangana,Hyderabad,3,192,1.0,1227,3,SAVINGS,ATM,Night,3560.9636696000002
C0000849,Fraud,68100.0,Telangana,Hyderabad,3,193,1.0,1227,3,SAVINGS,ATM,Afternoon,43.60192883333333
C0000850,Cheating,7900.0,Bihar,Patna,3,194,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1631.52935895
C0000851,Cheating,72900.0,Odisha,Mumbai,3,197,1.0,870,3,SAVINGS,ATM,Afternoon,176.12721658333334
C0000852,Data theft,13000.0,Telangana,Hyderabad,4,6,0.8775,951,8,SAVINGS,BRANCH,BankingHours,1675.6460642666668
C0000853,Fraud,14600.0,Bihar,Patna,3,2,0.5034,2156,3,SAVINGS,BRANCH,BankingHours,
C0000854,Cheating,116300.0,Telangana,Hyderabad,3,3,0.6501,1244,3,SAVINGS,BRANCH,BankingHours,
C0000855,Cheating,1700.0,Telangana,Hyderabad,4,2,0.5034,461,5,CURRENT,ATM,Night,637.3021060166667
C0000856,Fraud,12700.0,Telangana,Hyderabad,3,61,1.0,1619,3,SAVINGS,ATM,Evening,354.24546960000004
C0000857,Fraud,41500.0,Punjab,Patna,2,1,0.2953,2111,3,CURRENT,ATM,Night,639.8311601500001
C0000858,Fraud,52900.0,Telangana,Hyderabad,3,2,0.5034,434,6,SAVINGS,BRANCH,BankingHours,1579.4244544666665
C0000859,Cheating,1000.0,Telangana,Hyderabad,3,6,0.8775,548,3,CURRENT,BRANCH,BankingHours,
C0000860,Cheating,14200.0,Telangana,Hyderabad,3,196,1.0,1227,3,SAVINGS,ATM,Afternoon,276.32940981666667
C0000861,Fraud,257600.0,Telangana,Hyderabad,3,24,0.9998,1812,3,CURRENT,BRANCH,BankingHours,
C0000862,Cheating,106100.0,Maharashtra,Pune,4,0,0.0,1043,18,SAVINGS,ATM,Evening,383.14626448333337
C0000863,Cheating,51400.0,Andhra Pradesh,Kolkata,3,18,0.9982,1394,12,SAVINGS,BRANCH,BankingHours,
C0000864,Fraud,10300.0,Odisha,Chennai,3,3,0.6501,1169,6,SAVINGS,ATM,Night,2152.861791216667
C0000865,Fraud,68100.0,Odisha,Delhi,4,14,0.9926,707,8,CURRENT,ATM,Night,702.7678166500001
C0000866,Cheating,149500.0,Telangana,Hyderabad,4,3,0.6501,1582,4,SAVINGS,ATM,Evening,589.5047791833333
C0000867,Fraud,41800.0,Odisha,Jaipur,3,18,0.9982,711,12,SAVINGS,BRANCH,BankingHours,1360.0665023166666
C0000868,Fraud,1000.0,Telangana,Hyderabad,3,25,0.9998,873,3,SAVINGS,ATM,Evening,383.01844195
C0000869,Fraud,457300.0,Bihar,Patna,6,13,0.9894,1482,8,SAVINGS,ATM,Evening,321.45093853333333
C0000869,Fraud,457300.0,Bihar,Patna,6,13,0.9894,1482,8,SAVINGS,ATM,Evening,338.45093853333333
C0000870,Fraud,111900.0,Telangana,Hyderabad,3,197,1.0,1227,3,SAVINGS,ATM,Night,637.3896214333333
C0000871,Cheating,7000.0,Bihar,Patna,3,3,0.6501,215,3,CURRENT,BRANCH,BankingHours,1658.2940983666667
C0000872,Fraud,46600.0,Telangana,Hyderabad,3,4,0.7534,1244,3,SAVINGS,BRANCH,BankingHours,
C0000873,Fraud,1400.0,Bihar,Patna,3,62,1.0,1619,3,SAVINGS,BRANCH,BankingHours,1514.7334390333333
C0000874,Cheating,52000.0,Bihar,Patna,3,2,0.5034,469,4,SAVINGS,ATM,Evening,358.5734457666667
C0000875,Fraud,98600.0,Telangana,Hyderabad,3,11,0.9787,297,12,SAVINGS,BRANCH,BankingHours,
C0000876,Cheating,404500.0,Chhattisgarh,Pune,3,63,1.0,1301,3,SAVINGS,ATM,Morning,-97.61909595
C0000876,Cheating,404500.0,Chhattisgarh,Pune,3,63,1.0,1301,3,SAVINGS,ATM,Morning,-92.61909595
C0000877,Cyber Blackmailing,108100.0,Maharashtra,Mumbai,5,23,0.9997,1772,12,SAVINGS,ATM,Afternoon,175.94464738333332
C0000878,Cheating,27300.0,Telangana,Hyderabad,4,0,0.0,1872,4,SAVINGS,ATM,Night,2130.6879288333334
C0000879,Cheating,4000.0,Maharashtra,Pune,3,64,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0000880,Cheating,345400.0,Telangana,Hyderabad,3,203,1.0,1451,3,SAVINGS,BRANCH,BankingHours,
C0000880,Cheating,345400.0,Telangana,Hyderabad,3,203,1.0,1451,3,SAVINGS,BRANCH,BankingHours,
C0000881,Fraud,83700.0,Telangana,Hyderabad,3,204,1.0,1451,3,SAVINGS,ATM,Night,694.3428191
C0000882,Fraud,4400.0,Tamil Nadu,Chennai,3,65,1.0,1619,3,SAVINGS,ATM,Afternoon,276.79457583333334
C0000883,Cheating,17300.0,Madhya Pradesh,Mumbai,4,8,0.9392,277,5,SAVINGS,ATM,Afternoon,1724.6459900166667
C0000884,Cheating,70000.0,Tamil Nadu,Chennai,2,8,0.9392,1346,5,SAVINGS,ATM,Night,689.1603774166667
C0000885,Fraud,24600.0,Telangana,Hyderabad,3,200,1.0,1227,3,SAVINGS,ATM,Evening,408.02005388333333
C0000886,Fraud,38400.0,Gujarat,Ahmedabad,3,4,0.7534,215,3,CURRENT,BRANCH,BankingHours,
C0000887,Fraud,7700.0,Maharashtra,Pune,3,0,0.0,1187,3,SAVINGS,ATM,Night,630.5631987833333
C0000888,Fraud,279900.0,Telangana,Hyderabad,3,7,0.9137,548,3,CURRENT,BRANCH,BankingHours,1347.5155082333333
C0000889,Fake Profile,19800.0,Telangana,Hyderabad,3,66,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0000890,Fraud,20600.0,Telangana,Hyderabad,3,7,0.9137,934,3,SAVINGS,ATM,Evening,480.3422941833333
C0000891,Fraud,125100.0,Bihar,Patna,3,201,1.0,1227,3,SAVINGS,ATM,Night,617.1223837833334
C0000892,Cheating,12000.0,Maharashtra,Mumbai,2,204,1.0,870,3,SAVINGS,BRANCH,BankingHours,
C0000893,Cheating,15800.0,Telangana,Hyderabad,3,28,0.9999,157,3,SAVINGS,BRANCH,BankingHours,
C0000894,Fraud,55600.0,Telangana,Hyderabad,2,11,0.9787,2130,3,SAVINGS,ATM,Afternoon,228.98465255000002
C0000895,Cheating,22000.0,Maharashtra,Mumbai,3,203,1.0,1227,3,SAVINGS,ATM,Night,726.6539482833334
C0000896,Cheating,11500.0,Telangana,Hyderabad,3,204,1.0,1227,3,SAVINGS,ATM,Night,684.3612810166667
C0000897,Cheating,239800.0,Telangana,Hyderabad,3,66,1.0,1654,3,SAVINGS,ATM,Night,628.2618305833333
C0000898,Fraud,7300.0,Maharashtra,Mumbai,3,67,1.0,1654,3,SAVINGS,ATM,Night,655.2502042666667
C0000899,Fraud,356700.0,Telangana,Hyderabad,2,13,0.9894,815,5,SAVINGS,ATM,Evening,562.0367813333334
C0000899,Fraud,356700.0,Telangana,Hyderabad,2,13,0.9894,815,5,SAVINGS,ATM,Evening,582.0367813333334
C0000900,Fraud,1162800.0,Bihar,Patna,2,13,0.9894,267,5,CURRENT,BRANCH,BankingHours,
C0000901,Fraud,23600.0,Maharashtra,Mumbai,4,24,0.9998,1772,12,SAVINGS,BRANCH,BankingHours,
C0000902,Cyber Blackmailing,1700.0,Telangana,Hyderabad,3,10,0.9698,1566,9,CURRENT,ATM,Night,638.3311745833333
C0000903,Cheating,69700.0,Maharashtra,Pune,3,207,1.0,870,3,SAVINGS,ATM,Afternoon,97.98536163333333
C0000904,Cheating,4500.0,Odisha,Ahmedabad,3,69,1.0,1301,3,SAVINGS,ATM,Night,633.87398455
C0000905,Cheating,1000.0,Odisha,Hyderabad,3,29,1.0,574,3,SAVINGS,ATM,Night,701.6504798499999
C0000906,Cheating,568400.0,Maharashtra,Mumbai,3,206,1.0,1227,3,SAVINGS,ATM,Afternoon,202.57071918333335
C0000906,Cheating,568400.0,Maharashtra,Mumbai,3,206,1.0,1227,3,SAVINGS,ATM,Afternoon,222.57071918333335
C0000906,Cheating,568400.0,Maharashtra,Mumbai,3,206,1.0,1227,3,SAVINGS,ATM,Afternoon,236.57071918333335
C0000907,Cheating,356100.0,Telangana,Hyderabad,4,3,0.6501,1675,4,SAVINGS,BRANCH,BankingHours,
C0000907,Cheating,356100.0,Telangana,Hyderabad,4,3,0.6501,1675,4,SAVINGS,BRANCH,BankingHours,
C0000908,Cheating,671200.0,Bihar,Patna,3,207,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000908,Cheating,671200.0,Bihar,Patna,3,207,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000909,Fraud,156200.0,Odisha,Lucknow,3,2,0.5034,156,3,SAVINGS,BRANCH,BankingHours,
C0000910,Fraud,6000.0,Kerala,Ahmedabad,3,212,1.0,1451,3,SAVINGS,BRANCH,BankingHours,1340.6359077666668
C0000911,Cheating,51000.0,Telangana,Hyderabad,4,8,0.9392,228,5,CURRENT,BRANCH,BankingHours,
C0000912,Cheating,55400.0,Uttar Pradesh,Lucknow,3,209,1.0,1227,3,SAVINGS,ATM,Evening,421.3917544166667
C0000913,Fraud,126400.0,Bihar,Patna,3,3,0.6501,1940,3,CURRENT,BRANCH,BankingHours,
C0000914,Cheating,5300.0,Gujarat,Ahmedabad,2,210,1.0,1227,3,SAVINGS,ATM,Night,699.1247674833334
C0000915,Fraud,80900.0,Telangana,Hyderabad,4,5,0.8262,597,8,SAVINGS,ATM,Evening,430.9949924333333
C0000916,Fraud,73500.0,Telangana,Hyderabad,2,1,0.2953,1395,3,SAVINGS,ATM,Evening,548.9032316166666
C0000917,Fraud,49200.0,Bihar,Patna,3,0,0.0,1964,3,CURRENT,BRANCH,BankingHours,1540.7949383
C0000918,Fraud,25600.0,Telangana,Hyderabad,3,24,0.9998,886,12,SAVINGS,ATM,Afternoon,232.69573941666667
C0000919,Fraud,28800.0,Andhra Pradesh,Chennai,4,19,0.9987,711,12,SAVINGS,BRANCH,BankingHours,
C0000920,Fraud,3300.0,Odisha,Mumbai,3,211,1.0,1227,3,SAVINGS,ATM,Night,671.2997692666667
C0000921,Fraud,14700.0,Telangana,Hyderabad,3,70,1.0,1301,3,SAVINGS,ATM,Night,663.1729932666666
C0000922,Fraud,36900.0,Bihar,Patna,3,216,1.0,1451,3,SAVINGS,BRANCH,BankingHours,1401.10422085
C0000923,Cheating,36000.0,Maharashtra,Mumbai,2,217,1.0,1451,3,SAVINGS,ATM,Evening,578.93994405
C0000924,Fraud,847900.0,Telangana,Hyderabad,3,71,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0000925,Cheating,10600.0,Telangana,Hyderabad,3,26,0.9999,873,3,SAVINGS,ATM,Evening,338.44146065
C0000926,Fraud,11000.0,Telangana,Hyderabad,3,72,1.0,1301,3,SAVINGS,BRANCH,BankingHours,1352.2401425666665
C0000927,Fraud,212300.0,Telangana,Hyderabad,3,29,1.0,157,3,SAVINGS,ATM,Night,645.0365934166667
C0000928,Cheating,25900.0,Maharashtra,Pune,3,214,1.0,870,3,SAVINGS,ATM,Evening,584.7857068166667
C0000929,Fraud,906600.0,Bihar,Patna,3,0,0.0,1501,6,SAVINGS,ATM,Night,2074.2444842
C0000930,Cheating,472400.0,Odisha,Pune,3,0,0.0,350,3,SAVINGS,ATM,Night,691.2183482333334
C0000930,Cheating,472400.0,Odisha,Pune,3,0,0.0,350,3,SAVINGS,ATM,Night,712.2183482333334
C0000931,Cheating,386500.0,Telangana,Hyderabad,3,215,1.0,1227,3,SAVINGS,ATM,Morning,-276.79398285
C0000931,Cheating,386500.0,Telangana,Hyderabad,3,215,1.0,1227,3,SAVINGS,ATM,Morning,-263.79398285
C0000932,Fraud,166200.0,Telangana,Hyderabad,3,216,1.0,1227,3,SAVINGS,ATM,Night,622.83727
C0000933,Fraud,2200.0,Telangana,Hyderabad,2,221,1.0,1451,3,SAVINGS,BRANCH,BankingHours,1549.5086196999998
C0000934,Cheating,135200.0,Maharashtra,Pune,4,1,0.2953,1165,6,SAVINGS,BRANCH,BankingHours,1574.3406988499999
C0000935,Fraud,146500.0,Telangana,Hyderabad,3,30,1.0,157,3,SAVINGS,BRANCH,BankingHours,
C0000936,Fraud,61400.0,Telangana,Hyderabad,3,11,0.9787,2183,3,SAVINGS,BRANCH,BankingHours,1393.8995481333334
C0000937,Fraud,22500.0,Telangana,Hyderabad,3,73,1.0,1619,3,SAVINGS,BRANCH,BankingHours,1677.89668165
C0000938,Cheating,118100.0,Bihar,Patna,3,73,1.0,1654,3,SAVINGS,BRANCH,BankingHours,1405.6136686333334
C0000939,Cheating,408200.0,Bihar,Patna,3,0,0.0,1163,18,CURRENT,BRANCH,BankingHours,1629.0885786166666
C0000940,Cheating,2300.0,Maharashtra,Pune,3,75,1.0,1619,3,SAVINGS,ATM,Night,676.05145365
C0000941,Forgery,539000.0,Bihar,Patna,2,1,0.2953,347,3,SAVINGS,BRANCH,BankingHours,1457.5740809333333
C0000942,Cheating,85000.0,Uttar Pradesh,Lucknow,2,23,0.9997,387,12,SAVINGS,BRANCH,BankingHours,
C0000943,Fraud,19600.0,Telangana,Hyderabad,3,218,1.0,1227,3,SAVINGS,ATM,Night,611.3141635
C0000944,Fraud,86700.0,Bihar,Patna,3,31,1.0,157,3,SAVINGS,ATM,Night,695.2412709500001
C0000945,Cheating,5600.0,Telangana,Hyderabad,2,223,1.0,1451,3,SAVINGS,BRANCH,BankingHours,
C0000946,Cheating,29600.0,Tamil Nadu,Chennai,3,29,1.0,1756,3,SAVINGS,ATM,Night,671.7964904500001
C0000947,Cheating,2220000.0,Uttar Pradesh,Lucknow,3,30,1.0,1756,3,SAVINGS,ATM,Afternoon,7.200843133333334
C0000948,Fraud,91300.0,Telangana,Hyderabad,3,2,0.5034,1176,6,SAVINGS,BRANCH,BankingHours,
C0000949,Fraud,50200.0,Telangana,Hyderabad,3,31,1.0,1756,3,SAVINGS,BRANCH,BankingHours,4287.863478483333
C0000950,Cheating,6900.0,Telangana,Hyderabad,3,224,1.0,1451,3,SAVINGS,ATM,Afternoon,1473.8314459666665
C0000951,Cheating,19500.0,Telangana,Hyderabad,3,76,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0000952,Fraud,146800.0,Telangana,Hyderabad,3,225,1.0,1451,3,SAVINGS,BRANCH,BankingHours,1556.5727968833335
C0000953,Fraud,1000.0,Bihar,Patna,4,0,0.0,1494,4,SAVINGS,ATM,Night,643.2481966166666
C0000954,Fraud,1100.0,Bihar,Patna,2,226,1.0,1451,3,SAVINGS,ATM,Evening,575.1036762833334
C0000955,Fraud,34700.0,Telangana,Hyderabad,4,24,0.9998,387,12,SAVINGS,ATM,Evening,1805.0288498833334
C0000956,Forgery,6400.0,Telangana,Hyderabad,3,3,0.6501,71,8,SAVINGS,BRANCH,BankingHours,1341.9342248166665
C0000957,Cheating,8700.0,Telangana,Hyderabad,4,1,0.2953,1849,4,CURRENT,ATM,Night,648.8660708166666
C0000958,Fraud,72700.0,Telangana,Hyderabad,3,32,1.0,1756,3,SAVINGS,BRANCH,BankingHours,1583.7598935666667
C0000959,Fraud,62600.0,Telangana,Hyderabad,3,5,0.8262,1121,3,SAVINGS,BRANCH,BankingHours,
C0000960,Fraud,47400.0,Telangana,Hyderabad,3,11,0.9787,395,5,SAVINGS,ATM,Evening,545.6016562333333
C0000961,Fraud,2220000.0,Telangana,Hyderabad,3,15,0.9948,297,12,SAVINGS,ATM,Night,604.5507316999999
C0000962,Cheating,1108800.0,Andhra Pradesh,Delhi,4,1,0.2953,376,18,CURRENT,BRANCH,BankingHours,
C0000962,Cheating,1108800.0,Andhra Pradesh,Delhi,4,1,0.2953,376,18,CURRENT,BRANCH,BankingHours,
C0000963,Cheating,1900.0,Bihar,Patna,3,12,0.985,1176,3,SAVINGS,BRANCH,BankingHours,1356.1265291166667
C0000964,Cheating,636500.0,Telangana,Hyderabad,3,223,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000964,Cheating,636500.0,Telangana,Hyderabad,3,223,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000964,Cheating,636500.0,Telangana,Hyderabad,3,223,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000965,Fraud,1050700.0,Odisha,Jaipur,3,3,0.6501,2091,3,CURRENT,BRANCH,BankingHours,1343.11554785
C0000965,Fraud,1050700.0,Odisha,Jaipur,3,3,0.6501,2091,3,CURRENT,BRANCH,BankingHours,1362.11554785
C0000966,Fraud,85300.0,Maharashtra,Mumbai,3,221,1.0,870,3,SAVINGS,BRANCH,BankingHours,
C0000967,Fraud,4300.0,Bihar,Patna,3,225,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000968,Cheating,710500.0,Telangana,Hyderabad,2,21,0.9994,711,12,SAVINGS,ATM,Morning,-47.33530496666666
C0000969,Fraud,89400.0,Telangana,Hyderabad,3,77,1.0,1619,3,SAVINGS,ATM,Afternoon,170.52876868333334
C0000970,Cheating,17800.0,Telangana,Hyderabad,3,27,0.9999,873,3,SAVINGS,ATM,Morning,-185.8108709
C0000971,Cheating,9900.0,Andhra Pradesh,Kolkata,3,5,0.8262,1173,3,SAVINGS,ATM,Evening,304.0344884833333
